MoonRise,Az,Phase,Paksha,days,Fullmoon,Newmoon,Eclipse
1923-05-15,98.3324,97.23200000000001,Shukla,8169,0,0,0.0
1923-05-16,105.2895,99.57700000000001,Shukla,8170,1,0,0.0
1923-05-17,111.4844,99.792,Shukla,8171,1,0,0.0
1923-05-18,116.5205,97.745,Krishna,8172,0,0,0.0
1923-05-19,121.1165,93.376,Krishna,8173,0,0,0.0
1923-05-20,123.9396,86.794,Krishna,8174,0,0,0.0
1923-05-21,123.8937,78.283,Krishna,8175,0,0,0.0
1923-05-22,122.2368,68.168,Krishna,8176,0,0,0.0
1923-05-23,118.2316,56.983000000000004,Krishna,8177,0,0,0.0
1923-05-24,112.2242,45.309,Krishna,8178,0,0,0.0
1923-05-25,105.5389,33.738,Krishna,8179,0,0,0.0
1923-05-26,98.4198,22.963,Krishna,8180,0,0,0.0
1923-05-27,90.068,13.728,Krishna,8181,0,0,0.0
1923-05-28,81.7335,6.575,Krishna,8182,0,0,0.0
1923-05-29,73.6529,1.95,Krishna,8183,0,0,0.0
1923-05-30,67.1033,0.07400000000000001,Krishna,8184,0,1,0.0
1923-06-01,62.3808,0.987,Shukla,8186,0,0,0.0
1923-06-02,58.7935,4.468999999999999,Shukla,8187,0,0,0.0
1923-06-03,56.6243,10.12,Shukla,8188,0,0,0.0
1923-06-04,58.1526,17.577,Shukla,8189,0,0,0.0
1923-06-05,60.3404,26.214000000000002,Shukla,8190,0,0,0.0
1923-06-06,64.0956,35.635,Shukla,8191,0,0,0.0
1923-06-07,69.1824,45.455,Shukla,8192,0,0,0.0
1923-06-08,75.3045,55.336999999999996,Shukla,8193,0,0,0.0
1923-06-09,82.151,64.97800000000001,Shukla,8194,0,0,0.0
1923-06-10,88.3271,74.02600000000001,Shukla,8195,0,0,0.0
1923-06-11,95.6909,82.279,Shukla,8196,0,0,0.0
1923-06-12,101.7264,89.306,Shukla,8197,0,0,0.0
1923-06-13,108.2484,94.835,Shukla,8198,0,0,0.0
1923-06-14,114.8384,98.47399999999999,Shukla,8199,0,0,0.0
1923-06-15,119.987,99.861,Shukla,8200,1,0,0.0
1923-06-16,123.3617,98.765,Krishna,8201,0,0,0.0
1923-06-17,123.7752,95.12200000000001,Krishna,8202,0,0,0.0
1923-06-18,122.4515,89.012,Krishna,8203,0,0,0.0
1923-06-19,119.7111,80.7,Krishna,8204,0,0,0.0
1923-06-20,113.8791,70.725,Krishna,8205,0,0,0.0
1923-06-21,107.3885,59.556999999999995,Krishna,8206,0,0,0.0
1923-06-22,100.5084,47.827,Krishna,8207,0,0,0.0
1923-06-23,92.4299,36.275999999999996,Krishna,8208,0,0,0.0
1923-06-24,84.3606,25.499000000000002,Krishna,8209,0,0,0.0
1923-06-25,76.4767,16.105999999999998,Krishna,8210,0,0,0.0
1923-06-26,69.9874,8.562000000000001,Krishna,8211,0,0,0.0
1923-06-27,64.1191,3.313,Krishna,8212,0,0,0.0
1923-06-28,60.1684,0.5479999999999999,Krishna,8213,0,0,0.0
1923-06-29,57.4374,0.32899999999999996,Krishna,8214,0,1,0.0
1923-07-01,57.2282,2.525,Shukla,8216,0,0,0.0
1923-07-02,58.6804,6.8629999999999995,Shukla,8217,0,0,0.0
1923-07-03,62.8367,13.032,Shukla,8218,0,0,0.0
1923-07-04,67.4068,20.578000000000003,Shukla,8219,0,0,0.0
1923-07-05,73.1503,29.176,Shukla,8220,0,0,0.0
1923-07-06,79.747,38.495,Shukla,8221,0,0,0.0
1923-07-07,85.7941,48.17100000000001,Shukla,8222,0,0,0.0
1923-07-08,92.0542,57.963,Shukla,8223,0,0,0.0
1923-07-09,99.3069,67.623,Shukla,8224,0,0,0.0
1923-07-10,106.1174,76.74600000000001,Shukla,8225,0,0,0.0
1923-07-11,112.0938,84.93700000000001,Shukla,8226,0,0,0.0
1923-07-12,117.8962,91.785,Shukla,8227,0,0,0.0
1923-07-13,122.0212,96.765,Shukla,8228,0,0,0.0
1923-07-14,124.201,99.425,Shukla,8229,0,0,0.0
1923-07-15,123.3726,99.426,Shukla,8230,0,0,0.0
1923-07-16,120.8788,96.617,Krishna,8231,0,0,0.0
1923-07-17,116.1061,91.09200000000001,Krishna,8232,0,0,0.0
1923-07-18,109.5093,83.19200000000001,Krishna,8233,0,0,0.0
1923-07-19,102.4885,73.391,Krishna,8234,0,0,0.0
1923-07-20,94.3027,62.39,Krishna,8235,0,0,0.0
1923-07-21,86.1878,50.821000000000005,Krishna,8236,0,0,0.0
1923-07-22,79.3241,39.281,Krishna,8237,0,0,0.0
1923-07-23,71.8515,28.534000000000002,Krishna,8238,0,0,0.0
1923-07-24,65.9665,18.977,Krishna,8239,0,0,0.0
1923-07-25,60.8776,11.116,Krishna,8240,0,0,0.0
1923-07-26,57.8593,5.23,Krishna,8241,0,0,0.0
1923-07-27,57.202,1.5490000000000002,Krishna,8242,0,0,0.0
1923-07-28,58.1002,0.174,Krishna,8243,0,1,0.0
1923-07-30,61.6755,1.048,Shukla,8245,0,0,0.0
1923-07-31,65.7421,3.991,Shukla,8246,0,0,0.0
1923-08-01,71.0943,8.772,Shukla,8247,0,0,0.0
1923-08-02,77.4244,15.128,Shukla,8248,0,0,0.0
1923-08-03,83.3253,22.736,Shukla,8249,0,0,0.0
1923-08-04,90.6411,31.419,Shukla,8250,0,0,0.0
1923-08-05,96.887,40.802,Shukla,8251,0,0,0.0
1923-08-06,103.9262,50.717,Shukla,8252,0,0,0.0
1923-08-07,110.3137,60.797,Shukla,8253,0,0,0.0
1923-08-08,115.6545,70.67699999999999,Shukla,8254,0,0,0.0
1923-08-09,120.627,79.97,Shukla,8255,0,0,0.0
1923-08-10,122.7003,88.057,Shukla,8256,0,0,0.0
1923-08-11,123.8396,94.445,Shukla,8257,0,0,0.0
1923-08-12,122.0065,98.495,Shukla,8258,0,0,0.0
1923-08-13,118.5842,99.76799999999999,Shukla,8259,1,0,0.0
1923-08-14,113.0006,98.014,Krishna,8260,0,0,0.0
1923-08-15,105.7163,93.302,Krishna,8261,0,0,0.0
1923-08-16,97.1335,86.00399999999999,Krishna,8262,0,0,0.0
1923-08-17,88.5885,76.666,Krishna,8263,0,0,0.0
1923-08-18,81.3293,65.907,Krishna,8264,0,0,0.0
1923-08-19,73.529,54.583,Krishna,8265,0,0,0.0
1923-08-20,67.3809,43.216,Krishna,8266,0,0,0.0
1923-08-21,62.0596,32.458,Krishna,8267,0,0,0.0
1923-08-22,58.7873,22.717,Krishna,8268,0,0,0.0
1923-08-23,56.7783,14.443,Krishna,8269,0,0,0.0
1923-08-24,57.2691,7.875,Krishna,8270,0,0,0.0
1923-08-25,60.3892,3.237,Krishna,8271,0,0,0.0
1923-08-26,64.0154,0.6809999999999999,Krishna,8272,0,0,0.0
1923-08-28,68.9961,0.184,Krishna,8274,0,1,0.0
1923-08-29,75.0559,1.686,Shukla,8275,0,0,0.0
1923-08-30,80.7968,5.045,Shukla,8276,0,0,0.0
1923-08-31,88.0602,10.142000000000001,Shukla,8277,0,0,0.0
1923-09-01,94.3606,16.724,Shukla,8278,0,0,0.0
1923-09-02,101.5673,24.658,Shukla,8279,0,0,0.0
1923-09-03,107.1716,33.615,Shukla,8280,0,0,0.0
1923-09-04,114.1011,43.5,Shukla,8281,0,0,0.0
1923-09-05,118.7017,53.839,Shukla,8282,0,0,0.0
1923-09-06,121.7231,64.317,Shukla,8283,0,0,0.0
1923-09-07,123.9568,74.525,Shukla,8284,0,0,0.0
1923-09-08,124.248,83.833,Shukla,8285,0,0,0.0
1923-09-09,120.647,91.51299999999999,Shukla,8286,0,0,0.0
1923-09-10,115.6021,96.992,Shukla,8287,0,0,0.0
1923-09-11,109.5069,99.678,Shukla,8288,1,0,0.0
1923-09-12,101.7564,99.21600000000001,Krishna,8289,0,0,0.0
1923-09-13,92.7526,95.625,Krishna,8290,0,0,0.0
1923-09-14,83.8653,89.23,Krishna,8291,0,0,0.0
1923-09-15,76.3946,80.557,Krishna,8292,0,0,0.0
1923-09-16,69.5824,70.368,Krishna,8293,0,0,0.0
1923-09-17,63.6586,59.402,Krishna,8294,0,0,0.0
1923-09-18,58.8286,48.31399999999999,Krishna,8295,0,0,0.0
1923-09-19,57.3523,37.5,Krishna,8296,0,0,0.0
1923-09-20,57.38,27.557,Krishna,8297,0,0,0.0
1923-09-21,59.0134,18.823,Krishna,8298,0,0,0.0
1923-09-22,62.2185,11.557,Krishna,8299,0,0,0.0
1923-09-23,66.8359,5.954,Krishna,8300,0,0,0.0
1923-09-24,72.6141,2.156,Krishna,8301,0,0,0.0
1923-09-26,79.2519,0.254,Krishna,8303,0,1,0.0
1923-09-27,85.3484,0.282,Shukla,8304,0,1,0.0
1923-09-28,92.7593,2.227,Shukla,8305,0,0,0.0
1923-09-29,98.9925,6.0,Shukla,8306,0,0,0.0
1923-09-30,105.9149,11.53,Shukla,8307,0,0,0.0
1923-10-01,112.1018,18.641,Shukla,8308,0,0,0.0
1923-10-02,117.2105,27.128,Shukla,8309,0,0,0.0
1923-10-03,120.921,36.743,Shukla,8310,0,0,0.0
1923-10-04,124.0458,47.24,Shukla,8311,0,0,0.0
1923-10-05,124.3097,58.126000000000005,Shukla,8312,0,0,0.0
1923-10-06,122.838,68.98,Shukla,8313,0,0,0.0
1923-10-07,118.7802,79.16199999999999,Shukla,8314,0,0,0.0
1923-10-08,113.4708,88.036,Shukla,8315,0,0,0.0
1923-10-09,106.1943,94.831,Shukla,8316,0,0,0.0
1923-10-10,97.304,98.92399999999999,Shukla,8317,0,0,0.0
1923-10-11,89.1814,99.92299999999999,Shukla,8318,1,0,0.0
1923-10-12,80.1529,97.719,Krishna,8319,0,0,0.0
1923-10-13,72.5782,92.55,Krishna,8320,0,0,0.0
1923-10-14,65.7791,84.976,Krishna,8321,0,0,0.0
1923-10-15,61.067,75.62899999999999,Krishna,8322,0,0,0.0
1923-10-16,57.7196,65.279,Krishna,8323,0,0,0.0
1923-10-17,56.9775,54.49100000000001,Krishna,8324,0,0,0.0
1923-10-18,57.9493,43.861999999999995,Krishna,8325,0,0,0.0
1923-10-19,60.606,33.803000000000004,Krishna,8326,0,0,0.0
1923-10-20,65.8475,24.581999999999997,Krishna,8327,0,0,0.0
1923-10-21,71.2988,16.574,Krishna,8328,0,0,0.0
1923-10-22,76.6302,9.974,Krishna,8329,0,0,0.0
1923-10-23,83.6764,4.894,Krishna,8330,0,0,0.0
1923-10-24,89.9651,1.564,Krishna,8331,0,0,0.0
1923-10-26,97.3605,0.07400000000000001,Krishna,8333,0,1,0.0
1923-10-27,103.3583,0.531,Shukla,8334,0,0,0.0
1923-10-28,109.8129,2.968,Shukla,8335,0,0,0.0
1923-10-29,115.2907,7.353,Shukla,8336,0,0,0.0
1923-10-30,120.5551,13.619000000000002,Shukla,8337,0,0,0.0
1923-10-31,123.1761,21.517,Shukla,8338,0,0,0.0
1923-11-01,124.1311,30.837,Shukla,8339,0,0,0.0
1923-11-02,123.4504,41.261,Shukla,8340,0,0,0.0
1923-11-03,120.258,52.333,Shukla,8341,0,0,0.0
1923-11-04,115.8386,63.611000000000004,Shukla,8342,0,0,0.0
1923-11-05,109.404,74.432,Shukla,8343,0,0,0.0
1923-11-06,102.2292,84.15899999999999,Shukla,8344,0,0,0.0
1923-11-07,93.5368,92.015,Shukla,8345,0,0,0.0
1923-11-08,84.6282,97.4,Shukla,8346,0,0,0.0
1923-11-09,76.8149,99.861,Shukla,8347,1,0,0.0
1923-11-10,69.4367,99.194,Krishna,8348,0,0,0.0
1923-11-11,62.8716,95.57600000000001,Krishna,8349,0,0,0.0
1923-11-12,58.5074,89.412,Krishna,8350,0,0,0.0
1923-11-13,56.7094,81.27600000000001,Krishna,8351,0,0,0.0
1923-11-14,57.7344,71.798,Krishna,8352,0,0,0.0
1923-11-15,59.5829,61.705,Krishna,8353,0,0,0.0
1923-11-16,64.1894,51.364,Krishna,8354,0,0,0.0
1923-11-17,69.1822,41.303000000000004,Krishna,8355,0,0,0.0
1923-11-18,74.1934,31.826999999999998,Krishna,8356,0,0,0.0
1923-11-19,81.0374,23.092,Krishna,8357,0,0,0.0
1923-11-20,88.3204,15.414000000000001,Krishna,8358,0,0,0.0
1923-11-21,94.6383,9.075,Krishna,8359,0,0,0.0
1923-11-22,101.857,4.24,Krishna,8360,0,0,0.0
1923-11-24,107.4536,1.193,Krishna,8362,0,0,0.0
1923-11-25,113.2687,0.091,Krishna,8363,0,1,0.0
1923-11-26,118.9427,1.1079999999999999,Shukla,8364,0,0,0.0
1923-11-27,122.0137,4.283,Shukla,8365,0,0,0.0
1923-11-28,124.4871,9.609,Shukla,8366,0,0,0.0
1923-11-29,124.2442,16.875999999999998,Shukla,8367,0,0,0.0
1923-11-30,121.4992,25.809,Shukla,8368,0,0,0.0
1923-12-01,117.5829,36.098,Shukla,8369,0,0,0.0
1923-12-02,111.7155,47.238,Shukla,8370,0,0,0.0
1923-12-03,104.1394,58.681000000000004,Shukla,8371,0,0,0.0
1923-12-04,97.0974,69.933,Shukla,8372,0,0,0.0
1923-12-05,88.7298,80.186,Shukla,8373,0,0,0.0
1923-12-06,80.2684,88.819,Shukla,8374,0,0,0.0
1923-12-07,72.9714,95.259,Shukla,8375,0,0,0.0
1923-12-08,66.1451,99.0,Shukla,8376,0,0,0.0
1923-12-09,61.1749,99.845,Shukla,8377,1,0,0.0
1923-12-10,57.47,97.84899999999999,Krishna,8378,0,0,0.0
1923-12-11,57.4557,93.265,Krishna,8379,0,0,0.0
1923-12-12,58.2993,86.65299999999999,Krishna,8380,0,0,0.0
1923-12-13,62.0563,78.471,Krishna,8381,0,0,0.0
1923-12-14,66.407,69.337,Krishna,8382,0,0,0.0
1923-12-15,72.0509,59.645,Krishna,8383,0,0,0.0
1923-12-16,78.6178,49.765,Krishna,8384,0,0,0.0
1923-12-17,85.7535,40.016,Krishna,8385,0,0,0.0
1923-12-18,92.0415,30.741,Krishna,8386,0,0,0.0
1923-12-19,99.3467,22.114,Krishna,8387,0,0,0.0
1923-12-20,105.1592,14.53,Krishna,8388,0,0,0.0
1923-12-21,111.323,8.213,Krishna,8389,0,0,0.0
1923-12-23,116.3804,3.537,Krishna,8391,0,0,0.0
1923-12-24,121.0628,0.8029999999999999,Krishna,8392,0,0,0.0
1923-12-25,124.0442,0.304,Krishna,8393,0,1,0.0
1923-12-26,124.2004,2.188,Shukla,8394,0,0,0.0
1923-12-27,122.7773,6.485,Shukla,8395,0,0,0.0
1923-12-28,119.0225,13.040999999999999,Shukla,8396,0,0,0.0
1923-12-29,113.2851,21.559,Shukla,8397,0,0,0.0
1923-12-30,106.9031,31.666999999999998,Shukla,8398,0,0,0.0
1923-12-31,99.074,42.785,Shukla,8399,0,0,0.0
1924-01-01,58.2353,97.176,Krishna,8400,0,0,0.0
1924-01-02,60.2963,93.064,Krishna,8401,0,0,0.0
1924-01-03,63.65,87.288,Krishna,8402,0,0,0.0
1924-01-04,68.2168,80.028,Krishna,8403,0,0,0.0
1924-01-05,73.824,71.491,Krishna,8404,0,0,0.0
1924-01-06,80.2339,61.915,Krishna,8405,0,0,0.0
1924-01-07,87.162,51.583,Krishna,8406,0,0,0.0
1924-01-08,94.2752,40.853,Krishna,8407,0,0,0.0
1924-01-09,101.1742,30.182,Krishna,8408,0,0,0.0
1924-01-10,108.4705,20.095,Krishna,8409,0,0,0.0
1924-01-11,114.5072,11.364,Krishna,8410,0,0,0.0
1924-01-13,119.8034,4.72,Krishna,8412,0,0,0.0
1924-01-14,122.8925,0.9079999999999999,Krishna,8413,0,0,0.0
1924-01-15,122.7359,0.368,Krishna,8414,0,1,0.0
1924-01-16,119.8048,3.1260000000000003,Shukla,8415,0,0,0.0
1924-01-17,114.7455,8.833,Shukla,8416,0,0,0.0
1924-01-18,109.1691,16.913,Shukla,8417,0,0,0.0
1924-01-19,101.4426,26.524,Shukla,8418,0,0,0.0
1924-01-20,94.9078,37.095,Shukla,8419,0,0,0.0
1924-01-21,87.6653,47.872,Shukla,8420,0,0,0.0
1924-01-22,80.8229,58.402,Shukla,8421,0,0,0.0
1924-01-23,74.4375,68.279,Shukla,8422,0,0,0.0
1924-01-24,68.5676,77.186,Shukla,8423,0,0,0.0
1924-01-25,64.312,84.919,Shukla,8424,0,0,0.0
1924-01-26,60.777,91.20200000000001,Shukla,8425,0,0,0.0
1924-01-27,59.1437,95.891,Shukla,8426,0,0,0.0
1924-01-28,58.5722,98.804,Shukla,8427,0,0,0.0
1924-01-29,60.2477,99.851,Shukla,8428,1,0,0.0
1924-01-30,63.2171,98.96799999999999,Krishna,8429,0,0,0.0
1924-01-31,66.3795,96.19200000000001,Krishna,8430,0,0,0.0
1924-02-01,71.7071,91.551,Krishna,8431,0,0,0.0
1924-02-02,77.9201,85.171,Krishna,8432,0,0,0.0
1924-02-03,84.7397,77.22,Krishna,8433,0,0,0.0
1924-02-04,91.8489,67.92,Krishna,8434,0,0,0.0
1924-02-05,98.8881,57.562,Krishna,8435,0,0,0.0
1924-02-06,105.4426,46.528999999999996,Krishna,8436,0,0,0.0
1924-02-07,112.1214,35.249,Krishna,8437,0,0,0.0
1924-02-08,117.3117,24.418000000000003,Krishna,8438,0,0,0.0
1924-02-09,121.6204,14.728,Krishna,8439,0,0,0.0
1924-02-11,122.6739,7.071000000000001,Krishna,8441,0,0,0.0
1924-02-12,121.6961,2.09,Krishna,8442,0,0,0.0
1924-02-13,118.1191,0.259,Krishna,8443,0,1,0.0
1924-02-14,112.5531,1.661,Shukla,8444,0,0,0.0
1924-02-15,105.5401,6.022,Shukla,8445,0,0,0.0
1924-02-16,97.4895,12.797,Shukla,8446,0,0,0.0
1924-02-17,89.6931,21.365,Shukla,8447,0,0,0.0
1924-02-18,83.332,31.131999999999998,Shukla,8448,0,0,0.0
1924-02-19,76.4735,41.38399999999999,Shukla,8449,0,0,0.0
1924-02-20,70.2067,51.68600000000001,Shukla,8450,0,0,0.0
1924-02-21,65.6145,61.71,Shukla,8451,0,0,0.0
1924-02-22,61.7766,71.06,Shukla,8452,0,0,0.0
1924-02-23,58.8117,79.465,Shukla,8453,0,0,0.0
1924-02-24,57.895,86.73200000000001,Shukla,8454,0,0,0.0
1924-02-25,59.193,92.61200000000001,Shukla,8455,0,0,0.0
1924-02-26,61.7671,96.853,Shukla,8456,0,0,0.0
1924-02-27,65.6206,99.28200000000001,Shukla,8457,0,0,0.0
1924-02-28,70.6468,99.765,Shukla,8458,1,0,0.0
1924-03-01,76.6459,98.21700000000001,Krishna,8460,0,0,0.0
1924-03-02,83.3509,94.618,Krishna,8461,0,0,0.0
1924-03-03,89.3587,89.06,Krishna,8462,0,0,0.0
1924-03-04,96.4893,81.611,Krishna,8463,0,0,0.0
1924-03-05,104.3593,72.469,Krishna,8464,0,0,0.0
1924-03-06,110.3424,62.071000000000005,Krishna,8465,0,0,0.0
1924-03-07,116.1581,50.736000000000004,Krishna,8466,0,0,0.0
1924-03-08,120.2748,39.083,Krishna,8467,0,0,0.0
1924-03-09,122.4019,27.779,Krishna,8468,0,0,0.0
1924-03-10,122.5102,17.57,Krishna,8469,0,0,0.0
1924-03-11,119.8324,9.248,Krishna,8470,0,0,0.0
1924-03-13,114.8481,3.4339999999999997,Krishna,8472,0,0,0.0
1924-03-14,109.0873,0.521,Krishna,8473,0,0,0.0
1924-03-15,101.9638,0.655,Shukla,8474,0,0,0.0
1924-03-16,93.8282,3.639,Shukla,8475,0,0,0.0
1924-03-17,85.9637,9.075,Shukla,8476,0,0,0.0
1924-03-18,78.5519,16.434,Shukla,8477,0,0,0.0
1924-03-19,72.7398,25.213,Shukla,8478,0,0,0.0
1924-03-20,66.6049,34.765,Shukla,8479,0,0,0.0
1924-03-21,62.2765,44.755,Shukla,8480,0,0,0.0
1924-03-22,59.8759,54.799,Shukla,8481,0,0,0.0
1924-03-23,58.5206,64.492,Shukla,8482,0,0,0.0
1924-03-24,58.3395,73.539,Shukla,8483,0,0,0.0
1924-03-25,60.4672,81.71600000000001,Shukla,8484,0,0,0.0
1924-03-26,63.8956,88.691,Shukla,8485,0,0,0.0
1924-03-27,68.5496,94.196,Shukla,8486,0,0,0.0
1924-03-28,74.2615,97.97,Shukla,8487,0,0,0.0
1924-03-29,80.7879,99.774,Shukla,8488,1,0,0.0
1924-03-30,87.8266,99.417,Krishna,8489,0,0,0.0
1924-03-31,95.026,96.787,Krishna,8490,0,0,0.0
1924-04-01,101.9889,91.87799999999999,Krishna,8491,0,0,0.0
1924-04-02,108.2821,84.81200000000001,Krishna,8492,0,0,0.0
1924-04-03,114.5356,75.793,Krishna,8493,0,0,0.0
1924-04-04,119.2328,65.259,Krishna,8494,0,0,0.0
1924-04-05,122.0755,53.736000000000004,Krishna,8495,0,0,0.0
1924-04-06,122.9913,41.849,Krishna,8496,0,0,0.0
1924-04-07,121.129,30.351999999999997,Krishna,8497,0,0,0.0
1924-04-08,117.9107,19.896,Krishna,8498,0,0,0.0
1924-04-09,111.687,11.245999999999999,Krishna,8499,0,0,0.0
1924-04-11,104.9206,4.851,Krishna,8501,0,0,0.0
1924-04-12,97.9292,1.093,Krishna,8502,0,0,0.0
1924-04-13,89.9586,0.122,Krishna,8503,0,1,0.0
1924-04-14,82.2557,1.8219999999999998,Shukla,8504,0,0,0.0
1924-04-15,75.003,5.9110000000000005,Shukla,8505,0,0,0.0
1924-04-16,69.3715,12.032,Shukla,8506,0,0,0.0
1924-04-17,63.4761,19.649,Shukla,8507,0,0,0.0
1924-04-18,60.5164,28.475,Shukla,8508,0,0,0.0
1924-04-19,58.6024,37.994,Shukla,8509,0,0,0.0
1924-04-20,57.8763,47.832,Shukla,8510,0,0,0.0
1924-04-21,59.4762,57.724,Shukla,8511,0,0,0.0
1924-04-22,62.4094,67.295,Shukla,8512,0,0,0.0
1924-04-23,66.6198,76.24,Shukla,8513,0,0,0.0
1924-04-24,71.963,84.244,Shukla,8514,0,0,0.0
1924-04-25,78.223,90.96799999999999,Shukla,8515,0,0,0.0
1924-04-26,85.1235,96.055,Shukla,8516,0,0,0.0
1924-04-27,92.3322,99.15100000000001,Shukla,8517,0,0,0.0
1924-04-28,99.4584,99.947,Shukla,8518,1,0,0.0
1924-04-29,106.0584,98.23100000000001,Krishna,8519,0,0,0.0
1924-04-30,112.7389,93.91,Krishna,8520,0,0,0.0
1924-05-01,117.9404,87.116,Krishna,8521,0,0,0.0
1924-05-02,122.3878,78.122,Krishna,8522,0,0,0.0
1924-05-03,123.8254,67.525,Krishna,8523,0,0,0.0
1924-05-04,122.4593,55.958999999999996,Krishna,8524,0,0,0.0
1924-05-05,118.6885,44.108000000000004,Krishna,8525,0,0,0.0
1924-05-06,113.9635,32.598,Krishna,8526,0,0,0.0
1924-05-07,107.6155,22.145,Krishna,8527,0,0,0.0
1924-05-08,100.9627,13.274000000000001,Krishna,8528,0,0,0.0
1924-05-09,93.2053,6.4910000000000005,Krishna,8529,0,0,0.0
1924-05-10,85.5649,2.056,Krishna,8530,0,0,0.0
1924-05-12,78.2137,0.10800000000000001,Krishna,8532,0,1,0.0
1924-05-13,71.3172,0.614,Shukla,8533,0,0,0.0
1924-05-14,66.0588,3.42,Shukla,8534,0,0,0.0
1924-05-15,61.5978,8.242,Shukla,8535,0,0,0.0
1924-05-16,59.1365,14.784,Shukla,8536,0,0,0.0
1924-05-17,57.8332,22.649,Shukla,8537,0,0,0.0
1924-05-18,58.8553,31.545,Shukla,8538,0,0,0.0
1924-05-19,60.1948,41.02,Shukla,8539,0,0,0.0
1924-05-20,63.9047,50.887,Shukla,8540,0,0,0.0
1924-05-21,68.8173,60.778,Shukla,8541,0,0,0.0
1924-05-22,74.7342,70.373,Shukla,8542,0,0,0.0
1924-05-23,81.4031,79.317,Shukla,8543,0,0,0.0
1924-05-24,88.5241,87.20299999999999,Shukla,8544,0,0,0.0
1924-05-25,95.7415,93.57600000000001,Shukla,8545,0,0,0.0
1924-05-26,103.7254,97.979,Shukla,8546,0,0,0.0
1924-05-27,109.7942,99.92200000000001,Shukla,8547,1,0,0.0
1924-05-28,116.6892,99.095,Krishna,8548,0,0,0.1
1924-05-29,120.686,95.37899999999999,Krishna,8549,0,0,0.0
1924-05-30,122.6603,88.926,Krishna,8550,0,0,0.0
1924-05-31,122.7161,80.13600000000001,Krishna,8551,0,0,0.0
1924-06-01,120.208,69.65899999999999,Krishna,8552,0,0,0.0
1924-06-02,115.6381,58.202,Krishna,8553,0,0,0.0
1924-06-03,109.44,46.483999999999995,Krishna,8554,0,0,0.0
1924-06-04,102.9572,35.111,Krishna,8555,0,0,0.0
1924-06-05,95.3809,24.733,Krishna,8556,0,0,0.0
1924-06-06,87.8989,15.780999999999999,Krishna,8557,0,0,0.0
1924-06-07,80.6434,8.637,Krishna,8558,0,0,0.0
1924-06-08,73.744,3.565,Krishna,8559,0,0,0.0
1924-06-09,68.3587,0.691,Krishna,8560,0,0,0.0
1924-06-10,63.6395,0.073,Krishna,8561,0,1,0.0
1924-06-12,59.7779,1.618,Shukla,8563,0,0,0.0
1924-06-13,57.994,5.1770000000000005,Shukla,8564,0,0,0.0
1924-06-14,58.4821,10.545,Shukla,8565,0,0,0.0
1924-06-15,59.2901,17.372,Shukla,8566,0,0,0.0
1924-06-16,62.5036,25.465,Shukla,8567,0,0,0.0
1924-06-17,66.9842,34.499,Shukla,8568,0,0,0.0
1924-06-18,72.5469,44.192,Shukla,8569,0,0,0.0
1924-06-19,78.9517,54.251000000000005,Shukla,8570,0,0,0.0
1924-06-20,85.922,64.35,Shukla,8571,0,0,0.0
1924-06-21,93.1411,74.10300000000001,Shukla,8572,0,0,0.0
1924-06-22,100.233,83.046,Shukla,8573,0,0,0.0
1924-06-23,106.7478,90.632,Shukla,8574,0,0,0.0
1924-06-24,113.2511,96.29700000000001,Shukla,8575,0,0,0.0
1924-06-25,119.1821,99.431,Shukla,8576,0,0,0.0
1924-06-26,121.9662,99.57600000000001,Shukla,8577,1,0,0.0
1924-06-27,123.6603,96.574,Krishna,8578,0,0,0.0
1924-06-28,121.4051,90.664,Krishna,8579,0,0,0.0
1924-06-29,117.8702,82.28,Krishna,8580,0,0,0.0
1924-06-30,111.5273,72.194,Krishna,8581,0,0,0.0
1924-07-01,104.8784,61.053000000000004,Krishna,8582,0,0,0.0
1924-07-02,97.1769,49.632,Krishna,8583,0,0,0.0
1924-07-03,89.629,38.499,Krishna,8584,0,0,0.0
1924-07-04,82.3547,28.177,Krishna,8585,0,0,0.0
1924-07-05,75.4507,19.09,Krishna,8586,0,0,0.0
1924-07-06,70.0354,11.517000000000001,Krishna,8587,0,0,0.0
1924-07-07,64.1956,5.795,Krishna,8588,0,0,0.0
1924-07-08,61.151,1.979,Krishna,8589,0,0,0.0
1924-07-09,58.027,0.231,Krishna,8590,0,1,0.0
1924-07-11,58.1088,0.525,Shukla,8592,0,0,0.0
1924-07-12,59.4983,2.8080000000000003,Shukla,8593,0,0,0.0
1924-07-13,61.2113,6.901,Shukla,8594,0,0,0.0
1924-07-14,65.2832,12.672,Shukla,8595,0,0,0.0
1924-07-15,70.5098,19.887,Shukla,8596,0,0,0.0
1924-07-16,76.6606,28.319000000000003,Shukla,8597,0,0,0.0
1924-07-17,83.4666,37.721,Shukla,8598,0,0,0.0
1924-07-18,89.5442,47.754,Shukla,8599,0,0,0.0
1924-07-19,96.7349,58.215,Shukla,8600,0,0,0.0
1924-07-20,103.5677,68.637,Shukla,8601,0,0,0.0
1924-07-21,110.6691,78.565,Shukla,8602,0,0,0.0
1924-07-22,116.414,87.311,Shukla,8603,0,0,0.0
1924-07-23,121.3602,94.209,Shukla,8604,0,0,0.0
1924-07-24,123.0192,98.51299999999999,Shukla,8605,0,0,0.0
1924-07-25,122.5269,99.758,Shukla,8606,1,0,0.0
