Group	Work	WorkUrl
Buddhist	sa_asaGga-trizatikAyAH-prajJApAramitAyAH-kArikAsaptatiH	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_asaGga-trizatikAyAH-prajJApAramitAyAH-kArikAsaptatiH.txt
Buddhist	sa_asaGga-zarIrArthagAthA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_asaGga-zarIrArthagAthA.txt
Buddhist	sa_azokAvadAna	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_azokAvadAna.txt
Buddhist	sa_aSTAdazasAhasrikA-prajJApAramitA55-82	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_aSTAdazasAhasrikA-prajJApAramitA55-82.txt
Buddhist	sa_aSTasAhasrikA-prajJApAramitA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_aSTasAhasrikA-prajJApAramitA.txt
Buddhist	sa_avadAnazataka	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_avadAnazataka.txt
Buddhist	sa_AyuHparyantasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_AyuHparyantasUtra.txt
Buddhist	sa_bhaiSajyaguruvaidUryaprabharAjasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_bhaiSajyaguruvaidUryaprabharAjasUtra.txt
Buddhist	sa_bhaiSajyavastu	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_bhaiSajyavastu.txt
Buddhist	sa_bhavasaMkrAntisUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_bhavasaMkrAntisUtra.txt
Buddhist	sa_bhikSuNIkarmavAcanA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_bhikSuNIkarmavAcanA.txt
Buddhist	sa_bhikSuNIvinaya	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_bhikSuNIvinaya.txt
Buddhist	sa_bodhisattvaprAtimokSasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_bodhisattvaprAtimokSasUtra.txt
Buddhist	sa_buddhabalAdhAnaprAtihAryavikurvANanirdezasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_buddhabalAdhAnaprAtihAryavikurvANanirdezasUtra.txt
Buddhist	sa_buddhaghoSa-siddhArthacaritrakAvya	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_buddhaghoSa-siddhArthacaritrakAvya.txt
Buddhist	sa_buddhist-stotras	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_buddhist-stotras.txt
Buddhist	sa_108-buddhist-stotras	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_108-buddhist-stotras.txt
Buddhist	sa_buddhist-yoga-manual	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_buddhist-yoga-manual.txt
Buddhist	sa_candragomin-ziSyalekha	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_candragomin-ziSyalekha.txt
Buddhist	sa_candrasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_candrasUtra.txt
Buddhist	sa_carmavastu	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_carmavastu.txt
Buddhist	sa_cIvaravastu	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_cIvaravastu.txt
Buddhist	sa_dazabalasUtra-1-4	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_dazabalasUtra-1-4.txt
Buddhist	sa_dazabhUmikasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_dazabhUmikasUtra.txt
Buddhist	sa_dazasAhasrikA-prajJApAramitA1-and-2-translated-from-tibetan	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_dazasAhasrikA-prajJApAramitA1-and-2-translated-from-tibetan.txt
Buddhist	sa_devatAsUtra-and-alpadevatAsUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_devatAsUtra-and-alpadevatAsUtra.txt
Buddhist	sa_davuldeNa-jJAnezvara-mahAsthavira-yazodharAcarita	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_davuldeNa-jJAnezvara-mahAsthavira-yazodharAcarita.txt
Buddhist	sa_patna-dharmapada	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_patna-dharmapada.txt
Buddhist	sa_dharmaskandha	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_dharmaskandha.txt
Buddhist	sa_dhvajAgrakeyUrAdhAriNI-alt	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_dhvajAgrakeyUrAdhAriNI-alt.txt
Buddhist	sa_dhvajAgrakeyUrAdhAriNI	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_dhvajAgrakeyUrAdhAriNI.txt
Buddhist	sa_dhvajAgrasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_dhvajAgrasUtra.txt
Buddhist	sa_dIpaMkarabhadra-guhyasamAjamaNDalavidhi	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_dIpaMkarabhadra-guhyasamAjamaNDalavidhi.txt
Buddhist	sa_divyAvadAna	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_divyAvadAna.txt
Buddhist	sa_dvAviMzatyavadAnakathA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_dvAviMzatyavadAnakathA.txt
Buddhist	sa_ekAdazamukhahRdaya	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_ekAdazamukhahRdaya.txt
Buddhist	sa_ekAdazamukha	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_ekAdazamukha.txt
Buddhist	sa_ekottarAgamafragments	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_ekottarAgamafragments.txt
Buddhist	sa_gaNapatihRdaydhAraNI	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_gaNapatihRdaydhAraNI.txt
Buddhist	sa_gaNDavyUhasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_gaNDavyUhasUtra.txt
Buddhist	sa_gopadatta-jAtakamAlA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_gopadatta-jAtakamAlA.txt
Buddhist	sa_grahamAtRkAdhAraNI	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_grahamAtRkAdhAraNI.txt
Buddhist	sa_guNakAraNDavyUhasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_guNakAraNDavyUhasUtra.txt
Buddhist	sa_vinayasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_vinayasUtra.txt
Buddhist	sa_vinayasUtra-1pravrajyAvastu	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_vinayasUtra-1pravrajyAvastu.txt
Buddhist	sa_haribhaTTa-jAtakamAlA1-8--11-12--19-20--22--24--26--32--35	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_haribhaTTa-jAtakamAlA1-8--11-12--19-20--22--24--26--32--35.txt
Buddhist	sa_hayagrIvavidyA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_hayagrIvavidyA.txt
Buddhist	sa_jayarakSita-sphuTArthA-zrIghanAcArasaMgrahaTIkA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_jayarakSita-sphuTArthA-zrIghanAcArasaMgrahaTIkA.txt
Buddhist	sa_jJAnAlokAlaMkArasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_jJAnAlokAlaMkArasUtra.txt
Buddhist	sa_jJAnayazas-jAtakastava	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_jJAnayazas-jAtakastava.txt
Buddhist	sa_kalpadrumAvadAnamAlA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kalpadrumAvadAnamAlA.txt
Buddhist	sa_kamalazIla-vajracchedikATIkA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kamalazIla-vajracchedikATIkA.txt
Buddhist	sa_kambalapAda-navazlokI	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kambalapAda-navazlokI.txt
Buddhist	sa_kAraNDavyUha	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kAraNDavyUha.txt
Buddhist	sa_karmavastu	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_karmavastu.txt
Buddhist	sa_karmavibhaGgopadeza	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_karmavibhaGgopadeza.txt
Buddhist	sa_karuNApuNDarIkasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_karuNApuNDarIkasUtra.txt
Buddhist	sa_kAzyapaparivartasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kAzyapaparivartasUtra.txt
Buddhist	sa_kAzyapaparivartasUtra-alt	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kAzyapaparivartasUtra-alt.txt
Buddhist	sa_kaThinAvadAna	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kaThinAvadAna.txt
Buddhist	sa_kaThinavastu	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kaThinavastu.txt
Buddhist	sa_kauzikaprajJApAramitAsUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kauzikaprajJApAramitAsUtra.txt
Buddhist	sa_khasarpaNasAdhana	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_khasarpaNasAdhana.txt
Buddhist	sa_kozAmbakavastu	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kozAmbakavastu.txt
Buddhist	sa_kSemendra-avadAnakalpalatA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kSemendra-avadAnakalpalatA.txt
Buddhist	sa_kSemendra-garbhAvakrAntyavadAna	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kSemendra-garbhAvakrAntyavadAna.txt
Buddhist	sa_kSemendra-sudhanakinnaryavadAna	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kSemendra-sudhanakinnaryavadAna.txt
Buddhist	sa_kSemendra-pratItyasamutpAdAvadAna	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kSemendra-pratItyasamutpAdAvadAna.txt
Buddhist	sa_kSemendra-bodhisattvAvadAnakalpalatA-93sumAgadhAvadAna	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kSemendra-bodhisattvAvadAnakalpalatA-93sumAgadhAvadAna.txt
Buddhist	sa_kumAralAta-kalpanAmaNDitikA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kumAralAta-kalpanAmaNDitikA.txt
Buddhist	sa_lakSmINkarA-advayasiddhi	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_lakSmINkarA-advayasiddhi.txt
Buddhist	sa_lalitavistara	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_lalitavistara.txt
Buddhist	sa_larger-prajJApAramitA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_larger-prajJApAramitA.txt
Buddhist	sa_larger-prajJApAramitA-edchoong	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_larger-prajJApAramitA-edchoong.txt
Buddhist	sa_madhyamakazAlistambasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_madhyamakazAlistambasUtra.txt
Buddhist	sa_mahAkarmavibhaGga	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mahAkarmavibhaGga.txt
Buddhist	sa_mahAmaNivipulavimAnavizvasupratiSThitaguhyaparamarahasyakalparAjadhAraNI	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mahAmaNivipulavimAnavizvasupratiSThitaguhyaparamarahasyakalparAjadhAraNI.txt
Buddhist	sa_mahAmantrAnusAriNI	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mahAmantrAnusAriNI.txt
Buddhist	sa_mahAmAyUrIvidyArAjJI	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mahAmAyUrIvidyArAjJI.txt
Buddhist	sa_mahAparinirvANasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mahAparinirvANasUtra.txt
Buddhist	sa_mahApratisarAvidyAdhAraNI	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mahApratisarAvidyAdhAraNI.txt
Buddhist	sa_mahApratisarA-paJcarakSA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mahApratisarA-paJcarakSA.txt
Buddhist	sa_mahApratisarAmahAvidyArAjJI	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mahApratisarAmahAvidyArAjJI.txt
Buddhist	sa_mahApratisarAvidyAvidhi	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mahApratisarAvidyAvidhi.txt
Buddhist	sa_mahAsAhasrapramardanI	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mahAsAhasrapramardanI.txt
Buddhist	sa_mahAsaMnipAtaratnaketudhAraNIsUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mahAsaMnipAtaratnaketudhAraNIsUtra.txt
Buddhist	sa_mahAsaMnipAtaratnaketudhAraNIsUtra1-610-11	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mahAsaMnipAtaratnaketudhAraNIsUtra1-610-11.txt
Buddhist	sa_mahAzItavatI-vidyArAjJI	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mahAzItavatI-vidyArAjJI.txt
Buddhist	sa_mahAdaNDadhAraNIzItavatI	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mahAdaNDadhAraNIzItavatI.txt
Buddhist	sa_mahAsudarzanAvadAna	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mahAsudarzanAvadAna.txt
Buddhist	sa_mahAvadAnasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mahAvadAnasUtra.txt
Buddhist	sa_mahAvastu-avAdana	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mahAvastu-avAdana.txt
Buddhist	sa_maitreyanAtha-abhisamayAlaMkaranAmaprajJApAramitopadezazAstra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_maitreyanAtha-abhisamayAlaMkaranAmaprajJApAramitopadezazAstra.txt
Buddhist	sa_maitreyavyAkaraNa	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_maitreyavyAkaraNa.txt
Buddhist	sa_maitreyavyAkaraNa-alt	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_maitreyavyAkaraNa-alt.txt
Buddhist	sa_maJjuzrImUlakalpa	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_maJjuzrImUlakalpa.txt
Buddhist	sa_maJjuzrInAmasaMgIti	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_maJjuzrInAmasaMgIti.txt
Buddhist	sa_maJjuzrInAmasaMgIti-alt	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_maJjuzrInAmasaMgIti-alt.txt
Buddhist	sa_mArIcInAmadhAraNI	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mArIcInAmadhAraNI.txt
Buddhist	sa_mAtRceTa-zatapaJcAzatka	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mAtRceTa-zatapaJcAzatka.txt
Buddhist	sa_mekhalAdhAraNI	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mekhalAdhAraNI.txt
Buddhist	sa_mRtyuvaJcanasitatArAsAdhana	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mRtyuvaJcanasitatArAsAdhana.txt
Buddhist	sa_mRtyuvaJcanatArAsAdhana	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mRtyuvaJcanatArAsAdhana.txt
Buddhist	sa_mRtyuvaJcanopadezatArAsAdhana	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mRtyuvaJcanopadezatArAsAdhana.txt
Buddhist	sa_nagaropamasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_nagaropamasUtra.txt
Buddhist	sa_nagnajit-citralakSaNam	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_nagnajit-citralakSaNam.txt
Buddhist	sa_nairAtmyaparipRcchAmahAyAnasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_nairAtmyaparipRcchAmahAyAnasUtra.txt
Buddhist	sa_namaskAraikaviMzatistotra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_namaskAraikaviMzatistotra.txt
Buddhist	sa_nidAnasaMyukta	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_nidAnasaMyukta.txt
Buddhist	sa_nityakarmapUjAvidhi	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_nityakarmapUjAvidhi.txt
Buddhist	sa_pAMzupradAna-avadAna	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_pAMzupradAna-avadAna.txt
Buddhist	sa_paJcaviMzatisAhasrikA-prajJApAramitA1	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_paJcaviMzatisAhasrikA-prajJApAramitA1.txt
Buddhist	sa_paJcaviMzatisAhasrikA-prajJApAramitA1-8	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_paJcaviMzatisAhasrikA-prajJApAramitA1-8.txt
Buddhist	sa_paJcaviMzatisAhasrikA-prajJApAramitA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_paJcaviMzatisAhasrikA-prajJApAramitA.txt
Buddhist	sa_pANDulohitakavastu	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_pANDulohitakavastu.txt
Buddhist	sa_pArivAsikavastu	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_pArivAsikavastu.txt
Buddhist	sa_poSadhasthApanavastu	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_poSadhasthApanavastu.txt
Buddhist	sa_poSadhavastu	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_poSadhavastu.txt
Buddhist	sa_prajJApAramitAhRdayasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_prajJApAramitAhRdayasUtra.txt
Buddhist	sa_prajJApAramitAhRdayasUtrasaMkSiptamAtRkA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_prajJApAramitAhRdayasUtrasaMkSiptamAtRkA.txt
Buddhist	sa_prajJApAramitAhRdayasUtravistaramAtRkA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_prajJApAramitAhRdayasUtravistaramAtRkA.txt
Buddhist	sa_fragments-of-prajJApAramitA-texts	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_fragments-of-prajJApAramitA-texts.txt
Buddhist	sa_prAtimokSasUtra-of-the-sarvAstivAdins	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_prAtimokSasUtra-of-the-sarvAstivAdins.txt
Buddhist	sa_prAtimokSasUtra-of-the-lokottaravAdimahAsaGghika	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_prAtimokSasUtra-of-the-lokottaravAdimahAsaGghika.txt
Buddhist	sa_prAtimokSasUtra-of-the-mahAsAMghikas	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_prAtimokSasUtra-of-the-mahAsAMghikas.txt
Buddhist	sa_prAtimokSasUtra-of-the-mUlasarvAstivAdins	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_prAtimokSasUtra-of-the-mUlasarvAstivAdins.txt
Buddhist	sa_prAtimokSasUtrafragments	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_prAtimokSasUtrafragments.txt
Buddhist	sa_pratisarAkalpadhAraNI	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_pratisarAkalpadhAraNI.txt
Buddhist	sa_pratItyasamutpAdavibhaGgasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_pratItyasamutpAdavibhaGgasUtra.txt
Buddhist	sa_pratItyasamutpAdAdivibhaGganirdezasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_pratItyasamutpAdAdivibhaGganirdezasUtra.txt
Buddhist	sa_pratItyasamutpAdamahAyAnasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_pratItyasamutpAdamahAyAnasUtra.txt
Buddhist	sa_pravAraNAvastu	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_pravAraNAvastu.txt
Buddhist	sa_pravrajyAvastu	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_pravrajyAvastu.txt
Buddhist	sa_pudgalavastu	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_pudgalavastu.txt
Buddhist	sa_rAhulabhadra-prajJApAramitAstotra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_rAhulabhadra-prajJApAramitAstotra.txt
Buddhist	sa_rASTrapAlaparipRcchA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_rASTrapAlaparipRcchA.txt
Buddhist	sa_rASTrapAlasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_rASTrapAlasUtra.txt
Buddhist	sa_ratnaguNasaMcayagAthA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_ratnaguNasaMcayagAthA.txt
Buddhist	sa_ratnAkarazAnti-bhramaharanAma-hevajrasAdhana	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_ratnAkarazAnti-bhramaharanAma-hevajrasAdhana.txt
Buddhist	sa_ratnAkarazAnti-sAratama	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_ratnAkarazAnti-sAratama.txt
Buddhist	sa_ratnamAlAvadAna	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_ratnamAlAvadAna.txt
Buddhist	sa_sabhikasaugatazAsanapravrajyAvratacaraNaparivarta	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_sabhikasaugatazAsanapravrajyAvratacaraNaparivarta.txt
Buddhist	sa_saddharmalaGkAvatArasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_saddharmalaGkAvatArasUtra.txt
Buddhist	sa_saddharmapuNDarIkasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_saddharmapuNDarIkasUtra.txt
Buddhist	sa_sAgaranAgarAjaparipRcchAmahAyAnasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_sAgaranAgarAjaparipRcchAmahAyAnasUtra.txt
Buddhist	sa_zAlistambasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_zAlistambasUtra.txt
Buddhist	sa_samAdhirAjasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_samAdhirAjasUtra.txt
Buddhist	sa_samAdhirAjasUtratransliteration-1-111315-22	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_samAdhirAjasUtratransliteration-1-111315-22.txt
Buddhist	sa_saMghATasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_saMghATasUtra.txt
Buddhist	sa_saMghATasUtra-alt	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_saMghATasUtra-alt.txt
Buddhist	sa_samyaksaMbuddhabhASitaM-pratimAlakSaNam	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_samyaksaMbuddhabhASitaM-pratimAlakSaNam.txt
Buddhist	sa_saMyuktAgama-966-972-according-to-the-chinese-canon	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_saMyuktAgama-966-972-according-to-the-chinese-canon.txt
Buddhist	sa_saGghabhedavastu	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_saGghabhedavastu.txt
Buddhist	sa_saptazatikA-prajJApAramitA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_saptazatikA-prajJApAramitA.txt
Buddhist	sa_zArdUlakarNAvadAna	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_zArdUlakarNAvadAna.txt
Buddhist	sa_sarvadurgatiparizodhanatantra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_sarvadurgatiparizodhanatantra.txt
Buddhist	sa_sarvajJatAkAradhAraNI	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_sarvajJatAkAradhAraNI.txt
Buddhist	sa_sarvatathAgatAdhiSThAnavyUhasUtra	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_sarvatathAgatAdhiSThAnavyUhasUtra.txt
Buddhist	sa_sarvatathAgatatattvasaMgraha	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_sarvatathAgatatattvasaMgraha.txt
Buddhist	sa_sitAtapatrA	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_sitAtapatrA.txt
Buddhist	sa_zatasAhasrikAprajJApAramitA-1	https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_zatasAhasrikAprajJApAramitA-1.txt
