#	kanda	sarga	shloka	padya
1	१	००१	००१	तपःस्वाध्यायनिरतं तपस्वी वाग्विदां वरम्
2	१	००१	००१	नारदं परिपप्रच्छ वाल्मीकिर्मुनिङ्गवम्
3	१	००१	००२	को न्वस्मिन् साम्प्रतं लोके गुणवान् कश्च वीर्यवान्
4	१	००१	००२	धर्मज्ञश्च कृतज्ञश्च सत्यवाक्यो दृढव्रतः
5	१	००१	००३	चारित्रेण च को युक्तः सर्वभूतेषु को हितः
6	१	००१	००३	विद्वान् कः कः समर्थश्च कश्चैकप्रियदर्शनः
7	१	००१	००४	आत्मवान् को जितक्रोधो मतिमान् कोऽनसूयकः
8	१	००१	००४	कस्य बिभ्यति देवाश्च जातरोषस्य संयुगे
9	१	००१	००५	एतदिच्छाम्यहं श्रोतुं परं कौतूहलं हि मे
10	१	००१	००५	महर्षे त्वं समर्थोऽसि ज्ञातुमेवंविधं नरम्
11	१	००१	००६	श्रुत्वा चैतत्त्रिलोकज्ञो वाल्मीकेर्नारदो वचः
12	१	००१	००६	श्रूयतामिति चामन्त्र्य प्रहृष्टो वाक्यमब्रवीत्
13	१	००१	००७	बहवो दुर्लभाश्चैव ये त्वया कीर्तिता गुणाः
14	१	००१	००७	मुने वक्ष्याम्यहं बुद्ध्वा तैर्युक्तः श्रूयतां नरः
15	१	००१	००८	इक्ष्वाकुवंशप्रभवो रामो नाम जनैः श्रुतः
16	१	००१	००८	नियतात्मा महावीर्यो द्युतिमान् धृतिमान् वशी
17	१	००१	००९	बुद्धिमान्नीतिमान् वाग्मी श्रीमाञ्शत्रुनिबर्हणः
18	१	००१	००९	विपुलांसो महाबाहुः कम्बुग्रीवो महाहनुः
19	१	००१	०१०	महोरस्को महेष्वासो गूढजत्रुरन्दमः
20	१	००१	०१०	आजानुबाहुः सुशिराः सुललाटः सुविक्रमः
21	१	००१	०११	समः समविभक्ताङ्गः स्निग्धवर्णः प्रतापवान्
22	१	००१	०११	पीनवक्षा विशालाक्षो लक्ष्मीवाञ्शुभलक्षणः
23	१	००१	०१२	धर्मज्ञः सत्यसंधश्च प्रजानां च हिते रतः
24	१	००१	०१२	यशस्वी ज्ञानम्पन्नः शुचिर्वश्यः समाधिमान्
25	१	००१	०१३	रक्षिता जीवलोकस्य धर्मस्य परिरक्षिता
26	१	००१	०१३	वेदवेदाङ्गतत्त्वज्ञो धनुर्वेदे च निष्ठितः
27	१	००१	०१४	सर्वशास्त्रार्थतत्त्वज्ञो स्मृतिमान् प्रतिभानवान्
28	१	००१	०१४	सर्वलोकप्रियः साधुरदीनात्मा विचक्षणः
29	१	००१	०१५	सर्वदाभिगतः सद्भिः समुद्र इव सिन्धुभिः
30	१	००१	०१५	आर्यः सर्वसमश्चैव सदैकप्रियदर्शनः
31	१	००१	०१६	स च सर्वगुणोपेतः कौसल्यानन्दवर्धनः
32	१	००१	०१६	समुद्र इव गाम्भीर्ये धैर्येण हिमवानिव
33	१	००१	०१७	विष्णुना सदृशो वीर्ये सोमवत्प्रियदर्शनः
34	१	००१	०१७	कालाग्निसदृशः क्रोधे क्षमया पृथिवीसमः
35	१	००१	०१८	धनदेन समस्त्यागे सत्ये धर्म इवापरः
36	१	००१	०१८	तमेवङ्गणम्पन्नं रामं सत्यपराक्रमम्
37	१	००१	०१९	ज्येष्ठं श्रेष्ठगुणैर्युक्तं प्रियं दशरथः सुतम्
38	१	००१	०१९	यौवराज्येन संयोक्तुमैच्छत्प्रीत्या महीपतिः
39	१	००१	०२०	तस्याभिषेकसंभारान् दृष्ट्वा भार्याथ कैकयी
40	१	००१	०२०	पूर्वं दत्तवरा देवी वरमेनमयाचत
41	१	००१	०२०	विवासनं च रामस्य भरतस्याभिषेचनम्
42	१	००१	०२१	स सत्यवचनाद्राजा धर्मपाशेन संयतः
43	१	००१	०२१	विवासयामास सुतं रामं दशरथः प्रियम्
44	१	००१	०२२	स जगाम वनं वीरः प्रतिज्ञामनुपालयन्
45	१	००१	०२२	पितुर्वचननिर्देशात्कैकेय्याः प्रियकारणात्
46	१	००१	०२३	तं व्रजन्तं प्रियो भ्राता लक्ष्मणोऽनुजगाम ह
47	१	००१	०२३	स्नेहाद्विनयम्पन्नः सुमित्रानन्दवर्धनः
48	१	००१	०२४	सर्वलक्षणम्पन्ना नारीणामुत्तमा वधूः
49	१	००१	०२४	सीताप्यनुगता रामं शशिनं रोहिणी यथा
50	१	००१	०२५	पौरैरनुगतो दूरं पित्रा दशरथेन च
51	१	००१	०२५	शृङ्गवेरपुरे सूतं गङ्गाकूले व्यसर्जयत्
52	१	००१	०२६	ते वनेन वनं गत्वा नदीस्तीर्त्वा बहूदकाः
53	१	००१	०२६	चित्रकूटमनुप्राप्य भरद्वाजस्य शासनात्
54	१	००१	०२७	रम्यमावसथं कृत्वा रममाणा वने त्रयः
55	१	००१	०२७	देवगन्धर्वङ्कशास्तत्र ते न्यवसन् सुखम्
56	१	००१	०२८	चित्रकूटं गते रामे पुत्रशोकातुरस्तदा
57	१	००१	०२८	राजा दशरथः स्वर्गं जगाम विलपन् सुतम्
58	१	००१	०२९	मृते तु तस्मिन् भरतो वसिष्ठप्रमुखैर्द्विजैः
59	१	००१	०२९	नियुज्यमानो राज्याय नैच्छद्राज्यं महाबलः
60	१	००१	०२९	स जगाम वनं वीरो रामपादप्रसादकः
61	१	००१	०३०	पादुके चास्य राज्याय न्यासं दत्त्वा पुनः पुनः
62	१	००१	०३०	निवर्तयामास ततो भरतं भरताग्रजः
63	१	००१	०३१	स काममनवाप्यैव रामपादावुपस्पृशन्
64	१	००१	०३१	नन्दिग्रामेऽकरोद्राज्यं रामागमनकाङ्क्षया
65	१	००१	०३२	रामस्तु पुनरालक्ष्य नागरस्य जनस्य च
66	१	००१	०३२	तत्रागमनमेकाग्रे दण्डकान् प्रविवेश ह
67	१	००१	०३३	विराधं राक्षसं हत्वा शरभङ्गं ददर्श ह
68	१	००१	०३३	सुतीक्ष्णं चाप्यगस्त्यं च अगस्त्य भ्रातरं तथा
69	१	००१	०३४	अगस्त्यवचनाच्चैव जग्राहैन्द्रं शरासनम्
70	१	००१	०३४	खड्गं च परमप्रीतस्तूणी चाक्षयसायकौ
71	१	००१	०३५	वसतस्तस्य रामस्य वने वनचरैः सह
72	१	००१	०३५	ऋषयोऽभ्यागमन् सर्वे वधायासुररक्षसाम्
73	१	००१	०३६	तेन तत्रैव वसता जनस्थाननिवासिनी
74	१	००१	०३६	विरूपिता शूर्पणखा राक्षसी कामरूपिणी
75	१	००१	०३७	ततः शूर्पणखावाक्यादुद्युक्तान् सर्वराक्षसान्
76	१	००१	०३७	खरं त्रिशिरसं चैव दूषणं चैव राक्षसं
77	१	००१	०३८	निजघान रणे रामस्तेषां चैव पदानुगान्
78	१	००१	०३८	रक्षसां निहतान्यासन् सहस्राणि चतुर्दश
79	१	००१	०३९	ततो ज्ञातिवधं श्रुत्वा रावणः क्रोधमूर्छितः
80	१	००१	०३९	सहायं वरयामास मारीचं नाम राक्षसं
81	१	००१	०४०	वार्यमाणः सुबहुशो मारीचेन स रावणः
82	१	००१	०४०	न विरोधो बलवता क्षमो रावण तेन ते
83	१	००१	०४१	अनादृत्य तु तद्वाक्यं रावणः कालचोदितः
84	१	००१	०४१	जगाम सहमरीचस्तस्याश्रमपदं तदा
85	१	००१	०४२	तेन मायाविना दूरमपवाह्य नृपात्मजौ
86	१	००१	०४२	जहार भार्यां रामस्य गृध्रं हत्वा जटायुषम्
87	१	००१	०४३	गृध्रं च निहतं दृष्ट्वा हृतां श्रुत्वा च मैथिलीम्
88	१	००१	०४३	राघवः शोकन्तप्तो विललापाकुलेन्द्रियः
89	१	००१	०४४	ततस्तेनैव शोकेन गृध्रं दग्ध्वा जटायुषम्
90	१	००१	०४४	मार्गमाणो वने सीतां राक्षसं न्ददर्श ह
91	१	००१	०४५	कबन्धं नाम रूपेण विकृतं घोरदर्शनम्
92	१	००१	०४५	तं निहत्य महाबाहुर्ददाह स्वर्गतश्च सः
93	१	००१	०४६	स चास्य कथयामास शबरीं धर्मचारिणीम्
94	१	००१	०४६	श्रमणीं धर्मनिपुणामभिगच्छेति राघव
95	१	००१	०४६	सोऽभ्यगच्छन्महातेजाः शबरीं शत्रुसूदनः
96	१	००१	०४७	शबर्या पूजितः सम्यग्रामो दशरथात्मजः
97	१	००१	०४७	पम्पातीरे हनुमता सङ्गतो वानरेण ह
98	१	००१	०४८	हनुमद्वचनाच्चैव सुग्रीवेण समागतः
99	१	००१	०४८	सुग्रीवाय च तत्सर्वं शंसद्रामो महाबलः
100	१	००१	०४९	ततो वानरराजेन वैरानुकथनं प्रति
101	१	००१	०४९	रामायावेदितं सर्वं प्रणयाद्दुःखितेन च
102	१	००१	०४९	वालिनश्च बलं तत्र कथयामास वानरः
103	१	००१	०५०	प्रतिज्ञातं च रामेण तदा वालिवधं प्रति
104	१	००१	०५०	सुग्रीवः शङ्कितश्चासीन्नित्यं वीर्येण राघवे
105	१	००१	०५१	राघवः प्रत्ययार्थं तु दुन्दुभेः कायमुत्तमम्
106	१	००१	०५१	पादाङ्गुष्ठेन चिक्षेप म्पर्णं दशयोजनम्
107	१	००१	०५२	बिभेद च पुनः सालान् सप्तैकेन महेषुणा
108	१	००१	०५२	गिरिं रसातलं चैव जनयन् प्रत्ययं तदा
109	१	००१	०५३	ततः प्रीतमनास्तेन विश्वस्तः स महाकपिः
110	१	००१	०५३	किष्किन्धां रामसहितो जगाम च गुहां तदा
111	१	००१	०५४	ततोऽगर्जद्धरिवरः सुग्रीवो हेमपिङ्गलः
112	१	००१	०५४	तेन नादेन महता निर्जगाम हरीश्वरः
113	१	००१	०५५	ततः सुग्रीववचनाद्धत्वा वालिनमाहवे
114	१	००१	०५५	सुग्रीवमेव तद्राज्ये राघवः प्रत्यपादयत्
115	१	००१	०५६	स च सर्वान् समानीय वानरान् वानरर्षभः
116	१	००१	०५६	दिशः प्रस्थापयामास दिदृक्षुर्जनकात्मजाम्
117	१	००१	०५७	ततो गृध्रस्य वचनात्म्पतेर्हनुमान् बली
118	१	००१	०५७	शतयोजनविस्तीर्णं पुप्लुवे लवणार्णवम्
119	१	००१	०५८	तत्र लङ्कां समासाद्य पुरीं रावणपालिताम्
120	१	००१	०५८	ददर्श सीतां ध्यायन्तीमशोकवनिकां गताम्
121	१	००१	०५९	निवेदयित्वाभिज्ञानं प्रवृत्तिं च निवेद्य च
122	१	००१	०५९	समाश्वास्य च वैदेहीं मर्दयामास तोरणम्
123	१	००१	०६०	पञ्च सेनाग्रगान् हत्वा सप्त मन्त्रिसुतानपि
124	१	००१	०६०	शूरमक्षं च निष्पिष्य ग्रहणं समुपागमत्
125	१	००१	०६१	अस्त्रेणोन्मुहमात्मानं ज्ञात्वा पैतामहाद्वरात्
126	१	००१	०६१	मर्षयन् राक्षसान् वीरो यन्त्रिणस्तान् यदृच्छया
127	१	००१	०६२	ततो दग्ध्वा पुरीं लङ्कामृते सीतां च मैथिलीम्
128	१	००१	०६२	रामाय प्रियमाख्यातुं पुनरायान्महाकपिः
129	१	००१	०६३	सोऽभिगम्य महात्मानं कृत्वा रामं प्रदक्षिणम्
130	१	००१	०६३	न्यवेदयदमेयात्मा दृष्टा सीतेति तत्त्वतः
131	१	००१	०६४	ततः सुग्रीवसहितो गत्वा तीरं महोदधेः
132	१	००१	०६४	समुद्रं क्षोभयामास शरैरादित्यसंनिभैः
133	१	००१	०६५	दर्शयामास चात्मानं समुद्रः सरितां पतिः
134	१	००१	०६५	समुद्रवचनाच्चैव नलं सेतुमकारयत्
135	१	००१	०६६	तेन गत्वा पुरीं लङ्कां हत्वा रावणमाहवे
136	१	००१	०६६	अभ्यषिञ्चत्स लङ्कायां राक्षसेन्द्रं विभीषणम्
137	१	००१	०६७	कर्मणा तेन महता त्रैलोक्यं सचराचरम्
138	१	००१	०६७	सदेवर्षिगणं तुष्टं राघवस्य महात्मनः
139	१	००१	०६८	तथा परमन्तष्टैः पूजितः सर्वदैवतैः
140	१	००१	०६८	कृतकृत्यस्तदा रामो विज्वरः प्रमुमोद ह
141	१	००१	०६९	देवताभ्यो वरान् प्राप्य समुत्थाप्य च वानरान्
142	१	००१	०६९	पुष्पकं तत्समारुह्य नन्दिग्रामं ययौ तदा
143	१	००१	०७०	नन्दिग्रामे जटां हित्वा भ्रातृभिः सहितोऽनघः
144	१	००१	०७०	रामः सीतामनुप्राप्य राज्यं पुनरवाप्तवान्
145	१	००१	०७१	प्रहृष्टमुदितो लोकस्तुष्टः पुष्टः सुधार्मिकः
146	१	००१	०७१	निरायमो अरोगश्च दुर्भिक्षभयवर्जितः
147	१	००१	०७२	न पुत्रमरणं के चिद्द्रक्ष्यन्ति पुरुषाः क्व चित्
148	१	००१	०७२	नार्यश्चाविधवा नित्यं भविष्यन्ति पतिव्रताः
149	१	००१	०७३	न वातजं भयं किं चिन्नाप्सु मज्जन्ति जन्तवः
150	१	००१	०७३	न चाग्रिजं भयं किं चिद्यथा कृतयुगे तथा
151	१	००१	०७४	अश्वमेधशतैरिष्ट्वा तथा बहुसुवर्णकैः
152	१	००१	०७४	गवां कोट्ययुतं दत्त्वा विद्वद्भ्यो विधिपूर्वकम्
153	१	००१	०७५	राजवंशाञ्शतगुणान् स्थापयिष्यति राघवः
154	१	००१	०७५	चातुर्वर्ण्यं च लोकेऽस्मिन् स्वे स्वे धर्मे नियोक्ष्यति
155	१	००१	०७६	दशवर्षसहस्राणि दशवर्षशतानि च
156	१	००१	०७६	रामो राज्यमुपासित्वा ब्रह्मलोकं गमिष्यति
157	१	००१	०७७	इदं पवित्रं पापघ्नं पुण्यं वेदैश्च संमितम्
158	१	००१	०७७	यः पठेद्रामचरितं सर्वपापैः प्रमुच्यते
159	१	००१	०७८	एतदाख्यानमायुष्यं पठन् रामायणं नरः
160	१	००१	०७८	सपुत्रपौत्रः सगणः प्रेत्य स्वर्गे महीयते
161	१	००१	०७९	पठन् द्विजो वागृषभत्वमीयात्॑ स्यात्क्षत्रियो भूमिपतित्वमीयात्
162	१	००१	०७९	वणिग्जनः पण्यफलत्वमीयाज्॑जनश्च शूद्रोऽपि महत्त्वमीयात्
163	१	००२	००१	नारदस्य तु तद्वाक्यं श्रुत्वा वाक्यविशारदः
164	१	००२	००१	पूजयामास धर्मात्मा सहशिष्यो महामुनिः
165	१	००२	००२	यथावत्पूजितस्तेन देवर्षिर्नारदस्तदा
166	१	००२	००२	आपृष्ट्वैवाभ्यनुज्ञातः स जगाम विहायसं
167	१	००२	००३	स मुहूतं गते तस्मिन् देवलोकं मुनिस्तदा
168	१	००२	००३	जगाम तमसातीरं जाह्नव्यास्त्वविदूरतः
169	१	००२	००४	स तु तीरं समासाद्य तमसाया महामुनिः
170	१	००२	००४	शिष्यमाह स्थितं पार्श्वे दृष्ट्वा तीर्थमकर्दमम्
171	१	००२	००५	अकर्दममिदं तीर्थं भरद्वाज निशामय
172	१	००२	००५	रमणीयं प्रसन्नाम्बु सन्मनुष्यमनो यथा
173	१	००२	००६	न्यस्यतां कलशस्तात दीयतां वल्कलं मम
174	१	००२	००६	इदमेवावगाहिष्ये तमसातीर्थमुत्तमम्
175	१	००२	००७	एवमुक्तो भरद्वाजो वाल्मीकेन महात्मना
176	१	००२	००७	प्रायच्छत मुनेस्तस्य वल्कलं नियतो गुरोः
177	१	००२	००८	स शिष्यहस्तादादाय वल्कलं नियतेन्द्रियः
178	१	००२	००८	विचचार ह पश्यंस्तत्सर्वतो विपुलं वनम्
179	१	००२	००९	तस्याभ्याशे तु मिथुनं चरन्तमनपायिनम्
180	१	००२	००९	ददर्श भगवांस्तत्र क्रौञ्चयोश्चारुनिःस्वनम्
181	१	००२	०१०	तस्मात्तु मिथुनादेकं पुमांसं पापनिश्चयः
182	१	००२	०१०	जघान वैरनिलयो निषादस्तस्य पश्यतः
183	१	००२	०११	तं शोणितपरीताङ्गं वेष्टमानं महीतले
184	१	००२	०११	भार्या तु निहतं दृष्ट्वा रुराव करुणां गिरम्
185	१	००२	०१२	तथा तु तं द्विजं दृष्ट्वा निषादेन निपातितम्
186	१	००२	०१२	ऋषेर्धर्मात्मनस्तस्य कारुण्यं समपद्यत
187	१	००२	०१३	ततः करुणवेदित्वादधर्मोऽयमिति द्विजः
188	१	००२	०१३	निशाम्य रुदतीं क्रौञ्चीमिदं वचनमब्रवीत्
189	१	००२	०१४	मा निषाद प्रतिष्ठां त्वमगमः शाश्वतीं समाः
190	१	००२	०१४	यत्क्रौञ्चमिथुनादेकमवधीः काममोहितम्
191	१	००२	०१५	तस्यैवं ब्रुवतश्चिन्ता बभूव हृदि वीक्षतः
192	१	००२	०१५	शोकार्तेनास्य शकुनेः किमिदं व्याहृतं मया
193	१	००२	०१६	चिन्तयन् स महाप्राज्ञश्चकार मतिमान्मतिम्
194	१	००२	०१६	शिष्यं चैवाब्रवीद्वाक्यमिदं स मुनिङ्गवः
195	१	००२	०१७	पादबद्धोऽक्षरसमस्तन्त्रीलयसमन्वितः
196	१	००२	०१७	शोकार्तस्य प्रवृत्तो मे श्लोको भवतु नान्यथा
197	१	००२	०१८	शिष्यस्तु तस्य ब्रुवतो मुनेर्वाक्यमनुत्तमम्
198	१	००२	०१८	प्रतिजग्राह संहृष्टस्तस्य तुष्टोऽभवद्गुरुः
199	१	००२	०१९	सोऽभिषेकं ततः कृत्वा तीर्थे तस्मिन् यथाविधि
200	१	००२	०१९	तमेव चिन्तयन्नर्थमुपावर्तत वै मुनिः
201	१	००२	०२०	भरद्वाजस्ततः शिष्यो विनीतः श्रुतवान् गुरोः
202	१	००२	०२०	कलशं पूर्णमादाय पृष्ठतोऽनुजगाम ह
203	१	००२	०२१	स प्रविश्याश्रमपदं शिष्येण सह धर्मवित्
204	१	००२	०२१	उपविष्टः कथाश्चान्याश्चकार ध्यानमास्थितः
205	१	००२	०२२	आजगाम ततो ब्रह्मा लोककर्ता स्वम्परभुः
206	१	००२	०२२	चतुर्मुखो महातेजा द्रष्टुं तं मुनिङ्गवम्
207	१	००२	०२३	वाल्मीकिरथ तं दृष्ट्वा सहसोत्थाय वाग्यतः
208	१	००२	०२३	प्राञ्जलिः प्रयतो भूत्वा तस्थौ परमविस्मितः
209	१	००२	०२४	पूजयामास तं देवं पाद्यार्घ्यासनवन्दनैः
210	१	००२	०२४	प्रणम्य विधिवच्चैनं पृष्ट्वानामयमव्ययम्
211	१	००२	०२५	अथोपविश्य भगवानासने परमार्चिते
212	१	००२	०२५	वाल्मीकये महर्षये न्ददेशासनं ततः
213	१	००२	०२६	उपविष्टे तदा तस्मिन् साक्षाल्लोकपितामहे
214	१	००२	०२६	तद्गतेनैव मनसा वाल्मीकिर्ध्यानमास्थितः
215	१	००२	०२७	पापात्मना कृतं कष्टं वैरग्रहणबुद्धिना
216	१	००२	०२७	यस्तादृशं चारुरवं क्रौञ्चं हन्यादकारणात्
217	१	००२	०२८	शोचन्नेव मुहुः क्रौञ्चीमुपश्लोकमिमं पुनः
218	१	००२	०२८	जगावन्तर्गतमना भूत्वा शोकपरायणः
219	१	००२	०२९	तमुवाच ततो ब्रह्मा प्रहसन्मुनिङ्गवम्
220	१	००२	०२९	श्लोक एव त्वया बद्धो नात्र कार्या विचारणा
221	१	००२	०३०	मच्छन्दादेव ते ब्रह्मन् प्रवृत्तेयं सरस्वती
222	१	००२	०३०	रामस्य चरितं कृत्स्नं कुरु त्वमृषिसत्तम
223	१	००२	०३१	धर्मात्मनो गुणवतो लोके रामस्य धीमतः
224	१	००२	०३१	वृत्तं कथय धीरस्य यथा ते नारदाच्छ्रुतम्
225	१	००२	०३२	रहस्यं च प्रकाशं च यद्वृत्तं तस्य धीमतः
226	१	००२	०३२	रामस्य सह सौमित्रे राक्षसानां च सर्वशः
227	१	००२	०३३	वैदेह्याश्चैव यद्वृत्तं प्रकाशं यदि वा रहः
228	१	००२	०३३	तच्चाप्यविदितं सर्वं विदितं ते भविष्यति
229	१	००२	०३४	न ते वागनृता काव्ये का चिदत्र भविष्यति
230	१	००२	०३४	कुरु राम कथां पुण्यां श्लोकबद्धां मनोरमाम्
231	१	००२	०३५	यावत्स्थास्यन्ति गिरयः सरितश्च महीतले
232	१	००२	०३५	तावद्रामायणकथा लोकेषु प्रचरिष्यति
233	१	००२	०३६	यावद्रामस्य च कथा त्वत्कृता प्रचरिष्यति
234	१	००२	०३६	तावदूर्ध्वमधश्च त्वं मल्लोकेषु निवत्स्यसि
235	१	००२	०३७	इत्युक्त्वा भगवान् ब्रह्मा तत्रैवान्तरधीयत
236	१	००२	०३७	ततः सशिष्यो वाल्मीकिर्मुनिर्विस्मयमाययौ
237	१	००२	०३८	तस्य शिष्यास्ततः सर्वे जगुः श्लोकमिमं पुनः
238	१	००२	०३८	मुहुर्मुहुः प्रीयमाणाः प्राहुश्च भृशविस्मिताः
239	१	००२	०३९	समाक्षरैश्चतुर्भिर्यः पादैर्गीतो महर्षिणा
240	१	००२	०३९	सोऽनुव्याहरणाद्भूयः शोकः श्लोकत्वमागतः
241	१	००२	०४०	तस्य बुद्धिरियं जाता वाल्मीकेर्भावितात्मनः
242	१	००२	०४०	कृत्स्नं रामायणं काव्यमीदृशैः करवाण्यहम्
243	१	००२	०४१	उदारवृत्तार्थपदैर्मनोरमैस्॑ तदास्य रामस्य चकार कीर्तिमान्
244	१	००२	०४१	समाक्षरैः श्लोकशतैर्यशस्विनो॑ यशस्करं काव्यमुदारधीर्मुनिः
245	१	००३	००१	श्रुत्वा वस्तु समग्रं तद्धर्मात्मा धर्मसंहितम्
246	१	००३	००१	व्यक्तमन्वेषते भूयो यद्वृत्तं तस्य धीमतः
247	१	००३	००२	उपस्पृश्योदकं संयन्मुनिः स्थित्वा कृताञ्जलिः
248	१	००३	००२	प्राचीनाग्रेषु दर्भेषु धर्मेणान्वेषते गतिम्
249	१	००३	००३	जन्म रामस्य सुमहद्वीर्यं सर्वानुकूलताम्
250	१	००३	००३	लोकस्य प्रियतां क्षान्तिं सौम्यतां सत्यशीलताम्
251	१	००३	००४	नानाचित्राः कथाश्चान्या विश्वामित्रसहायने
252	१	००३	००४	जानक्याश्च विवाहं च धनुषश्च विभेदनम्
253	१	००३	००५	रामरामविवादं च गुणान् दाशरथेस्तथा
254	१	००३	००५	तथाभिषेकं रामस्य कैकेय्या दुष्टभावताम्
255	१	००३	००६	व्याघातं चाभिषेकस्य रामस्य च विवासनम्
256	१	००३	००६	राज्ञः शोकं विलापं च परलोकस्य चाश्रयम्
257	१	००३	००७	प्रकृतीनां विषादं च प्रकृतीनां विसर्जनम्
258	१	००३	००७	निषादाधिपसंवादं सूतोपावर्तनं तथा
259	१	००३	००८	गङ्गायाश्चाभिन्तरं भरद्वाजस्य दर्शनम्
260	१	००३	००८	भरद्वाजाभ्यनुज्ञानाच्चित्रकूटस्य दर्शनम्
261	१	००३	००९	वास्तुकर्मनिवेशं च भरतागमनं तथा
262	१	००३	००९	प्रसादनं च रामस्य पितुश्च सलिलक्रियाम्
263	१	००३	०१०	पादुकाग्र्याभिषेकं च नन्दिग्राम निवासनम्
264	१	००३	०१०	दण्डकारण्यगमनं सुतीक्ष्णेन समागमम्
265	१	००३	०११	अनसूयासमस्यां च अङ्गरागस्य चार्पणम्
266	१	००३	०११	शूर्पणख्याश्च संवादं विरूपकरणं तथा
267	१	००३	०१२	वधं खरत्रिशिरसोरुत्थानं रावणस्य च
268	१	००३	०१२	मारीचस्य वधं चैव वैदेह्या हरणं तथा
269	१	००३	०१३	राघवस्य विलापं च गृध्रराजनिबर्हणम्
270	१	००३	०१३	कबन्धदर्शनं चैव पम्पायाश्चापि दर्शनम्
271	१	००३	०१४	शर्बर्या दर्शनं चैव हनूमद्दर्शनं तथा
272	१	००३	०१४	विलापं चैव पम्पायां राघवस्य महात्मनः
273	१	००३	०१५	ऋष्यमूकस्य गमनं सुग्रीवेण समागमम्
274	१	००३	०१५	प्रत्ययोत्पादनं सख्यं वालिसुग्रीवविग्रहम्
275	१	००३	०१६	वालिप्रमथनं चैव सुग्रीवप्रतिपादनम्
276	१	००३	०१६	ताराविलापसमयं वर्षरात्रिनिवासनम्
277	१	००३	०१७	कोपं राघवसिंहस्य बलानामुपङ्गरहम्
278	१	००३	०१७	दिशः प्रस्थापनं चैव पृथिव्याश्च निवेदनम्
279	१	००३	०१८	अङ्गुलीयकदानं च ऋक्षस्य बिलदर्शनम्
280	१	००३	०१८	प्रायोपवेशनं चैव म्पतेश्चापि दर्शनम्
281	१	००३	०१९	पर्वतारोहणं चैव सागरस्य च लङ्घनम्
282	१	००३	०१९	रात्रौ लङ्काप्रवेशं च एकस्यापि विचिन्तनम्
283	१	००३	०२०	आपानभूमिगमनमवरोधस्य दर्शनम्
284	१	००३	०२०	अशोकवनिकायानं सीतायाश्चापि दर्शनम्
285	१	००३	०२१	अभिज्ञानप्रदानं च सीतायाश्चापि भाषणम्
286	१	००३	०२१	राक्षसीतर्जनं चैव त्रिजटास्वप्नदर्शनम्
287	१	००३	०२२	मणिप्रदानं सीताया वृक्षभङ्गं तथैव च
288	१	००३	०२२	राक्षसीविद्रवं चैव ङ्कराणां निबर्हणम्
289	१	००३	०२३	ग्रहणं वायुसूनोश्च लङ्कादाहाभिगर्जनम्
290	१	००३	०२३	प्रतिप्लवनमेवाथ मधूनां हरणं तथा
291	१	००३	०२४	राघवाश्वासनं चैव मणिनिर्यातनं तथा
292	१	००३	०२४	ङ्गमं च समुद्रस्य नलसेतोश्च बन्धनम्
293	१	००३	०२५	प्रतारं च समुद्रस्य रात्रौ लङ्कावरोधनम्
294	१	००३	०२५	विभीषणेन संसर्गं वधोपायनिवेदनम्
295	१	००३	०२६	कुम्भकर्णस्य निधनं मेघनादनिबर्हणम्
296	१	००३	०२६	रावणस्य विनाशं च सीतावाप्तिमरेः पुरे
297	१	००३	०२७	बिभीषणाभिषेकं च पुष्पकस्य च दर्शनम्
298	१	००३	०२७	अयोध्यायाश्च गमनं भरतेन समागमम्
299	१	००३	०२८	रामाभिषेकाभ्युदयं सर्वसैन्यविसर्जनम्
300	१	००३	०२८	स्वराष्ट्ररञ्जनं चैव वैदेह्याश्च विसर्जनम्
301	१	००३	०२९	अनागतं च यत्किं चिद्रामस्य वसुधातले
302	१	००३	०२९	तच्चकारोत्तरे काव्ये वाल्मीकिर्भगवानृषिः
303	१	००४	००१	प्राप्तराज्यस्य रामस्य वाल्मीकिर्भगवानृषिः
304	१	००४	००१	चकार चरितं कृत्स्नं विचित्रपदमात्मवान्
305	१	००४	००२	कृत्वा तु तन्महाप्राज्ञः सभविष्यं सहोत्तरम्
306	१	००४	००२	चिन्तयामास को न्वेतत्प्रयुञ्जीयादिति प्रभुः
307	१	००४	००३	तस्य चिन्तयमानस्य महर्षेर्भावितात्मनः
308	१	००४	००३	अगृह्णीतां ततः पादौ मुनिवेषौ कुशीलवौ
309	१	००४	००४	कुशीलवौ तु धर्मज्ञौ राजपुत्रौ यशस्विनौ
310	१	००४	००४	भ्रातरौ स्वरम्पन्नौ ददर्शाश्रमवासिनौ
311	१	००४	००५	स तु मेधाविनौ दृष्ट्वा वेदेषु परिनिष्ठितौ
312	१	००४	००५	वेदोपबृह्मणार्थाय तावग्राहयत प्रभुः
313	१	००४	००६	काव्यं रामायणं कृत्स्नं सीतायाश्चरितं महत्
314	१	००४	००६	पौलस्त्य वधमित्येव चकार चरितव्रतः
315	१	००४	००७	पाठ्ये गेये च मधुरं प्रमाणैस्त्रिभिरन्वितम्
316	१	००४	००७	जातिभिः सप्तभिर्युक्तं तन्त्रीलयसमन्वितम्
317	१	००४	००८	हास्यशृङ्गारकारुण्यरौद्रवीरभयानकैः
318	१	००४	००८	बीभत्सादिरसैर्युक्तं काव्यमेतदगायताम्
