nid,gname,mag,localdt,jd,epoch,year,month,daynum,daynum_utryn,daynum_dksyn,sun_alt,sun_az,sun_lon,sun_lat,alt,az,ra,dec,lon,lat
N04-Roh,γ Tau,3.65,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,-59.437059442537965,27.225978321614665,13.230550734448139,-0.9441363076318529,11.761680011568163,-6.1908265545283525
N04-Roh,δ Tau,3.77,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,-57.66870176513393,25.208487456599556,13.51541857087803,1.0935309456027773,12.83503451976185,-4.432537045249493
N04-Roh,ε Tau,3.5,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,-56.20491348859645,22.392852944948476,14.433844215323315,3.00603988637568,14.435958149622511,-3.036623377774416
N04-Roh,θ2 Tau,3.4,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,-59.4991154244479,22.998794044067502,15.246312470778532,-0.20235007952544742,13.919332079984413,-6.306091284016356
N05-Mrg,λ Ori,3.5,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,-62.18461274187552,347.57114637342784,32.44833475150428,-1.409608182667405,29.666363963533502,-13.882441161289607
N05-Mrg,γ Ori,1.6,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,-66.51414188820165,348.7017623172692,31.182060514400348,-5.578837976074361,26.892223040521966,-17.323962622552205
N05-Mrg,α Ori,0.45,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,-61.46547696899302,335.8801789259026,37.94755754328451,-2.2377294636310827,34.7228496543581,-16.546401506759754
N06-Ard,γ Gem,1.9,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,-47.820161634564556,332.9794296062032,44.71171892659256,9.741290753854349,45.09293263501168,-7.262251130134435
N07-Pun,β Gem,1.15,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,-28.440055904288844,330.7641676454182,55.33197521213396,26.40041531108899,59.179399472933795,6.190609513674221
N07-Pun,α Gem,1.9,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,-27.777566738842697,335.81753195220375,51.15725299531117,28.977439118582673,56.19831090284173,9.594043464772575
N08-Pus,δ Cnc,3.9,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,-21.733872931014997,313.7006410779701,73.38037364424,22.66569233463364,74.70492628562592,-0.3531160785866762
N09-Asl,ζ Hya,3.1,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,-23.791720579950574,300.33992987134866,80.58594924001093,12.234846994269102,80.62426606991326,-11.366734504890164
N09-Asl,δ Hya,4.1,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,-28.03740072806526,301.7000919498261,76.46438875972524,10.448432518106332,76.35519263497304,-12.813699447378012
N09-Asl,ε Hya,6.65,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,-25.661795229200266,301.60286727829515,78.36536464906739,11.922567049765542,78.39121436035663,-11.51413362103674
N09-Asl,η Hya,4.3,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,-27.47494671108573,298.72665299295073,78.60917516308953,8.784780190002309,78.36904463325244,-14.660832907188869
N09-Asl,ρ Hya,4.35,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,-25.46451665680715,300.84416717778294,78.96887297615235,11.524897489277079,78.95968689911746,-11.958522981573156
N09-Asl,σ Hya,4.45,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,-28.551195332980512,299.0627626232192,77.57480238533785,8.337513147611551,77.27490332227774,-15.017927348726028
N10-Mag,ζ Leo,3.4,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,0.23870007426145823,311.1679772662382,94.1520289020548,35.416112041488404,93.46007660977726,11.551849333080067
N10-Mag,α Leo,1.35,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,-4.803028744944436,300.6873704327646,96.34930891398456,23.95342167109462,95.80765060870334,0.16950582587906055
N10-Mag,γ Leo,2.21,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,0.015071850597518815,307.51852631538685,96.46675320370127,32.30551863838463,95.53066153292754,8.517046073550656
N10-Mag,ε Leo,2.95,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,-6.400894137320367,313.61202506473774,86.00694470841005,33.221803857881675,86.62308142854474,9.354828194728576
N10-Mag,η Leo,3.45,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,-3.712961078235171,305.3771422564762,94.35789370015407,28.410868795970323,93.85158712037726,4.555664437852006
N10-Mag,μ Leo,3.85,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,-4.20200025700733,315.23366375465815,86.76599518463954,35.877178963950016,87.32925904377242,11.99286763910136
N11-PPal,δ Leo,2.55,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,12.536407723773461,305.2746591984479,110.94061598117943,36.779700500075855,107.17492986592738,14.128053644638175
N11-PPal,θ Leo,3.3,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,11.551838165783954,300.16387905538625,112.59064222069165,31.870809999086717,109.32059994622634,9.487103575207447
N12-UPal,β Leo,2.1,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,19.633012786752403,297.59390051703946,122.52256823628602,32.956069147771444,117.48651740994198,12.15057535734778
N13-Has,δ Crv,2.9,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,20.641270056414754,262.73921143778654,138.1997167477475,3.748689615828082,139.53942413969057,-12.111793939071651
N13-Has,α Crv,4.0,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,12.81737308908628,256.88538614579926,134.25553456674658,-5.029887816510104,138.42704430083393,-21.674230957697148
N13-Has,β Crv,2.65,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,18.76914815270911,255.61518130916227,139.9899506333154,-2.980302661891622,143.50918579404726,-17.92435757455126
N13-Has,γ Crv,2.55,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,17.143513396300676,263.08953493436957,134.98298584045256,2.3246946201301855,136.83645808596248,-14.44064892133868
N13-Has,ε Crv,3.0,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,13.99067493300858,258.73144389453887,134.34686898077507,-2.886645239652789,137.82689474510673,-19.604076295021784
N14-Chi,α Vir,0.95,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,35.06935161430715,261.82520300677555,151.33188247511504,9.997448896795898,149.83402488874827,-1.8799377090485714
N15-Swa,α Boo,0.15,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,54.89811755444408,299.8813114487025,166.01297750561636,40.08814479773129,149.91631098107075,30.909743203309414
N16-Vis,α2 Lib,2.75,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,49.077498061702904,239.83318555182709,172.08097890409212,4.231069134707472,171.0530302145678,0.673543572474517
N16-Vis,α1 Lib,5.15,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,49.07826278727005,239.93119030264342,172.03979520265273,4.280422571298831,170.99560060195458,0.7022515517357133
N17-Anu,δ Sco,2.35,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,51.575571542380295,212.31582134111778,187.20689228762984,-4.8693700679083065,188.55223662453065,-1.5424321361841937
N17-Anu,β1 Sco,2.6,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,54.60755172960999,211.66833755211664,188.96697316778935,-2.367233685935334,189.15674644008766,1.4541055090921307
N17-Anu,π Sco,2.85,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,48.12334833441306,211.3460930264964,186.14496914556972,-8.215700985052106,188.9373494072599,-5.029744667921175
N17-Anu,ω1 Sco,3.9,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,53.853450179052736,210.7622774137229,189.0954123203419,-3.2798362246218744,189.639771629844,0.669269960425576
N18-Jye,ε Sco,2.25,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,41.1920339805677,194.57231879909372,195.1456499133692,-18.843168023388365,201.34136208518274,-11.244820973377973
N18-Jye,α Sco,1.05,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,48.996023469730524,201.0638888809984,192.82754145557175,-10.08241465155132,195.75084323305435,-4.09533911209754
N18-Jye,σ Sco,3.05,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,49.638989216729904,204.01491930302245,191.21627057339725,-8.822241805775361,193.7873176004807,-3.570474952905386
N19-Mul,κ Sco,2.35,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,34.62456617895332,182.58500053306702,204.30690566754353,-26.654852686200897,212.4603277827736,-15.127313038641455
N19-Mul,ζ2 Sco,3.6,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,33.08807986639595,194.07682728282222,193.4872909014683,-26.812571103467032,203.26256423371098,-19.144554832000505
N19-Mul,θ Sco,1.85,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,31.114526001502806,185.074833278801,201.66921964822603,-30.01735900769434,211.59839244835482,-19.129110382558842
N19-Mul,ι1 Sco,2.95,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,33.270896413690664,181.88722212175915,204.89949863583755,-28.029904665780734,213.51195955388087,-16.196161335316678
N19-Mul,λ Sco,1.6,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,36.97717602512392,183.95121622557414,203.22549046560638,-24.24443710321017,210.57831084979819,-13.274052805738208
N19-Mul,ν Sco,4.1,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,36.94330929686137,184.69849120537052,202.56961610873208,-24.23490741783263,210.0069057368385,-13.494793623270988
N20-PAsh,λ Sgr,2.8,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,42.39566106933053,163.71757638753218,219.21738147074223,-17.36258830289754,222.28782528522294,-1.6144025060014946
N20-PAsh,γ Sgr,2.95,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,40.71567479084397,172.7989293798856,212.50122353109592,-20.28926953908657,217.23608640895804,-6.470267792697985
N20-PAsh,δ Sgr,2.7,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,39.60606321285847,168.68059728880408,216.00400773896098,-20.910887462318826,220.55194886150994,-5.950654382857169
N20-PAsh,ε Sgr,1.75,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,35.36890591825437,170.95651662008086,214.84447413166924,-25.39178165413768,221.04848621036896,-10.530220631776114
N21-UAsh,τ Sgr,3.3,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,35.03882462182372,157.06495657864974,226.9241548805622,-22.710408413752397,230.79755561276676,-4.57611438356503
N21-UAsh,ζ Sgr,3.25,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,34.091035998532064,159.74839475325211,225.03204506082488,-24.375706506540556,229.59949053574255,-6.664266433884033
N21-UAsh,σ Sgr,2.05,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,37.82645656649736,158.23035460039017,224.90678577726365,-20.4449490938482,228.3526043918153,-2.9331828617583118
N21-UAsh,φ Sgr,3.15,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,38.718993529565786,160.870123444058,222.50636043037895,-20.279287041635392,226.14923424447892,-3.4352270082804766
N22-Shr,α Aql,0.75,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,43.353143938278734,108.42227615114956,250.7628826108781,7.344649014193639,247.8839043019428,29.76701255736094
N22-Shr,β Aql,3.7,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,41.71907845993726,111.34863640308326,250.91541214937567,4.64355685379479,248.51959098045103,27.119926026543485
N22-Shr,γ Aql,2.7,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,44.77367783374171,106.32586971730301,250.3586625534583,9.37618387858305,247.05314329247932,31.710608948209167
N23-Srv,β Del,4.1,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,33.008384411881885,98.80411371922396,263.62378834833123,8.558759835349228,262.5325157056337,32.306546330312216
N23-Srv,α Del,6.4,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,32.68320104534536,97.17097975106853,264.5738928682189,9.611451697353349,263.5858326204311,33.40457334204496
N23-Srv,γ2 Del,4.25,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,31.037259477507646,96.6694536439194,266.2496567461755,9.214422219982367,265.57947387030856,33.07199727807921
N23-Srv,δ Del,4.4,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,31.66027556839275,98.0082245004637,265.14614089900124,8.502702249113952,264.31516592391233,32.321267137420236
N23-Srv,α Aqr,2.95,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,8.518600557161138,109.55618500680201,279.4719338045387,-12.669670928977899,279.41136365283234,10.930468239301755
N23-Srv,β Aqr,2.9,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,15.341083553069664,117.07160496321806,269.4169142572006,-14.956542480737784,269.42884792748833,8.957052760347011
N23-Srv,γ Aqr,3.85,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,4.410034926880922,109.5847238198055,283.05743462144466,-14.850173965492187,282.7558095297483,8.477256033753891
N24-Sha,λ Aqr,3.7,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,-4.6030060989321555,113.66157040519047,289.10738662953463,-22.920411629748482,287.54807629173007,-0.18501578219818557
N25-PBha,α Peg,2.45,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,-1.7116599764211686,90.82337922698825,297.7972779702982,-1.5417552440134716,299.6419569762703,19.50509437538614
N25-PBha,β Peg,2.4,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,1.9524125091705602,78.4734595595931,300.5424017438762,11.045123645720773,305.66433428685724,31.186986812993677
N26-UBha,γ Peg,2.8,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,-17.420408409470316,85.63090080004987,314.05672814677195,-4.580153592063356,315.2489868242912,12.556684529102537
N26-UBha,α And,2.05,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,-11.086213181849242,72.79475693177261,314.8775350506896,9.347591230583314,320.53244203680856,25.591361721275696
N27-Rev,ε Psc,4.25,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,-31.4261079132315,88.11182149867165,325.59609748199057,-13.031399039054236,323.51236065704387,0.9747120320313738
N27-Rev,μ Psc,4.8,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,-38.32825097709554,86.8301575039259,332.488491894747,-15.039541869879054,329.08651781957656,-3.2323673813342557
N27-Rev,ζ Psc,5.24,-1900-01-01T07:27:28.497,1027099.5815798264,-1900.0,-1900,1,1,14,193,0.0023355216477439,116.88037282721136,281.9294787228655,-8.539583780436898e-05,-38.32825097709554,86.8301575039259,332.488491894747,-15.039541869879054,329.08651781957656,-3.2323673813342557
N01-Ash,β Ari,2.6,-1900-01-02T07:27:28.497,1027100.5815798264,-1900.0,-1900,1,2,15,194,-0.0252902067633817,116.75184352895242,282.9298673989928,3.5600340989264004e-05,-35.17158870139744,67.8771261608984,338.44983935497436,-0.3609209704203267,340.01612235798274,8.229733733106015
N01-Ash,α Ari,2.0,-1900-01-02T07:27:28.497,1027100.5815798264,-1900.0,-1900,1,2,15,194,-0.0252902067633817,116.75184352895242,282.9298673989928,3.5600340989264004e-05,-35.76597133933487,63.102760781499235,341.2661100842076,2.3849158207150345,343.71776744414024,9.67902607877474
N01-Ash,γ Ari,4.5,-1900-01-02T07:27:28.497,1027100.5815798264,-1900.0,-1900,1,2,15,194,-0.0252902067633817,116.75184352895242,282.9298673989928,3.5600340989264004e-05,-35.859581416043426,69.56515455381087,338.2214259310751,-1.8803026701575563,339.22040992587154,6.91103546950836
N02-Bha,* 41 Ari,3.6,-1900-01-02T07:27:28.497,1027100.5815798264,-1900.0,-1900,1,2,15,194,-0.0252902067633817,116.75184352895242,282.9298673989928,3.5600340989264004e-05,-39.62749408849251,50.90275012966544,350.65227141097046,6.89859865149792,354.2524009525177,10.088743205718767
N02-Bha,* 39 Ari,4.5,-1900-01-02T07:27:28.497,1027100.5815798264,-1900.0,-1900,1,2,15,194,-0.0252902067633817,116.75184352895242,282.9298673989928,3.5600340989264004e-05,-37.76362986989398,49.84440171768981,349.9784895771653,8.824708282195607,354.43059948912554,12.119855828710559
N02-Bha,* 35 Ari,4.65,-1900-01-02T07:27:28.497,1027100.5815798264,-1900.0,-1900,1,2,15,194,-0.0252902067633817,116.75184352895242,282.9298673989928,3.5600340989264004e-05,-38.38661353660761,52.02382284320197,349.15376444682204,7.192593330397397,352.9912556031438,10.96117862257618
N03-Kri,η Tau,2.85,-1900-01-02T07:27:28.497,1027100.5815798264,-1900.0,-1900,1,2,15,194,-0.0252902067633817,116.75184352895242,282.9298673989928,3.5600340989264004e-05,-48.73074960610867,37.26144635419939,4.007811788621411,5.7344300403173305,5.993721940428714,3.620440048849569
