nid,gname,mag,localdt,jd,epoch,year,month,daynum,daynum_utryn,daynum_dksyn,sun_alt,sun_az,sun_lon,sun_lat,alt,az,ra,dec,lon,lat
N01-Ash,β Ari,2.6,-1300-01-01T07:26:23.567,1246244.5808283233,-1300,-1300,1,1,13,193,-0.0296136998536358,116.85084374603372,281.2777725591776,-0.0010262250607604,-40.35999279282221,57.34741556267916,345.95809173151423,2.863168811618758,348.26148777341837,8.260626470612921
N01-Ash,α Ari,2.0,-1300-01-01T07:26:23.567,1246244.5808283233,-1300,-1300,1,1,13,193,-0.0296136998536358,116.85084374603372,281.2777725591776,-0.0010262250607604,-40.40787959962813,52.18352099017233,348.7353605100749,5.6556383112415896,351.9615111755716,9.71479963112489
N01-Ash,γ Ari,4.5,-1300-01-01T07:26:23.567,1246244.5808283233,-1300,-1300,1,1,13,193,-0.0296136998536358,116.85084374603372,281.2777725591776,-0.0010262250607604,-41.22464626334922,59.02528329972416,345.7572257654965,1.3398894777317247,347.4675195962493,6.940862425008216
N02-Bha,* 41 Ari,3.6,-1300-01-01T07:26:23.567,1246244.5808283233,-1300,-1300,1,1,13,193,-0.0296136998536358,116.85084374603372,281.2777725591776,-0.0010262250607604,-42.7007583924901,38.62998704393875,358.1331746612568,10.268434283632985,2.496977774843295,10.137527937256005
N02-Bha,* 39 Ari,4.5,-1300-01-01T07:26:23.567,1246244.5808283233,-1300,-1300,1,1,13,193,-0.0296136998536358,116.85084374603372,281.2777725591776,-0.0010262250607604,-40.72436452744081,37.960053173221965,357.44051249503,12.19036157802543,2.67275370072025,12.168846256111022
N02-Bha,* 35 Ari,4.65,-1300-01-01T07:26:23.567,1246244.5808283233,-1300,-1300,1,1,13,193,-0.0296136998536358,116.85084374603372,281.2777725591776,-0.0010262250607604,-41.62400016647244,40.06999716359916,356.6191444638002,10.552572861276577,1.2345776104488644,11.00848354127503
N03-Kri,η Tau,2.85,-1300-01-01T07:26:23.567,1246244.5808283233,-1300,-1300,1,1,13,193,-0.0296136998536358,116.85084374603372,281.2777725591776,-0.0010262250607604,-49.78218517932924,22.23359471876173,11.598489680255376,9.089130307253516,14.246658229329723,3.6817739490597137
N03-Kri,* 17 Tau,3.7,-1300-01-01T07:26:23.567,1246244.5808283233,-1300,-1300,1,1,13,193,-0.0296136998536358,116.85084374603372,281.2777725591776,-0.0010262250607604,-49.675104339094474,23.139777338138778,11.004179997880353,8.989006544025683,13.66698589294221,3.8231121589199897
N03-Kri,* 19 Tau,4.3,-1300-01-01T07:26:23.567,1246244.5808283233,-1300,-1300,1,1,13,193,-0.0296136998536358,116.85084374603372,281.2777725591776,-0.0010262250607604,-49.33955342967258,22.93057547992251,11.014981365153822,9.3508190342705,13.821099584089405,4.150836335107812
N03-Kri,* 20 Tau,3.85,-1300-01-01T07:26:23.567,1246244.5808283233,-1300,-1300,1,1,13,193,-0.0296136998536358,116.85084374603372,281.2777725591776,-0.0010262250607604,-49.461512146872415,22.743235848759277,11.173569338288537,9.278432349337182,13.936188120400256,4.022162638622604
N03-Kri,* 23 Tau,4.1,-1300-01-01T07:26:23.567,1246244.5808283233,-1300,-1300,1,1,13,193,-0.0296136998536358,116.85084374603372,281.2777725591776,-0.0010262250607604,-49.894071366836926,22.677707458524438,11.364165488331466,8.886710201464041,13.953258085928322,3.5878787594597408
N03-Kri,* 27 Tau,3.6,-1300-01-01T07:26:23.567,1246244.5808283233,-1300,-1300,1,1,13,193,-0.0296136998536358,116.85084374603372,281.2777725591776,-0.0010262250607604,-49.89180240126649,21.659009838913143,11.989325446065141,9.108812070547097,14.609481346061639,3.5467854853696323
N04-Roh,α Tau,0.85,-1300-01-01T07:26:23.567,1246244.5808283233,-1300,-1300,1,1,13,193,-0.0296136998536358,116.85084374603372,281.2777725591776,-0.0010262250607604,-57.27495573095133,2.885651483348518,24.35939541039972,4.01598257868418,24.01079088084267,-5.872219007772432
