local,jd,alt,az,raJ2000,decJ2000,lon,lat,year,month,daynum,daynum_utryn,daynum_dksyn
-2200-01-01T07:27:50.140,917526.5818303273,0.027741489022136422,116.95225012401282,341.51785967218103,-8.083582269670632,281.73733814960707,0.0003453375630905304,-2200,1,1.0,13.0,192.0
-2200-01-02T07:27:50.140,917527.5818303273,0.0008187393011224759,116.82574052480436,342.4472468287494,-7.697536361036364,282.7356463143549,0.00056786397165649,-2200,1,2.0,14.0,193.0
-2200-01-03T07:27:50.140,917528.5818303273,-0.02060802687873868,116.69403074319449,343.37434008858867,-7.309738971816779,283.73329876396247,0.0007949037262981438,-2200,1,3.0,15.0,194.0
-2200-01-04T07:28:11.784,917529.5820808284,0.03427391562638779,116.6004601657666,344.29944351773264,-6.920207712614776,284.73053413779144,0.001024875533504541,-2200,1,4.0,16.0,195.0
-2200-01-05T07:28:11.784,917530.5820808284,0.024091931016589168,116.45865123669277,345.2221697270872,-6.529251581035542,285.7268459062778,0.0012559790684245342,-2200,1,5.0,17.0,196.0
-2200-01-06T07:28:11.784,917531.5820808284,0.019560976458875973,116.31195510888404,346.1428296499389,-6.136885577662171,286.7224801103796,0.0014866005757469825,-2200,1,6.0,18.0,197.0
-2200-01-07T07:28:11.784,917532.5820808284,0.020720378755026993,116.16047544692141,347.0615050463515,-5.743220532211901,287.7174355958656,0.0017151253501971207,-2200,1,7.0,19.0,198.0
-2200-01-08T07:28:11.784,917533.5820808284,0.027603888441563498,116.00431598671238,347.97828031492173,-5.348365719684141,288.7117133798915,0.0019400269880696787,-2200,1,8.0,20.0,199.0
-2200-01-09T07:27:50.140,917534.5818303273,-0.030985056846816985,115.80034627044037,348.89301349255396,-4.952528096902944,289.705067476463,0.0021598412874406273,-2200,1,9.0,21.0,200.0
-2200-01-10T07:27:50.140,917535.5818303273,-0.012675029948107054,115.6351279323265,349.8062526846212,-4.555615176684749,290.69799995585015,0.00237341735842457,-2200,1,10.0,22.0,201.0
-2200-01-11T07:27:50.140,917536.5818303273,0.011424520000850416,115.46553602945558,350.7178610860178,-4.157829996478243,291.69026710913346,0.0025796299694500415,-2200,1,11.0,23.0,202.0
-2200-01-12T07:27:28.497,917537.5815798263,-0.0302330085471589,115.24844081463921,351.62770661785044,-3.7593743652597595,292.68162639384263,0.0027776127357868182,-2200,1,12.0,24.0,203.0
-2200-01-13T07:27:28.497,917538.5815798263,0.005367324650170643,115.07038478263826,352.5363441237418,-3.3601482030275847,293.6725805426952,0.002966974239953178,-2200,1,13.0,25.0,204.0
-2200-01-14T07:27:06.854,917539.5813293253,-0.025023893742303266,114.84501814722711,353.44342032180725,-2.960448762835932,294.6626394156499,0.0031475377159550233,-2200,1,14.0,26.0,205.0
-2200-01-15T07:27:06.854,917540.5813293253,0.022073863290020822,114.65887305114147,354.3494943595076,-2.5601708144466353,295.6523070409137,0.003319789680600026,-2200,1,15.0,27.0,206.0
-2200-01-16T07:26:45.210,917541.5810788244,0.002923521936496948,114.42558428166991,355.25421853619144,-2.1596080969538076,296.6410989096995,0.0034845514134283027,-2200,1,16.0,28.0,207.0
-2200-01-17T07:26:23.567,917542.5808283233,-0.010691493077050309,114.18846189481864,356.157926611826,-1.758752331666872,297.6292793768303,0.003643265266061575,-2200,1,17.0,29.0,208.0
-2200-01-18T07:26:01.924,917543.5805778223,-0.018786207289529292,113.94758266310534,357.06072416797304,-1.3576949694804807,298.6168697826951,0.003797736945511675,-2200,1,18.0,30.0,209.0
-2200-01-19T07:25:40.281,917544.5803273213,-0.021377157651659037,113.70302460451076,357.96271432492864,-0.9565277722277847,299.60389404375263,0.00395004185049166,-2200,1,19.0,31.0,210.0
-2200-01-20T07:25:18.637,917545.5800768203,-0.01848212777320074,113.45486904513686,358.86399663457576,-0.555343513120868,300.59037465438274,0.00410235387854973,-2200,1,20.0,32.0,211.0
-2200-01-21T07:24:56.994,917546.5798263194,-0.010119864392270738,113.2032018578946,359.7646664036944,-0.1542364881716564,301.57632870986504,0.00425676827922129,-2200,1,21.0,33.0,212.0
-2200-01-22T07:24:35.351,917547.5795758183,0.0036901641078156758,112.94811371595308,0.664814457488317,0.24669719640658017,302.56176530475693,0.0044151431738904765,-2200,1,22.0,34.0,213.0
-2200-01-23T07:24:13.707,917548.5793253173,0.02292790481308352,112.68969960503372,1.5645272673356871,0.6473595459025443,303.546684755906,0.004578975355462903,-2200,1,23.0,35.0,214.0
-2200-01-24T07:23:30.421,917549.5788243153,-0.025600017841364165,112.38483532206995,2.4636620270905265,1.047550523249284,304.5308327727845,0.004749272358099432,-2200,1,24.0,36.0,215.0
-2200-01-25T07:23:08.778,917550.5785738142,0.004290391107876916,112.12005218014548,3.362748507626963,1.4473693712431341,305.5146886809775,0.004926679170114478,-2200,1,25.0,37.0,216.0
-2200-01-26T07:22:25.491,917551.5780728123,-0.03393106601152935,111.80902538903611,4.261412467680421,1.8465131419687109,306.49774140359256,0.005111165012659599,-2200,1,26.0,38.0,217.0
-2200-01-27T07:22:03.848,917552.5778223113,0.006521464960030725,111.53827135392531,5.16017871364853,2.245078401789551,307.4804638951837,0.005302401525405414,-2200,1,27.0,39.0,218.0
-2200-01-28T07:21:20.561,917553.5773213092,-0.02148900369820492,111.22147181748845,6.058669932661481,2.6427614865282663,308.4623442223791,0.005499445719306616,-2200,1,28.0,40.0,219.0
-2200-01-29T07:20:58.918,917554.5770708083,0.029420054567779148,110.94514680585681,6.957409061307245,3.0396577314842994,309.44385705309276,0.005701199127559628,-2200,1,29.0,41.0,220.0
-2200-01-30T07:20:15.631,917555.5765698063,0.01150582253260588,110.62296089180124,7.856018298602696,3.435464620078392,310.42449603068405,0.0059061059612051225,-2200,1,30.0,42.0,221.0
-2200-01-31T07:19:32.345,917556.5760688043,-0.0014911111934180288,110.29822674530226,8.754795862871202,3.8301787803744127,311.4044960977289,0.006112599070412215,-2200,1,31.0,43.0,222.0
-2200-02-01T07:18:49.058,917557.5755678023,-0.009609637385542694,109.97103380926703,9.65381551006197,4.223698169570441,312.3838495324916,0.006318985846749404,-2200,2,32.0,44.0,223.0
-2200-02-02T07:18:05.772,917558.5750668002,-0.012892946878707522,109.64146971858375,10.553151822338439,4.615921777476007,313.36255155558297,0.006523571348635597,-2200,2,33.0,45.0,224.0
-2200-02-03T07:17:22.485,917559.5745657983,-0.01138859203815972,109.30962023982869,11.45288020042046,5.006749697225197,314.3405997945692,0.006724715715696461,-2200,2,34.0,46.0,225.0
-2200-02-04T07:16:39.198,917560.5740647962,-0.005148440851964114,108.97556923418628,12.353076808188497,5.39608315704275,315.31799375973014,0.006920878009397361,-2200,2,35.0,47.0,226.0
-2200-02-05T07:15:55.912,917561.5735637943,0.005771419857448673,108.63939862068047,13.25381853323328,5.783824544963187,316.29473440143653,0.0071106500151575155,-2200,2,36.0,48.0,227.0
