local,jd,alt,az,raJ2000,decJ2000,lon,lat,year,month,daynum,daynum_utryn,daynum_dksyn
-1100-01-01T07:26:23.567,1319293.5808283233,0.00968653858259025,116.80601720729605,327.12118162724636,-13.512267422310117,281.73227079417967,-0.0007305865844167281,-1100,1,1.0,13.0,193.0
-1100-01-02T07:26:23.567,1319294.5808283233,-0.024811567077825624,116.67461411802977,328.0948748161977,-13.168155146754602,282.74026621235583,-0.0006211317006091336,-1100,1,2.0,14.0,194.0
-1100-01-03T07:26:45.210,1319295.5810788244,0.016945136386566566,116.58112001724659,329.06550260734264,-12.820504103691375,283.74793147365443,-0.000517582888361234,-1100,1,3.0,15.0,195.0
-1100-01-04T07:26:45.210,1319296.5810788244,-0.006435780311941793,116.43916672461009,330.0326342628555,-12.469607176462247,284.75476302368696,-0.0004211678305433849,-1100,1,4.0,16.0,196.0
-1100-01-05T07:26:45.210,1319297.5810788244,-0.024233418000194292,116.29209827468142,330.99657442169826,-12.11549436551087,285.76101526109727,-0.0003325675451718684,-1100,1,5.0,17.0,197.0
-1100-01-06T07:27:06.854,1319298.5813293252,0.03460213669778651,116.18324597668305,331.9576293868558,-11.75819056219511,286.76694224114306,-0.0002520329024457998,-1100,1,6.0,18.0,198.0
-1100-01-07T07:27:06.854,1319299.5813293252,0.028174133571812802,116.02623675758116,332.91538791990075,-11.397987816423091,287.7720424388256,-0.00017947291600847664,-1100,1,7.0,19.0,199.0
-1100-01-08T07:27:06.854,1319300.5813293252,0.027429540437660698,115.8644094480945,333.8701646863624,-11.034908577915797,288.77657037897853,-0.00011437209338467931,-1100,1,8.0,20.0,200.0
-1100-01-09T07:27:06.854,1319301.5813293252,0.03239294757016653,115.69786075542237,334.8220362024276,-10.669063053853137,289.78052901348246,-5.591630382299987e-05,-1100,1,9.0,21.0,201.0
-1100-01-10T07:26:45.210,1319302.5810788244,-0.02832823675565864,115.48345381269438,335.7708440405857,-10.300652912075597,290.783670717278,-3.0347707358251075e-06,-1100,1,10.0,22.0,202.0
-1100-01-11T07:26:45.210,1319303.5810788244,-0.011994164719090839,115.30774200239313,336.7171446299489,-9.929601541626026,291.7865028336582,4.559566211866095e-05,-1100,1,11.0,23.0,203.0
-1100-01-12T07:26:45.210,1319304.5810788244,0.010099857525272322,115.12759300567893,337.6607824594435,-9.556108127441254,292.7887797931039,9.141553619760681e-05,-1100,1,12.0,24.0,204.0
-1100-01-13T07:26:23.567,1319305.5808283233,-0.033795671099306424,114.89987575364859,338.6016059095578,-9.180373642372308,293.79025789362424,0.00013597294634045366,-1100,1,13.0,25.0,205.0
-1100-01-14T07:26:23.567,1319306.5808283233,-0.00026011572690956997,114.71112064996456,339.5401711186581,-8.802315819157059,294.79144742514836,0.00018090377175771855,-1100,1,14.0,26.0,206.0
-1100-01-15T07:26:01.924,1319307.5805778224,-0.032949307908282315,114.47498743043705,340.4760930970323,-8.422229703175567,295.79185626853445,0.00022780268006532357,-1100,1,15.0,27.0,207.0
-1100-01-16T07:26:01.924,1319308.5805778224,0.012044625913940791,114.27799815256334,341.40992645305266,-8.040030291663362,296.79199593941814,0.00027826290578554925,-1100,1,16.0,28.0,208.0
-1100-01-17T07:25:40.281,1319309.5803273213,-0.00943863355144578,114.03381080402124,342.34128895148757,-7.656014452995956,297.79137571763187,0.0003337283030284846,-1100,1,17.0,29.0,209.0
-1100-01-18T07:25:18.637,1319310.5800768202,-0.02539631455844767,113.78573995884204,343.27050012397245,-7.2701921930924245,298.7902559782216,0.0003955293437443496,-1100,1,18.0,30.0,210.0
-1100-01-19T07:24:56.994,1319311.5798263194,-0.035837606039999935,113.53387724492495,344.1976445841459,-6.882669373002544,299.7886448664414,0.00046478165636315387,-1100,1,19.0,31.0,211.0
-1100-01-20T07:24:56.994,1319312.5798263194,0.03191212492559897,113.32153288419764,345.1230372773919,-6.493454817903788,300.7867973798206,0.0005423548037617012,-1100,1,20.0,32.0,212.0
-1100-01-21T07:24:35.351,1319313.5795758183,0.03260975452730905,113.06237216426722,346.04629606010303,-6.102851095465667,301.7842133101807,0.0006287068383260931,-1100,1,21.0,33.0,213.0
-1100-01-22T07:23:52.064,1319314.5790748163,-0.03418583401944416,112.75649853325586,346.9675011066845,-5.710968315500816,302.7808853975359,0.0007238693195777436,-1100,1,22.0,34.0,214.0
-1100-01-23T07:23:30.421,1319315.5788243152,-0.022690697157573377,112.4904485679487,347.887189514585,-5.317720978932485,303.7772961889968,0.0008273627656532071,-1100,1,23.0,35.0,215.0
-1100-01-24T07:23:08.778,1319316.5785738144,-0.005747559548256831,112.22111723952186,348.8052017421064,-4.923320260023653,304.773169257427,0.0009380027926565988,-1100,1,24.0,36.0,216.0
-1100-01-25T07:22:47.134,1319317.5783233133,0.016629739321274234,111.9486174508815,349.72160587281064,-4.527881310092579,305.7684714306234,0.00105400434130231,-1100,1,25.0,37.0,217.0
-1100-01-26T07:22:03.848,1319318.5778223113,-0.029137500686310172,111.62984523038064,350.63623865201595,-4.131620077185362,306.7629194840718,0.001173044906785118,-1100,1,26.0,38.0,218.0
-1100-01-27T07:21:42.204,1319319.5775718102,0.003921369899815105,111.3513307384642,351.54962393218744,-3.734454726054339,307.7569830152606,0.0012925979950471282,-1100,1,27.0,39.0,219.0
-1100-01-28T07:20:58.918,1319320.5770708083,-0.03150704895232703,111.02676451203858,352.46137112605226,-3.33670004973069,308.75014368117513,0.0014099924687365254,-1100,1,28.0,40.0,220.0
-1100-01-29T07:20:37.275,1319321.5768203072,0.012149417261406805,110.74266054169311,353.372007989826,-2.9382703423046306,309.74288758021896,0.001522910967212855,-1100,1,29.0,41.0,221.0
