nid,gname,mag,localdt,jd,epoch,year,month,daynum,daynum_utryn,daynum_dksyn,sun_alt,sun_az,sun_lon,sun_lat,alt,az,ra,dec,lon,lat
N01-Ash,β Ari,2.6,-2100-01-01T07:27:28.497,954050.5815798264,-2100,-2100,1,1,13,192,-0.0151829722296585,116.93764356068714,281.4684569528781,7.263040384042197e-05,-34.91762008945892,69.6504788141018,335.9384882557576,-1.403486933956349,337.27209277351136,8.220198107979579
N01-Ash,α Ari,2.0,-2100-01-01T07:27:28.497,954050.5815798264,-2100,-2100,1,1,13,192,-0.0151829722296585,116.93764356068714,281.4684569528781,7.263040384042197e-05,-35.6109476205764,64.90830321046191,338.7740120048681,1.3220097558863166,340.97429810284336,9.66782960092751
N01-Ash,γ Ari,4.5,-2100-01-01T07:27:28.497,954050.5815798264,-2100,-2100,1,1,13,192,-0.0151829722296585,116.93764356068714,281.4684569528781,7.263040384042197e-05,-35.57074174015757,71.35354498324824,335.69826946316755,-2.921067537311112,336.475786436969,6.901862409006237
N02-Bha,* 41 Ari,3.6,-2100-01-01T07:27:28.497,954050.5815798264,-2100,-2100,1,1,13,192,-0.0151829722296585,116.93764356068714,281.4684569528781,7.263040384042197e-05,-39.72794815550961,52.846581758091894,348.1707632925057,5.786894221049828,351.50867752962085,10.073098649309845
N02-Bha,* 39 Ari,4.5,-2100-01-01T07:27:28.497,954050.5815798264,-2100,-2100,1,1,13,192,-0.0151829722296585,116.93764356068714,281.4684569528781,7.263040384042197e-05,-37.88701585446249,51.722503572080726,347.5059712542751,7.715506253201838,351.6877082064237,12.104139999986582
N02-Bha,* 35 Ari,4.65,-2100-01-01T07:27:28.497,954050.5815798264,-2100,-2100,1,1,13,192,-0.0151829722296585,116.93764356068714,281.4684569528781,7.263040384042197e-05,-38.46391740345872,53.925322437461986,346.67671778980764,6.08669237038573,350.24795835979916,10.946041499216149
N03-Kri,η Tau,2.85,-2100-01-01T07:27:28.497,954050.5815798264,-2100,-2100,1,1,13,192,-0.0151829722296585,116.93764356068714,281.4684569528781,7.263040384042197e-05,-49.10940127408559,39.52302737479593,1.498289432761516,4.6047901283610955,3.247142635548218,3.6004659450024215
N03-Kri,* 17 Tau,3.7,-2100-01-01T07:27:28.497,954050.5815798264,-2100,-2100,1,1,13,192,-0.0151829722296585,116.93764356068714,281.4684569528781,7.263040384042197e-05,-48.86503410134557,40.350514048645486,0.9103921578873622,4.499601980788036,2.667709628951187,3.7425625173056463
N03-Kri,* 19 Tau,4.3,-2100-01-01T07:27:28.497,954050.5815798264,-2100,-2100,1,1,13,192,-0.0151829722296585,116.93764356068714,281.4684569528781,7.263040384042197e-05,-48.57155069602015,40.02928681259122,0.9181006373172822,4.86149002898632,2.8222408034665265,4.070083949549792
N03-Kri,* 20 Tau,3.85,-2100-01-01T07:27:28.497,954050.5815798264,-2100,-2100,1,1,13,192,-0.0151829722296585,116.93764356068714,281.4684569528781,7.263040384042197e-05,-48.71902773073342,39.894020728500415,1.0757557497587973,4.790413347163829,2.937148300152183,3.94125955315847
N03-Kri,* 23 Tau,4.1,-2100-01-01T07:27:28.497,954050.5815798264,-2100,-2100,1,1,13,192,-0.0151829722296585,116.93764356068714,281.4684569528781,7.263040384042197e-05,-49.149155696587414,39.9890229908941,1.2679383396725956,4.4003225530500165,2.953645822345824,3.506953706884565
N03-Kri,* 27 Tau,3.6,-2100-01-01T07:27:28.497,954050.5815798264,-2100,-2100,1,1,13,192,-0.0151829722296585,116.93764356068714,281.4684569528781,7.263040384042197e-05,-49.3050007295418,39.01286309347423,1.8852625959596434,4.628063991226094,3.6097574621395134,3.465007080067403
N04-Roh,α Tau,0.85,-2100-01-01T07:27:28.497,954050.5815798264,-2100,-2100,1,1,13,192,-0.0151829722296585,116.93764356068714,281.4684569528781,7.263040384042197e-05,-59.3671394313321,23.934419054719655,14.271828647639074,-0.24398843672598966,13.000341143784436,-5.964988898849004
N04-Roh,γ Tau,3.65,-2100-01-01T07:27:28.497,954050.5815798264,-2100,-2100,1,1,13,192,-0.0151829722296585,116.93764356068714,281.4684569528781,7.263040384042197e-05,-59.56499227460551,31.750623369281417,10.732121946101618,-2.0504197836699367,9.01209683399856,-6.2126309153284724
N04-Roh,δ Tau,3.77,-2100-01-01T07:27:28.497,954050.5815798264,-2100,-2100,1,1,13,192,-0.0151829722296585,116.93764356068714,281.4684569528781,7.263040384042197e-05,-57.86458426707868,29.51841383206588,11.008582698257278,-0.011588967676976885,10.086013280075852,-4.454658375377919
N04-Roh,ε Tau,3.5,-2100-01-01T07:27:28.497,954050.5815798264,-2100,-2100,1,1,13,192,-0.0151829722296585,116.93764356068714,281.4684569528781,7.263040384042197e-05,-56.49312261608344,26.531252208892322,11.918219197080335,1.9048929468712552,11.68737895736896,-3.0592029514033117
N04-Roh,θ2 Tau,3.4,-2100-01-01T07:27:28.497,954050.5815798264,-2100,-2100,1,1,13,192,-0.0151829722296585,116.93764356068714,281.4684569528781,7.263040384042197e-05,-59.76211581224071,27.514970374375775,12.745331554616426,-1.2996952701836815,11.169806176494243,-6.328524775813714
N05-Mrg,λ Ori,3.5,-2100-01-01T07:27:28.497,954050.5815798264,-2100,-2100,1,1,13,192,-0.0151829722296585,116.93764356068714,281.4684569528781,7.263040384042197e-05,-63.4603187473698,351.5614424291656,29.963138798252906,-2.376882875619438,26.916269169537337,-13.908452975266094
N05-Mrg,γ Ori,1.6,-2100-01-01T07:27:28.497,954050.5815798264,-2100,-2100,1,1,13,192,-0.0151829722296585,116.93764356068714,281.4684569528781,7.263040384042197e-05,-67.75610674279685,353.3291514720951,28.73754708370437,-6.558625711593366,24.141117574187952,-17.34947979567718
N05-Mrg,α Ori,0.45,-2100-01-01T07:27:28.497,954050.5815798264,-2100,-2100,1,1,13,192,-0.0151829722296585,116.93764356068714,281.4684569528781,7.263040384042197e-05,-62.988690784480106,339.247004001364,35.47476940590574,-3.1443227706711143,31.972968668896886,-16.573157191389544
N06-Ard,γ Gem,1.9,-2100-01-01T07:27:28.497,954050.5815798264,-2100,-2100,1,1,13,192,-0.0151829722296585,116.93764356068714,281.4684569528781,7.263040384042197e-05,-49.400750761438296,335.4556783954237,42.079479333323874,8.919556731049356,42.34491327756497,-7.289876341957732
