local,jd,alt,az,raJ2000,decJ2000,lon,lat,year,month,daynum,daynum_utryn,daynum_dksyn
-1000-01-01T07:26:01.924,1355817.5805778224,-0.005922073815095828,116.80823691570824,325.4989639334051,-14.064295398445948,281.4398905761596,-0.0006980958695626877,-1000,1,1.0,13.0,193.0
-1000-01-02T07:26:23.567,1355818.5808283233,0.02789956077110038,116.72121449456313,326.4786791982802,-13.726236790387777,282.44929428873644,-0.0006300431244141436,-1000,1,2.0,14.0,194.0
-1000-01-03T07:26:23.567,1355819.5808283233,-0.0034733537494007053,116.58553730175032,327.45484207295357,-13.38458855057794,283.4579489155208,-0.0005694515573792688,-1000,1,3.0,15.0,195.0
-1000-01-04T07:26:23.567,1355820.5808283233,-0.029379831248383583,116.44456945267349,328.4277315361231,-13.039389293833636,284.4660819270067,-0.000515955834745597,-1000,1,4.0,16.0,196.0
-1000-01-05T07:26:45.210,1355821.5810788244,0.021158350107403665,116.34164369444437,329.39762611506677,-12.690673657875902,285.47392187562826,-0.0004688046253771319,-1000,1,5.0,17.0,197.0
-1000-01-06T07:26:45.210,1355822.5810788244,0.006466612556532025,116.19040465620053,330.364079389966,-12.33873801302321,286.4809431011699,-0.0004268938460538871,-1000,1,6.0,18.0,198.0
-1000-01-07T07:26:45.210,1355823.5810788244,-0.002576940896171157,116.03419961411251,331.3273779477966,-11.983616124129579,287.48738115760847,-0.00038872483261508426,-1000,1,7.0,19.0,199.0
-1000-01-08T07:26:45.210,1355824.5810788244,-0.005923025562624821,115.87313582952807,332.2875696070152,-11.625427345884466,288.4932236056984,-0.0003525029164251137,-1000,1,8.0,20.0,200.0
-1000-01-09T07:26:45.210,1355825.5810788244,-0.003528929963229152,115.7073202161016,333.2447073562893,-11.264289412587821,289.4984624977175,-0.0003161975566123174,-1000,1,9.0,21.0,201.0
-1000-01-10T07:26:45.210,1355826.5810788244,0.004640766793937125,115.53685905270778,334.1988499932051,-10.900318154595103,290.50309390922735,-0.000277643791876618,-1000,1,10.0,22.0,202.0
-1000-01-11T07:26:45.210,1355827.5810788244,0.01861366124806638,115.36185760709185,335.1500627144577,-10.533627263691004,291.5071171302707,-0.00023467946996764022,-1000,1,11.0,23.0,203.0
-1000-01-12T07:26:23.567,1355828.5808283233,-0.03321016270640822,115.13919150567318,336.09818033379565,-10.164420981152977,292.5102825015275,-0.00018533080852521956,-1000,1,12.0,24.0,204.0
-1000-01-13T07:26:23.567,1355829.5808283233,-0.007689058993140738,114.95540490854656,337.0437568734175,-9.792623430997295,293.5130960674684,-0.00012795202798238277,-1000,1,13.0,25.0,205.0
-1000-01-14T07:26:23.567,1355830.5808283233,0.023669411843311037,114.76737948832515,337.98663970098113,-9.418433969349069,294.51531140595154,-6.147498011449757e-05,-1000,1,14.0,26.0,206.0
-1000-01-15T07:26:01.924,1355831.5805778224,-0.011112267998824246,114.53197418379162,338.9266840769301,-9.042052835174971,295.516684924079,1.4496763636337686e-05,-1000,1,15.0,27.0,207.0
-1000-01-16T07:26:01.924,1355832.5805778224,0.03179897329536284,114.33573550924469,339.8644550232401,-8.663396175198853,296.51772856719333,9.972044872882885e-05,-1000,1,16.0,28.0,208.0
