nid	naks	gname	lon	lat	year	date	jd
N06-Ard	आर्द्रा	γ Gem	47.138	-7.183	-1750	-1750-12-31T18:00:00	1082235.034468
N06-Ard	आर्द्रा	γ Gem	50.580	-7.153	-1500	-1500-12-31T06:00:00	1173547.534468
N06-Ard	आर्द्रा	γ Gem	51.268	-7.146	-1450	-1450-12-31T18:00:00	1191810.034468
N06-Ard	आर्द्रा	γ Gem	51.957	-7.140	-1400	-1400-12-31T06:00:00	1210072.534468
N06-Ard	आर्द्रा	γ Gem	52.646	-7.134	-1350	-1350-12-31T18:00:00	1228335.034468
N06-Ard	आर्द्रा	γ Gem	53.335	-7.128	-1300	-1300-12-31T06:00:00	1246597.534468
N06-Ard	आर्द्रा	γ Gem	54.024	-7.122	-1250	-1250-12-31T18:00:00	1264860.034468
N06-Ard	आर्द्रा	γ Gem	54.713	-7.116	-1200	-1200-12-31T06:00:00	1283122.534468
N06-Ard	आर्द्रा	γ Gem	55.403	-7.110	-1150	-1150-12-31T18:00:00	1301385.034468
N06-Ard	आर्द्रा	γ Gem	56.092	-7.104	-1100	-1100-12-31T06:00:00	1319647.534468
N06-Ard	आर्द्रा	γ Gem	56.782	-7.094	-1000	-1000-12-31T06:00:00	1356172.534468
N06-Ard	आर्द्रा	γ Gem	56.782	-7.098	-1050	-1050-12-31T18:00:00	1337910.034468
N06-Ard	आर्द्रा	γ Gem	57.472	-7.092	-1000	-1000-12-31T06:00:00	1356172.534468
N06-Ard	आर्द्रा	γ Gem	60.923	-7.062	-750	-0750-12-31T18:00:00	1447485.034468
N06-Ard	आर्द्रा	γ Gem	61.613	-7.056	-700	-0700-12-31T06:00:00	1465747.534468
N06-Ard	आर्द्रा	γ Gem	62.304	-7.050	-650	-0650-12-31T18:00:00	1484010.034468
N06-Ard	आर्द्रा	γ Gem	62.995	-7.044	-600	-0600-12-31T06:00:00	1502272.534468
N06-Ard	आर्द्रा	γ Gem	63.686	-7.038	-550	-0550-12-31T18:00:00	1520535.034468
N06-Ard	आर्द्रा	γ Gem	64.377	-7.032	-500	-0500-12-31T06:00:00	1538797.534468
N06-Ard	आर्द्रा	γ Gem	65.068	-7.026	-450	-0450-12-31T18:00:00	1557060.034468
N06-Ard	आर्द्रा	γ Gem	65.760	-7.020	-400	-0400-12-31T06:00:00	1575322.534468
N06-Ard	आर्द्रा	γ Gem	66.451	-7.014	-350	-0350-12-31T18:00:00	1593585.034468
N06-Ard	आर्द्रा	γ Gem	67.143	-7.008	-300	-0300-12-31T06:00:00	1611847.534468
N06-Ard	आर्द्रा	γ Gem	67.144	-7.003	-250	-0250-12-31T18:00:00	1630110.034468
N06-Ard	आर्द्रा	γ Gem	67.835	-7.002	-250	-0250-12-31T18:00:00	1630110.034468
N06-Ard	आर्द्रा	γ Gem	71.296	-6.972	0	0000-12-31T06:00:00	1721422.534468
N06-Ard	आर्द्रा	γ Gem	74.761	-6.943	250	0250-12-31T18:00:00	1812735.034468
N06-Ard	आर्द्रा	γ Gem	78.230	-6.914	500	0500-12-31T06:00:00	1904047.534468
N06-Ard	आर्द्रा	γ Gem	81.702	-6.884	750	0750-12-31T18:00:00	1995360.034468
N07-Pun	पुनर्वसू	α Gem	48.153	9.785	-2500	-2500-12-31T06:00:00	808297.534468
N07-Pun	पुनर्वसू	α Gem	51.574	9.804	-2250	-2250-12-31T18:00:00	899610.034468
N07-Pun	पुनर्वसू	β Gem	51.697	6.458	-2500	-2500-12-31T06:00:00	808297.534468
N07-Pun	पुनर्वसू	α Gem	54.997	9.824	-2000	-2000-12-31T06:00:00	990922.534468
N07-Pun	पुनर्वसू	β Gem	55.086	6.473	-2250	-2250-12-31T18:00:00	899610.034468
N07-Pun	पुनर्वसू	α Gem	58.423	9.843	-1750	-1750-12-31T18:00:00	1082235.034468
N07-Pun	पुनर्वसू	β Gem	58.478	6.488	-2000	-2000-12-31T06:00:00	990922.534468
N07-Pun	पुनर्वसू	α Gem	61.853	9.861	-1500	-1500-12-31T06:00:00	1173547.534468
N07-Pun	पुनर्वसू	β Gem	61.873	6.502	-1750	-1750-12-31T18:00:00	1082235.034468
N07-Pun	पुनर्वसू	α Gem	62.539	9.865	-1450	-1450-12-31T18:00:00	1191810.034468
N07-Pun	पुनर्वसू	α Gem	63.226	9.869	-1400	-1400-12-31T06:00:00	1210072.534468
N07-Pun	पुनर्वसू	α Gem	63.913	9.873	-1350	-1350-12-31T18:00:00	1228335.034468
N07-Pun	पुनर्वसू	α Gem	64.599	9.876	-1300	-1300-12-31T06:00:00	1246597.534468
N07-Pun	पुनर्वसू	β Gem	65.271	6.517	-1500	-1500-12-31T06:00:00	1173547.534468
N07-Pun	पुनर्वसू	α Gem	65.286	9.880	-1250	-1250-12-31T18:00:00	1264860.034468
N07-Pun	पुनर्वसू	β Gem	65.951	6.519	-1450	-1450-12-31T18:00:00	1191810.034468
N07-Pun	पुनर्वसू	α Gem	65.973	9.884	-1200	-1200-12-31T06:00:00	1283122.534468
N07-Pun	पुनर्वसू	β Gem	66.631	6.522	-1400	-1400-12-31T06:00:00	1210072.534468
N07-Pun	पुनर्वसू	α Gem	66.661	9.887	-1150	-1150-12-31T18:00:00	1301385.034468
N07-Pun	पुनर्वसू	β Gem	67.312	6.525	-1350	-1350-12-31T18:00:00	1228335.034468
N07-Pun	पुनर्वसू	α Gem	67.348	9.891	-1100	-1100-12-31T06:00:00	1319647.534468
N07-Pun	पुनर्वसू	β Gem	67.992	6.528	-1300	-1300-12-31T06:00:00	1246597.534468
N07-Pun	पुनर्वसू	α Gem	68.033	9.897	-1000	-1000-12-31T06:00:00	1356172.534468
N07-Pun	पुनर्वसू	α Gem	68.035	9.895	-1050	-1050-12-31T18:00:00	1337910.034468
N07-Pun	पुनर्वसू	β Gem	68.673	6.531	-1250	-1250-12-31T18:00:00	1264860.034468
N07-Pun	पुनर्वसू	α Gem	68.723	9.898	-1000	-1000-12-31T06:00:00	1356172.534468
N07-Pun	पुनर्वसू	β Gem	69.354	6.533	-1200	-1200-12-31T06:00:00	1283122.534468
N07-Pun	पुनर्वसू	β Gem	70.035	6.536	-1150	-1150-12-31T18:00:00	1301385.034468
N07-Pun	पुनर्वसू	β Gem	70.716	6.539	-1100	-1100-12-31T06:00:00	1319647.534468
N07-Pun	पुनर्वसू	β Gem	71.388	6.543	-1000	-1000-12-31T06:00:00	1356172.534468
N07-Pun	पुनर्वसू	β Gem	71.397	6.542	-1050	-1050-12-31T18:00:00	1337910.034468
N07-Pun	पुनर्वसू	β Gem	72.078	6.544	-1000	-1000-12-31T06:00:00	1356172.534468
N07-Pun	पुनर्वसू	α Gem	72.163	9.917	-750	-0750-12-31T18:00:00	1447485.034468
N07-Pun	पुनर्वसू	α Gem	72.852	9.920	-700	-0700-12-31T06:00:00	1465747.534468
N07-Pun	पुनर्वसू	α Gem	73.540	9.924	-650	-0650-12-31T18:00:00	1484010.034468
N07-Pun	पुनर्वसू	α Gem	74.229	9.927	-600	-0600-12-31T06:00:00	1502272.534468
N07-Pun	पुनर्वसू	α Gem	74.918	9.931	-550	-0550-12-31T18:00:00	1520535.034468
N07-Pun	पुनर्वसू	β Gem	75.487	6.558	-750	-0750-12-31T18:00:00	1447485.034468
N07-Pun	पुनर्वसू	α Gem	75.607	9.934	-500	-0500-12-31T06:00:00	1538797.534468
N07-Pun	पुनर्वसू	β Gem	76.169	6.560	-700	-0700-12-31T06:00:00	1465747.534468
N07-Pun	पुनर्वसू	α Gem	76.296	9.938	-450	-0450-12-31T18:00:00	1557060.034468
N07-Pun	पुनर्वसू	β Gem	76.851	6.563	-650	-0650-12-31T18:00:00	1484010.034468
N07-Pun	पुनर्वसू	α Gem	76.986	9.941	-400	-0400-12-31T06:00:00	1575322.534468
N07-Pun	पुनर्वसू	β Gem	77.534	6.566	-600	-0600-12-31T06:00:00	1502272.534468
N07-Pun	पुनर्वसू	α Gem	77.675	9.945	-350	-0350-12-31T18:00:00	1593585.034468
N07-Pun	पुनर्वसू	β Gem	78.216	6.568	-550	-0550-12-31T18:00:00	1520535.034468
N07-Pun	पुनर्वसू	α Gem	78.363	9.951	-250	-0250-12-31T18:00:00	1630110.034468
N07-Pun	पुनर्वसू	α Gem	78.365	9.948	-300	-0300-12-31T06:00:00	1611847.534468
N07-Pun	पुनर्वसू	β Gem	78.899	6.571	-500	-0500-12-31T06:00:00	1538797.534468
N07-Pun	पुनर्वसू	α Gem	79.055	9.952	-250	-0250-12-31T18:00:00	1630110.034468
N07-Pun	पुनर्वसू	β Gem	79.582	6.573	-450	-0450-12-31T18:00:00	1557060.034468
N07-Pun	पुनर्वसू	β Gem	80.265	6.576	-400	-0400-12-31T06:00:00	1575322.534468
N07-Pun	पुनर्वसू	β Gem	80.948	6.579	-350	-0350-12-31T18:00:00	1593585.034468
N07-Pun	पुनर्वसू	β Gem	81.623	6.583	-250	-0250-12-31T18:00:00	1630110.034468
N07-Pun	पुनर्वसू	β Gem	81.632	6.581	-300	-0300-12-31T06:00:00	1611847.534468
N07-Pun	पुनर्वसू	β Gem	82.315	6.584	-250	-0250-12-31T18:00:00	1630110.034468
N07-Pun	पुनर्वसू	α Gem	82.506	9.969	0	0000-12-31T06:00:00	1721422.534468
N07-Pun	पुनर्वसू	β Gem	85.735	6.596	0	0000-12-31T06:00:00	1721422.534468
N07-Pun	पुनर्वसू	α Gem	85.961	9.986	250	0250-12-31T18:00:00	1812735.034468
N07-Pun	पुनर्वसू	β Gem	89.158	6.609	250	0250-12-31T18:00:00	1812735.034468
N07-Pun	पुनर्वसू	α Gem	89.420	10.003	500	0500-12-31T06:00:00	1904047.534468
N07-Pun	पुनर्वसू	β Gem	92.586	6.620	500	0500-12-31T06:00:00	1904047.534468
N07-Pun	पुनर्वसू	α Gem	92.883	10.019	750	0750-12-31T18:00:00	1995360.034468
N07-Pun	पुनर्वसू	β Gem	96.017	6.632	750	0750-12-31T18:00:00	1995360.034468
N08-Pus	पुष्य	δ Cnc	100.892	0.002	0	0000-12-31T06:00:00	1721422.534468
N08-Pus	पुष्य	δ Cnc	104.359	0.013	250	0250-12-31T18:00:00	1812735.034468
N08-Pus	पुष्य	δ Cnc	107.830	0.024	500	0500-12-31T06:00:00	1904047.534468
N08-Pus	पुष्य	δ Cnc	111.305	0.034	750	0750-12-31T18:00:00	1995360.034468
N08-Pus	पुष्य	δ Cnc	66.409	-0.137	-2500	-2500-12-31T06:00:00	808297.534468
N08-Pus	पुष्य	δ Cnc	69.842	-0.121	-2250	-2250-12-31T18:00:00	899610.034468
N08-Pus	पुष्य	δ Cnc	73.279	-0.106	-2000	-2000-12-31T06:00:00	990922.534468
N08-Pus	पुष्य	δ Cnc	76.719	-0.091	-1750	-1750-12-31T18:00:00	1082235.034468
N08-Pus	पुष्य	δ Cnc	80.162	-0.076	-1500	-1500-12-31T06:00:00	1173547.534468
N08-Pus	पुष्य	δ Cnc	80.851	-0.073	-1450	-1450-12-31T18:00:00	1191810.034468
N08-Pus	पुष्य	δ Cnc	81.540	-0.070	-1400	-1400-12-31T06:00:00	1210072.534468
N08-Pus	पुष्य	δ Cnc	82.229	-0.068	-1350	-1350-12-31T18:00:00	1228335.034468
N08-Pus	पुष्य	δ Cnc	82.919	-0.065	-1300	-1300-12-31T06:00:00	1246597.534468
N08-Pus	पुष्य	δ Cnc	83.608	-0.062	-1250	-1250-12-31T18:00:00	1264860.034468
N08-Pus	पुष्य	δ Cnc	84.298	-0.059	-1200	-1200-12-31T06:00:00	1283122.534468
N08-Pus	पुष्य	δ Cnc	84.988	-0.056	-1150	-1150-12-31T18:00:00	1301385.034468
N08-Pus	पुष्य	δ Cnc	85.678	-0.054	-1100	-1100-12-31T06:00:00	1319647.534468
N08-Pus	पुष्य	δ Cnc	86.368	-0.049	-1000	-1000-12-31T06:00:00	1356172.534468
N08-Pus	पुष्य	δ Cnc	86.368	-0.051	-1050	-1050-12-31T18:00:00	1337910.034468
N08-Pus	पुष्य	δ Cnc	87.058	-0.048	-1000	-1000-12-31T06:00:00	1356172.534468
N08-Pus	पुष्य	δ Cnc	90.511	-0.035	-750	-0750-12-31T18:00:00	1447485.034468
N08-Pus	पुष्य	δ Cnc	91.202	-0.033	-700	-0700-12-31T06:00:00	1465747.534468
N08-Pus	पुष्य	δ Cnc	91.893	-0.030	-650	-0650-12-31T18:00:00	1484010.034468
N08-Pus	पुष्य	δ Cnc	92.585	-0.027	-600	-0600-12-31T06:00:00	1502272.534468
N08-Pus	पुष्य	δ Cnc	93.276	-0.025	-550	-0550-12-31T18:00:00	1520535.034468
N08-Pus	पुष्य	δ Cnc	93.968	-0.022	-500	-0500-12-31T06:00:00	1538797.534468
N08-Pus	पुष्य	δ Cnc	94.659	-0.020	-450	-0450-12-31T18:00:00	1557060.034468
N08-Pus	पुष्य	δ Cnc	95.351	-0.017	-400	-0400-12-31T06:00:00	1575322.534468
N08-Pus	पुष्य	δ Cnc	96.043	-0.015	-350	-0350-12-31T18:00:00	1593585.034468
N08-Pus	पुष्य	δ Cnc	96.736	-0.010	-250	-0250-12-31T18:00:00	1630110.034468
N08-Pus	पुष्य	δ Cnc	96.736	-0.013	-300	-0300-12-31T06:00:00	1611847.534468
N08-Pus	पुष्य	δ Cnc	97.428	-0.010	-250	-0250-12-31T18:00:00	1630110.034468
N09-Asl	आश्लेषा	σ Hya	100.009	-14.814	-250	-0250-12-31T18:00:00	1630110.034468
N09-Asl	आश्लेषा	ρ Hya	100.316	-11.759	-350	-0350-12-31T18:00:00	1593585.034468
N09-Asl	आश्लेषा	η Hya	100.415	-14.467	-250	-0250-12-31T18:00:00	1630110.034468
N09-Asl	आश्लेषा	η Hya	100.416	-14.473	-300	-0300-12-31T06:00:00	1611847.534468
N09-Asl	आश्लेषा	ε Hya	100.593	-11.288	-250	-0250-12-31T18:00:00	1630110.034468
N09-Asl	आश्लेषा	ε Hya	100.597	-11.293	-300	-0300-12-31T06:00:00	1611847.534468
N09-Asl	आश्लेषा	ζ Hya	100.646	-11.183	-450	-0450-12-31T18:00:00	1557060.034468
N09-Asl	आश्लेषा	ρ Hya	101.006	-11.748	-250	-0250-12-31T18:00:00	1630110.034468
N09-Asl	आश्लेषा	ρ Hya	101.007	-11.754	-300	-0300-12-31T06:00:00	1611847.534468
N09-Asl	आश्लेषा	η Hya	101.106	-14.468	-250	-0250-12-31T18:00:00	1630110.034468
N09-Asl	आश्लेषा	ε Hya	101.285	-11.289	-250	-0250-12-31T18:00:00	1630110.034468
N09-Asl	आश्लेषा	ζ Hya	101.335	-11.178	-400	-0400-12-31T06:00:00	1575322.534468
N09-Asl	आश्लेषा	ρ Hya	101.697	-11.749	-250	-0250-12-31T18:00:00	1630110.034468
N09-Asl	आश्लेषा	ζ Hya	102.025	-11.173	-350	-0350-12-31T18:00:00	1593585.034468
N09-Asl	आश्लेषा	δ Hya	102.580	-12.579	0	0000-12-31T06:00:00	1721422.534468
N09-Asl	आश्लेषा	ζ Hya	102.713	-11.163	-250	-0250-12-31T18:00:00	1630110.034468
N09-Asl	आश्लेषा	ζ Hya	102.714	-11.168	-300	-0300-12-31T06:00:00	1611847.534468
N09-Asl	आश्लेषा	ζ Hya	103.404	-11.163	-250	-0250-12-31T18:00:00	1630110.034468
N09-Asl	आश्लेषा	σ Hya	103.463	-14.788	0	0000-12-31T06:00:00	1721422.534468
N09-Asl	आश्लेषा	η Hya	104.559	-14.442	0	0000-12-31T06:00:00	1721422.534468
N09-Asl	आश्लेषा	ε Hya	104.723	-11.266	0	0000-12-31T06:00:00	1721422.534468
N09-Asl	आश्लेषा	ρ Hya	105.153	-11.725	0	0000-12-31T06:00:00	1721422.534468
N09-Asl	आश्लेषा	δ Hya	106.034	-12.554	250	0250-12-31T18:00:00	1812735.034468
N09-Asl	आश्लेषा	ζ Hya	106.854	-11.139	0	0000-12-31T06:00:00	1721422.534468
N09-Asl	आश्लेषा	σ Hya	106.921	-14.763	250	0250-12-31T18:00:00	1812735.034468
N09-Asl	आश्लेषा	η Hya	108.016	-14.416	250	0250-12-31T18:00:00	1812735.034468
N09-Asl	आश्लेषा	ε Hya	108.164	-11.244	250	0250-12-31T18:00:00	1812735.034468
N09-Asl	आश्लेषा	ρ Hya	108.611	-11.701	250	0250-12-31T18:00:00	1812735.034468
N09-Asl	आश्लेषा	δ Hya	109.492	-12.529	500	0500-12-31T06:00:00	1904047.534468
N09-Asl	आश्लेषा	ζ Hya	110.309	-11.116	250	0250-12-31T18:00:00	1812735.034468
N09-Asl	आश्लेषा	σ Hya	110.382	-14.738	500	0500-12-31T06:00:00	1904047.534468
N09-Asl	आश्लेषा	η Hya	111.477	-14.391	500	0500-12-31T06:00:00	1904047.534468
N09-Asl	आश्लेषा	ε Hya	111.609	-11.222	500	0500-12-31T06:00:00	1904047.534468
N09-Asl	आश्लेषा	ρ Hya	112.073	-11.678	500	0500-12-31T06:00:00	1904047.534468
N09-Asl	आश्लेषा	δ Hya	112.954	-12.505	750	0750-12-31T18:00:00	1995360.034468
N09-Asl	आश्लेषा	ζ Hya	113.766	-11.094	500	0500-12-31T06:00:00	1904047.534468
N09-Asl	आश्लेषा	σ Hya	113.846	-14.714	750	0750-12-31T18:00:00	1995360.034468
N09-Asl	आश्लेषा	η Hya	114.941	-14.366	750	0750-12-31T18:00:00	1995360.034468
N09-Asl	आश्लेषा	ε Hya	115.058	-11.201	750	0750-12-31T18:00:00	1995360.034468
N09-Asl	आश्लेषा	ρ Hya	115.539	-11.656	750	0750-12-31T18:00:00	1995360.034468
N09-Asl	आश्लेषा	ζ Hya	117.228	-11.072	750	0750-12-31T18:00:00	1995360.034468
N09-Asl	आश्लेषा	δ Hya	68.219	-12.858	-2500	-2500-12-31T06:00:00	808297.534468
N09-Asl	आश्लेषा	σ Hya	69.074	-15.067	-2500	-2500-12-31T06:00:00	808297.534468
N09-Asl	आश्लेषा	η Hya	70.173	-14.727	-2500	-2500-12-31T06:00:00	808297.534468
N09-Asl	आश्लेषा	ε Hya	70.493	-11.515	-2500	-2500-12-31T06:00:00	808297.534468
N09-Asl	आश्लेषा	ρ Hya	70.753	-11.988	-2500	-2500-12-31T06:00:00	808297.534468
N09-Asl	आश्लेषा	δ Hya	71.641	-12.828	-2250	-2250-12-31T18:00:00	899610.034468
N09-Asl	आश्लेषा	σ Hya	72.499	-15.037	-2250	-2250-12-31T18:00:00	899610.034468
N09-Asl	आश्लेषा	ζ Hya	72.500	-11.400	-2500	-2500-12-31T06:00:00	808297.534468
N09-Asl	आश्लेषा	η Hya	73.598	-14.696	-2250	-2250-12-31T18:00:00	899610.034468
N09-Asl	आश्लेषा	ε Hya	73.902	-11.488	-2250	-2250-12-31T18:00:00	899610.034468
N09-Asl	आश्लेषा	ρ Hya	74.178	-11.960	-2250	-2250-12-31T18:00:00	899610.034468
N09-Asl	आश्लेषा	δ Hya	75.066	-12.799	-2000	-2000-12-31T06:00:00	990922.534468
N09-Asl	आश्लेषा	ζ Hya	75.922	-11.372	-2250	-2250-12-31T18:00:00	899610.034468
N09-Asl	आश्लेषा	σ Hya	75.927	-15.007	-2000	-2000-12-31T06:00:00	990922.534468
N09-Asl	आश्लेषा	η Hya	77.025	-14.666	-2000	-2000-12-31T06:00:00	990922.534468
N09-Asl	आश्लेषा	ε Hya	77.314	-11.461	-2000	-2000-12-31T06:00:00	990922.534468
N09-Asl	आश्लेषा	ρ Hya	77.607	-11.932	-2000	-2000-12-31T06:00:00	990922.534468
N09-Asl	आश्लेषा	δ Hya	78.494	-12.770	-1750	-1750-12-31T18:00:00	1082235.034468
N09-Asl	आश्लेषा	ζ Hya	79.346	-11.344	-2000	-2000-12-31T06:00:00	990922.534468
N09-Asl	आश्लेषा	σ Hya	79.358	-14.978	-1750	-1750-12-31T18:00:00	1082235.034468
N09-Asl	आश्लेषा	η Hya	80.456	-14.636	-1750	-1750-12-31T18:00:00	1082235.034468
N09-Asl	आश्लेषा	ε Hya	80.728	-11.435	-1750	-1750-12-31T18:00:00	1082235.034468
N09-Asl	आश्लेषा	ρ Hya	81.039	-11.904	-1750	-1750-12-31T18:00:00	1082235.034468
N09-Asl	आश्लेषा	δ Hya	81.925	-12.741	-1500	-1500-12-31T06:00:00	1173547.534468
N09-Asl	आश्लेषा	δ Hya	82.611	-12.735	-1450	-1450-12-31T18:00:00	1191810.034468
N09-Asl	आश्लेषा	ζ Hya	82.773	-11.317	-1750	-1750-12-31T18:00:00	1082235.034468
N09-Asl	आश्लेषा	σ Hya	82.791	-14.950	-1500	-1500-12-31T06:00:00	1173547.534468
N09-Asl	आश्लेषा	δ Hya	83.298	-12.730	-1400	-1400-12-31T06:00:00	1210072.534468
N09-Asl	आश्लेषा	σ Hya	83.479	-14.944	-1450	-1450-12-31T18:00:00	1191810.034468
N09-Asl	आश्लेषा	η Hya	83.889	-14.607	-1500	-1500-12-31T06:00:00	1173547.534468
N09-Asl	आश्लेषा	δ Hya	83.985	-12.724	-1350	-1350-12-31T18:00:00	1228335.034468
N09-Asl	आश्लेषा	ε Hya	84.146	-11.410	-1500	-1500-12-31T06:00:00	1173547.534468
N09-Asl	आश्लेषा	σ Hya	84.166	-14.938	-1400	-1400-12-31T06:00:00	1210072.534468
N09-Asl	आश्लेषा	ρ Hya	84.474	-11.877	-1500	-1500-12-31T06:00:00	1173547.534468
N09-Asl	आश्लेषा	η Hya	84.576	-14.601	-1450	-1450-12-31T18:00:00	1191810.034468
N09-Asl	आश्लेषा	δ Hya	84.672	-12.718	-1300	-1300-12-31T06:00:00	1246597.534468
N09-Asl	आश्लेषा	ε Hya	84.830	-11.405	-1450	-1450-12-31T18:00:00	1191810.034468
N09-Asl	आश्लेषा	σ Hya	84.853	-14.933	-1350	-1350-12-31T18:00:00	1228335.034468
N09-Asl	आश्लेषा	ρ Hya	85.161	-11.872	-1450	-1450-12-31T18:00:00	1191810.034468
N09-Asl	आश्लेषा	η Hya	85.264	-14.595	-1400	-1400-12-31T06:00:00	1210072.534468
N09-Asl	आश्लेषा	δ Hya	85.359	-12.713	-1250	-1250-12-31T18:00:00	1264860.034468
N09-Asl	आश्लेषा	ε Hya	85.514	-11.400	-1400	-1400-12-31T06:00:00	1210072.534468
N09-Asl	आश्लेषा	σ Hya	85.541	-14.927	-1300	-1300-12-31T06:00:00	1246597.534468
N09-Asl	आश्लेषा	ρ Hya	85.849	-11.867	-1400	-1400-12-31T06:00:00	1210072.534468
N09-Asl	आश्लेषा	η Hya	85.951	-14.590	-1350	-1350-12-31T18:00:00	1228335.034468
N09-Asl	आश्लेषा	δ Hya	86.046	-12.707	-1200	-1200-12-31T06:00:00	1283122.534468
N09-Asl	आश्लेषा	ε Hya	86.198	-11.395	-1350	-1350-12-31T18:00:00	1228335.034468
N09-Asl	आश्लेषा	ζ Hya	86.203	-11.290	-1500	-1500-12-31T06:00:00	1173547.534468
N09-Asl	आश्लेषा	σ Hya	86.228	-14.922	-1250	-1250-12-31T18:00:00	1264860.034468
N09-Asl	आश्लेषा	ρ Hya	86.536	-11.861	-1350	-1350-12-31T18:00:00	1228335.034468
N09-Asl	आश्लेषा	η Hya	86.638	-14.584	-1300	-1300-12-31T06:00:00	1246597.534468
N09-Asl	आश्लेषा	δ Hya	86.734	-12.702	-1150	-1150-12-31T18:00:00	1301385.034468
N09-Asl	आश्लेषा	ε Hya	86.883	-11.390	-1300	-1300-12-31T06:00:00	1246597.534468
N09-Asl	आश्लेषा	ζ Hya	86.890	-11.284	-1450	-1450-12-31T18:00:00	1191810.034468
N09-Asl	आश्लेषा	σ Hya	86.916	-14.916	-1200	-1200-12-31T06:00:00	1283122.534468
N09-Asl	आश्लेषा	ρ Hya	87.224	-11.856	-1300	-1300-12-31T06:00:00	1246597.534468
N09-Asl	आश्लेषा	η Hya	87.326	-14.578	-1250	-1250-12-31T18:00:00	1264860.034468
N09-Asl	आश्लेषा	δ Hya	87.421	-12.696	-1100	-1100-12-31T06:00:00	1319647.534468
N09-Asl	आश्लेषा	ε Hya	87.567	-11.385	-1250	-1250-12-31T18:00:00	1264860.034468
N09-Asl	आश्लेषा	ζ Hya	87.576	-11.279	-1400	-1400-12-31T06:00:00	1210072.534468
N09-Asl	आश्लेषा	σ Hya	87.604	-14.911	-1150	-1150-12-31T18:00:00	1301385.034468
N09-Asl	आश्लेषा	ρ Hya	87.912	-11.851	-1250	-1250-12-31T18:00:00	1264860.034468
N09-Asl	आश्लेषा	η Hya	88.014	-14.573	-1200	-1200-12-31T06:00:00	1283122.534468
N09-Asl	आश्लेषा	δ Hya	88.108	-12.685	-1000	-1000-12-31T06:00:00	1356172.534468
N09-Asl	आश्लेषा	δ Hya	88.109	-12.691	-1050	-1050-12-31T18:00:00	1337910.034468
N09-Asl	आश्लेषा	ε Hya	88.252	-11.380	-1200	-1200-12-31T06:00:00	1283122.534468
N09-Asl	आश्लेषा	ζ Hya	88.263	-11.274	-1350	-1350-12-31T18:00:00	1228335.034468
N09-Asl	आश्लेषा	σ Hya	88.292	-14.905	-1100	-1100-12-31T06:00:00	1319647.534468
N09-Asl	आश्लेषा	ρ Hya	88.600	-11.845	-1200	-1200-12-31T06:00:00	1283122.534468
N09-Asl	आश्लेषा	η Hya	88.702	-14.567	-1150	-1150-12-31T18:00:00	1301385.034468
N09-Asl	आश्लेषा	δ Hya	88.796	-12.685	-1000	-1000-12-31T06:00:00	1356172.534468
N09-Asl	आश्लेषा	ε Hya	88.936	-11.375	-1150	-1150-12-31T18:00:00	1301385.034468
N09-Asl	आश्लेषा	ζ Hya	88.950	-11.269	-1300	-1300-12-31T06:00:00	1246597.534468
N09-Asl	आश्लेषा	σ Hya	88.980	-14.894	-1000	-1000-12-31T06:00:00	1356172.534468
N09-Asl	आश्लेषा	σ Hya	88.980	-14.899	-1050	-1050-12-31T18:00:00	1337910.034468
N09-Asl	आश्लेषा	ρ Hya	89.288	-11.840	-1150	-1150-12-31T18:00:00	1301385.034468
N09-Asl	आश्लेषा	η Hya	89.390	-14.561	-1100	-1100-12-31T06:00:00	1319647.534468
N09-Asl	आश्लेषा	ε Hya	89.621	-11.370	-1100	-1100-12-31T06:00:00	1319647.534468
N09-Asl	आश्लेषा	ζ Hya	89.637	-11.263	-1250	-1250-12-31T18:00:00	1264860.034468
N09-Asl	आश्लेषा	σ Hya	89.669	-14.894	-1000	-1000-12-31T06:00:00	1356172.534468
N09-Asl	आश्लेषा	ρ Hya	89.976	-11.835	-1100	-1100-12-31T06:00:00	1319647.534468
N09-Asl	आश्लेषा	η Hya	90.077	-14.550	-1000	-1000-12-31T06:00:00	1356172.534468
N09-Asl	आश्लेषा	η Hya	90.078	-14.556	-1050	-1050-12-31T18:00:00	1337910.034468
N09-Asl	आश्लेषा	ε Hya	90.303	-11.360	-1000	-1000-12-31T06:00:00	1356172.534468
N09-Asl	आश्लेषा	ε Hya	90.306	-11.365	-1050	-1050-12-31T18:00:00	1337910.034468
N09-Asl	आश्लेषा	ζ Hya	90.324	-11.258	-1200	-1200-12-31T06:00:00	1283122.534468
N09-Asl	आश्लेषा	ρ Hya	90.665	-11.824	-1000	-1000-12-31T06:00:00	1356172.534468
N09-Asl	आश्लेषा	ρ Hya	90.665	-11.830	-1050	-1050-12-31T18:00:00	1337910.034468
N09-Asl	आश्लेषा	η Hya	90.766	-14.550	-1000	-1000-12-31T06:00:00	1356172.534468
N09-Asl	आश्लेषा	ε Hya	90.991	-11.360	-1000	-1000-12-31T06:00:00	1356172.534468
N09-Asl	आश्लेषा	ζ Hya	91.011	-11.253	-1150	-1150-12-31T18:00:00	1301385.034468
N09-Asl	आश्लेषा	ρ Hya	91.353	-11.824	-1000	-1000-12-31T06:00:00	1356172.534468
N09-Asl	आश्लेषा	ζ Hya	91.698	-11.248	-1100	-1100-12-31T06:00:00	1319647.534468
