planet,jd,date,elong
Jupiter,1502070.5006828704,-600-06-06T00:00:59.000,312.7442116665609
Jupiter,1502071.5006828704,-600-06-07T00:00:59.000,312.7320144959861
Jupiter,1502072.5006828704,-600-06-08T00:00:59.000,312.71657060901896
Jupiter,1502073.5006828704,-600-06-09T00:00:59.000,312.69788406484605
Jupiter,1502074.5006828704,-600-06-10T00:00:59.000,312.675960532341
Jupiter,1502075.5006828704,-600-06-11T00:00:59.000,312.65080733644197
Jupiter,1502076.5006828704,-600-06-12T00:00:59.000,312.62243350373166
Jupiter,1502077.5006828704,-600-06-13T00:00:59.000,312.5908498075077
Jupiter,1502078.5006828704,-600-06-14T00:00:59.000,312.5560688122559
Jupiter,1502079.5006828704,-600-06-15T00:00:59.000,312.518104916889
Jupiter,1502080.5006828704,-600-06-16T00:00:59.000,312.4769743971794
Jupiter,1502081.5006828704,-600-06-17T00:00:59.000,312.4326954469047
Jupiter,1502082.5006828704,-600-06-18T00:00:59.000,312.3852882176458
Jupiter,1502083.5006828704,-600-06-19T00:00:59.000,312.33477485708136
Jupiter,1502084.5006828704,-600-06-20T00:00:59.000,312.281179545615
Jupiter,1502085.5006828704,-600-06-21T00:00:59.000,312.22452853117125
Jupiter,1502086.5006828704,-600-06-22T00:00:59.000,312.1648501619981
Jupiter,1502087.5006828704,-600-06-23T00:00:59.000,312.10217491728554
Jupiter,1502088.5006828704,-600-06-24T00:00:59.000,312.0365354355786
Jupiter,1502089.5006828704,-600-06-25T00:00:59.000,311.96796654040054
Jupiter,1502090.5006828704,-600-06-26T00:00:59.000,311.8965052635781
Jupiter,1502091.5006828704,-600-06-27T00:00:59.000,311.8221908655764
Jupiter,1502092.5006828704,-600-06-28T00:00:59.000,311.74506485265147
Jupiter,1502093.5006828704,-600-06-29T00:00:59.000,311.6651709912068
Jupiter,1502094.5006828704,-600-06-30T00:00:59.000,311.58255531867485
Jupiter,1502095.5006828704,-600-07-01T00:00:59.000,311.4972661507168
Jupiter,1502096.5006828704,-600-07-02T00:00:59.000,311.4093540853143
Jupiter,1502097.5006828704,-600-07-03T00:00:59.000,311.31887200260724
Jupiter,1502098.5006828704,-600-07-04T00:00:59.000,311.2258750610745
Jupiter,1502099.5006828704,-600-07-05T00:00:59.000,311.13042068988756
Jupiter,1502100.5006828704,-600-07-06T00:00:59.000,311.03256857675893
Jupiter,1502101.5006828704,-600-07-07T00:00:59.000,310.9323806517817
Jupiter,1502102.5006828704,-600-07-08T00:00:59.000,310.8299210671325
Jupiter,1502103.5006828704,-600-07-09T00:00:59.000,310.72525617198636
Jupiter,1502104.5006828704,-600-07-10T00:00:59.000,310.61845448319355
Jupiter,1502105.5006828704,-600-07-11T00:00:59.000,310.5095866516254
Jupiter,1502106.5006828704,-600-07-12T00:00:59.000,310.39872542354175
Jupiter,1502107.5006828704,-600-07-13T00:00:59.000,310.28594559777696
Jupiter,1502108.5006828704,-600-07-14T00:00:59.000,310.17132397814186
Jupiter,1502109.5006828704,-600-07-15T00:00:59.000,310.0549393213496
Jupiter,1502110.5006828704,-600-07-16T00:00:59.000,309.9368722804186
Jupiter,1502111.5006828704,-600-07-17T00:00:59.000,309.8172053435276
Jupiter,1502112.5006828704,-600-07-18T00:00:59.000,309.696022768503
Jupiter,1502113.5006828704,-600-07-19T00:00:59.000,309.57341051309953
Jupiter,1502114.5006828704,-600-07-20T00:00:59.000,309.44945616066
Jupiter,1502115.5006828704,-600-07-21T00:00:59.000,309.3242488422847
Jupiter,1502116.5006828704,-600-07-22T00:00:59.000,309.19787915444374
Jupiter,1502117.5006828704,-600-07-23T00:00:59.000,309.07043907306354
Jupiter,1502118.5006828704,-600-07-24T00:00:59.000,308.9420218641633
Jupiter,1502119.5006828704,-600-07-25T00:00:59.000,308.8127219906244
Jupiter,1502120.5006828704,-600-07-26T00:00:59.000,308.6826350159867
Jupiter,1502121.5006828704,-600-07-27T00:00:59.000,308.5518575054247
Jupiter,1502122.5006828704,-600-07-28T00:00:59.000,308.42048692349437
Jupiter,1502123.5006828704,-600-07-29T00:00:59.000,308.28862152980537
Jupiter,1502124.5006828704,-600-07-30T00:00:59.000,308.15636027219546
Jupiter,1502125.5006828704,-600-07-31T00:00:59.000,308.02380267804926
Jupiter,1502126.5006828704,-600-08-01T00:00:59.000,307.89104874394195
Jupiter,1502127.5006828704,-600-08-02T00:00:59.000,307.75819882381364
Jupiter,1502128.5006828704,-600-08-03T00:00:59.000,307.6253535161514
Jupiter,1502129.5006828704,-600-08-04T00:00:59.000,307.49261355039766
Jupiter,1502130.5006828704,-600-08-05T00:00:59.000,307.36007967278863
Jupiter,1502131.5006828704,-600-08-06T00:00:59.000,307.22785253230677
Jupiter,1502132.5006828704,-600-08-07T00:00:59.000,307.0960325663693
Jupiter,1502133.5006828704,-600-08-08T00:00:59.000,306.9647198874739
Jupiter,1502134.5006828704,-600-08-09T00:00:59.000,306.8340141704618
Jupiter,1502135.5006828704,-600-08-10T00:00:59.000,306.70401454063267
Jupiter,1502136.5006828704,-600-08-11T00:00:59.000,306.57481946370467
Jupiter,1502137.5006828704,-600-08-12T00:00:59.000,306.446526637303
Jupiter,1502138.5006828704,-600-08-13T00:00:59.000,306.3192328841536
Jupiter,1502139.5006828704,-600-08-14T00:00:59.000,306.1930340481543
Jupiter,1502140.5006828704,-600-08-15T00:00:59.000,306.0680248923735
Jupiter,1502141.5006828704,-600-08-16T00:00:59.000,305.94429900012335
Jupiter,1502142.5006828704,-600-08-17T00:00:59.000,305.8219486792312
Jupiter,1502143.5006828704,-600-08-18T00:00:59.000,305.7010648691373
Jupiter,1502144.5006828704,-600-08-19T00:00:59.000,305.5817370517024
