year	mm	phase	lon	lat	ra	dec	sz
-1466	05	0.9901329278945923	207.57968096659116	0.9782630600401035	-154.10510252005392	-9.886077649573231	0.5425982042758848
-1466	06	0.9901522994041443	235.819404254863	2.815846156674266	-125.88848406380242	-16.82193414399607	0.5467820621432921
-1466	07	0.9915848970413208	265.81938430929824	4.857340740115603	-94.40459625449	-18.944753793387257	0.515675159431057
-1466	08	0.9916073679924011	294.19579401589795	4.42228229393048	-64.65867058026747	-17.30504268983524	0.515793773172214
-1466	09	0.9908447861671448	322.68073813138136	3.7539885062350553	-36.14890447926616	-10.655344347310908	0.4906360303529434
-1466	10	0.9911009073257446	352.26232005435475	1.6006579758026511	-7.725942652494929	-1.6567038480959586	0.4901112066968688
-1466	11	0.9901992678642273	21.893625696076885	-1.35623008462648	20.697921218086577	7.422685346103161	0.4978879300654132
-1466	12	0.9909444451332092	53.48690823609831	-3.9127119853901884	52.039850676837276	15.191059565936044	0.5002352033554629
-1465	01	0.9920493960380554	85.23154758660634	-5.287210826948809	84.99263350561482	18.495554263381038	0.5056185256181307
-1465	02	0.9916631579399109	114.59800172408926	-5.146067045084869	115.6216583793065	16.522323698751283	0.5188015705710664
-1465	03	0.9906489849090576	141.935260199451	-3.3443317866842333	143.27071677823153	11.285229704618217	0.5320908199239968
-1465	04	0.9904464483261108	169.86061967481496	-1.2538356990416843	170.21057867572028	2.9349480049733407	0.5573133504206528
-1465	05	0.9930437207221985	199.6950563011434	1.7091882288340765	-161.21330728435476	-6.259071724141718	0.5466430053782337
-1465	06	0.9908462166786194	226.57605644499418	3.9107332899904748	-134.81515855605556	-13.344905323105747	0.5515169513466645
-1465	07	0.9905195832252502	254.5802532811707	4.3933613724884175	-106.24268367329488	-18.593456392011817	0.5585783737031104
-1465	07	0.9925973415374756	284.696031873919	4.791472622007285	-74.55955004662715	-18.277721369819623	0.5292584122238256
-1465	08	0.9912489652633667	311.72342113734794	2.962186589643877	-46.58762526217541	-14.733837820640517	0.5217504368131842
-1465	09	0.9933205842971802	342.44971443977977	0.7299694990557032	-16.41636046184607	-6.335375718980137	0.5013239743804532
-1465	10	0.9902351498603821	10.555955251250086	-2.0358820432568856	10.48370715301677	2.383576951865072	0.505349694208934
-1465	11	0.9903087615966797	41.752085318302626	-4.4521487640745345	40.64607753179888	11.398667297759733	0.49155390548548106
-1465	12	0.9904214143753052	72.7312801986125	-5.430273759407037	71.96504260698337	17.34346720479714	0.4863818004484317
-1464	01	0.9905232191085815	102.55107289754687	-4.882587029061795	103.1904838849964	18.401599165082732	0.4909879538589415
-1464	02	0.9912516474723816	131.62670008690313	-2.76267817221563	133.37382181625455	14.952309886390887	0.5152284019056917
-1464	03	0.9927961826324463	160.9601386974445	-0.11314680252311847	162.44051925584387	7.480525080950393	0.5177636550945597
-1464	04	0.9907795786857605	188.08708905061184	2.032626218169327	-171.7807597249629	-1.400954862344832	0.5463933773592214
-1464	05	0.9922598004341125	217.80900387825668	4.297443355833409	-143.20115724242115	-10.300840475081445	0.5406674715732508
-1464	06	0.9909844398498535	245.09046148074663	5.0463502439591865	-115.95863391557089	-16.565492267324032	0.5531822324325913
-1464	07	0.9909415245056152	272.76698067663216	3.904813412990787	-87.06337296831515	-19.93336777085635	0.5646611873691115
-1464	08	0.9902229309082031	300.59535538859524	2.8300098290048497	-57.766218116486776	-17.620333279577054	0.5437074123363786
-1464	09	0.9913151860237122	330.03657852746534	-0.18832885801282903	-27.729411815853556	-11.83461060992627	0.5345347029006576
-1464	10	0.9905110001564026	359.7118633100911	-2.3468269852582306	0.6865660061739396	-2.262619144737958	0.5191320153010506
-1464	11	0.9904496073722839	30.596338450484804	-4.695371960148488	30.086090635563917	7.492291946214362	0.5145229617303919
-1464	12	0.9903632402420044	61.28014579900861	-5.474667539087181	60.25053809181174	15.424638091874403	0.49160210627449114
-1463	01	0.9923253655433655	92.39730793229542	-4.486101257699964	92.53328012024093	19.359271782336123	0.48391697989251165
-1463	02	0.9900821447372437	119.69276458083101	-2.135558379689855	121.46332602371065	18.49140411961421	0.4968590613781935
-1463	03	0.9924481511116028	150.06108736835097	0.772379639527496	152.50814782364745	12.371016519149201	0.5010987160973744
-1463	04	0.9927679896354675	179.3156340172241	2.925485370570681	-179.4410930158797	2.952001660711455	0.5020726642817019
-1463	05	0.9911113977432251	206.80257310864087	4.415383179853617	-153.57280785083046	-6.401874693508931	0.5319614606482365
-1463	06	0.9909059405326843	234.91869490382314	4.88041601259314	-126.28264099064059	-14.60220810100195	0.5302360058257366
-1463	07	0.9909781217575073	262.61594113538416	4.11388536755639	-97.81819051395395	-19.549257775511258	0.5444045389676828
-1463	08	0.9910200238227844	290.48059871766384	1.573945715359398	-68.0411472128495	-20.718352992050143	0.5643161478697363
-1463	09	0.9921130537986755	320.09172871242157	-0.48442789514365586	-37.24921227171393	-15.503948881290944	0.547093171101346
-1463	10	0.9916325807571411	349.92329373492294	-3.6588509940035183	-7.757827393434817	-7.4122532952344855	0.5538472741398801
