local,jd,alt,az,raJ2000,decJ2000,lon,lat,year,month,daynum,daynum_utryn,daynum_dksyn
-2250-01-01T07:27:50.140,899264.5818303273,0.015697109708444467,116.93146398238227,342.28731366042337,-7.7684863754292515,281.8798500505959,0.00046062633367955047,-2250,1,1.0,14.0,192.0
-2250-01-02T07:27:50.140,899265.5818303273,-0.009617738803781509,116.8048428741871,343.21420141568154,-7.381145910333163,282.8769825212333,0.0006691526305098386,-2250,1,2.0,15.0,193.0
-2250-01-03T07:27:50.140,899266.5818303273,-0.02951527831983312,116.67297793932869,344.138958575277,-6.992102433876227,283.8735692117853,0.0008856567014142822,-2250,1,3.0,16.0,194.0
-2250-01-04T07:28:11.784,899267.5820808284,0.026817279319945497,116.5791910900423,345.0619048605865,-6.60136397721432,284.8698682282186,0.0011097333657330828,-2250,1,4.0,17.0,195.0
-2250-01-05T07:28:11.784,899268.5820808284,0.017970419923023943,116.43710470327787,345.9826661502521,-6.209232768485763,285.8653882505228,0.0013404716305467452,-2250,1,5.0,18.0,196.0
-2250-01-06T07:28:11.784,899269.5820808284,0.01466608729804716,116.29005716582894,346.90156083742386,-5.815718267257575,286.8603846215595,0.0015767771351303448,-2250,1,6.0,19.0,197.0
-2250-01-07T07:28:11.784,899270.5820808284,0.016940941863762823,116.13814867754752,347.8186741823365,-5.420928494209709,287.8548596890522,0.0018171340320850932,-2250,1,7.0,20.0,198.0
-2250-01-08T07:28:11.784,899271.5820808284,0.0248303147856422,115.98148397445661,348.7340889762091,-5.024972689961583,288.8488103653068,0.0020596605417420037,-2250,1,8.0,21.0,199.0
-2250-01-09T07:27:50.140,899272.5818303273,-0.032870088336787236,115.77693991718967,349.64765606950675,-4.628061179738908,289.8419771352406,0.0023020913105639422,-2250,1,9.0,22.0,200.0
-2250-01-10T07:27:50.140,899273.5818303273,-0.013748179621696012,115.61108619432635,350.55990904154567,-4.230107422626474,290.83483790301136,0.002542131223828545,-2250,1,10.0,23.0,201.0
-2250-01-11T07:27:50.140,899274.5818303273,0.01109124302576374,115.4408150432442,351.4706907678996,-3.831324571770451,291.8271156139262,0.002777275738231989,-2250,1,11.0,24.0,202.0
-2250-01-12T07:27:28.497,899275.5815798263,-0.029888938299164752,115.22301493042173,352.37984257385943,-3.4319274456145474,292.81852920980003,0.003005237188872672,-2250,1,12.0,25.0,203.0
-2250-01-13T07:27:28.497,899276.5815798263,0.006385057627661481,115.04424776817932,353.28788754579307,-3.031830391593978,293.80954398941236,0.003224353502668551,-2250,1,13.0,26.0,204.0
-2250-01-14T07:27:06.854,899277.5813293253,-0.02333653881416457,114.81818393089246,354.1944388086278,-2.631347024093531,294.79963835569,0.0034333823051960694,-2250,1,14.0,27.0,205.0
-2250-01-15T07:27:06.854,899278.5813293253,0.02448643625485597,114.63137837521937,355.100021330025,-2.2303875274333804,295.78929214051533,0.003632028231038933,-2250,1,15.0,28.0,206.0
-2250-01-16T07:26:45.210,899279.5810788244,0.0061092974965999206,114.3974865255657,356.00425608960967,-1.8292606280045531,296.7780011990644,0.0038205017372783877,-2250,1,16.0,29.0,207.0
-2250-01-17T07:26:23.567,899280.5808283233,-0.006650246384591807,114.15984228224306,356.90744941423213,-1.4279705428512717,297.7660108389709,0.003999760153873818,-2250,1,17.0,30.0,208.0
-2250-01-18T07:26:01.924,899281.5805778223,-0.013794558261989226,113.91854406972101,357.80968519913216,-1.0266188584352225,298.7533217267889,0.0041711451109371364,-2250,1,18.0,31.0,209.0
-2250-01-19T07:25:40.281,899282.5803273213,-0.015332985581215158,113.67368781953563,358.71105134475033,-0.6253045280813138,299.73993644887145,0.004336270367270893,-2250,1,19.0,32.0,210.0
-2250-01-20T07:25:18.637,899283.5800768203,-0.011281011224661928,113.4253669878281,359.6116390254554,-0.224124326711276,300.72585886997524,0.004496885839903356,-2250,1,20.0,33.0,211.0
-2250-01-21T07:24:56.994,899284.5798263194,-0.0016594618395365467,113.17367267398869,0.5115419888688543,0.17682673623901893,301.7110939805831,0.004654776836328977,-2250,1,21.0,34.0,212.0
-2250-01-22T07:24:35.351,899285.5795758183,0.013506132593630123,112.91869379058059,1.410855954575618,0.5774550698204428,302.69564794177955,0.004811690298005805,-2250,1,22.0,35.0,213.0
-2250-01-23T07:24:13.707,899286.5793253173,0.03418603684174958,112.6605172435954,2.3096781134616498,0.9776682092375617,303.67952817646693,0.00496927531884538,-2250,1,23.0,36.0,214.0
-2250-01-24T07:23:30.421,899287.5788243153,-0.012841595988797746,112.35599866183462,3.207881638051939,1.377274482981638,304.6624972019801,0.0051289897824828255,-2250,1,24.0,37.0,215.0
-2250-01-25T07:23:08.778,899288.5785738142,0.018623068871132333,112.09166471504604,4.106015681381423,1.77638327795628,305.6450580209383,0.005292214264519302,-2250,1,25.0,38.0,216.0
-2250-01-26T07:22:25.491,899289.5780728123,-0.017998623134002086,111.78115573578994,5.003729436866901,2.1747041611710314,306.6267301349308,0.005459932221987751,-2250,1,26.0,39.0,217.0
-2250-01-27T07:22:03.848,899290.5778223113,0.024089783461769477,111.51098164098363,5.901572254771281,2.5723466068761787,307.60801916287693,0.005633031263338819,-2250,1,27.0,40.0,218.0
-2250-01-28T07:21:20.561,899291.5773213092,-0.0022975594827979225,111.19478361308288,6.799193275672164,2.969021285452137,308.5884485003036,0.005811946117133391,-2250,1,28.0,41.0,219.0
-2250-01-29T07:20:37.275,899292.5768203073,-0.023718712260316386,110.87585750182832,7.696915954372602,3.3647378182564935,309.5682806345473,0.005996942494981498,-2250,1,29.0,42.0,220.0
-2250-01-30T07:20:15.631,899293.5765698063,0.03388343000699397,110.59748486493828,8.59506298343882,3.7595046384876394,310.54777848298556,0.006187979169174873,-2250,1,30.0,43.0,221.0
-2250-01-31T07:19:32.345,899294.5760688043,0.022399151117548272,110.27330780947865,9.493280775288074,4.153033190527632,311.5264692732787,0.00638454777072565,-2250,1,31.0,44.0,222.0
-2250-02-01T07:18:49.058,899295.5755678023,0.01572195577780079,109.94661663746334,10.391889387856258,4.5453313138918485,312.5046164054157,0.006585958299700676,-2250,2,32.0,45.0,223.0
-2250-02-02T07:18:05.772,899296.5750668002,0.013794385949027358,109.6174824354357,11.290982068759748,4.936307146284709,313.48223670100367,0.006791154893739428,-2250,2,33.0,46.0,224.0
-2250-02-03T07:17:22.485,899297.5745657983,0.016557003694173993,109.28597738213152,12.190649817335713,5.325867994031319,314.45934475414373,0.006998772522217777,-2250,2,34.0,47.0,225.0
-2250-02-04T07:16:39.198,899298.5740647962,0.023948769851656646,108.95217534260867,13.090980814273527,5.713920113428065,315.4359514950718,0.007207148934825058,-2250,2,35.0,48.0,226.0
-2250-02-05T07:15:55.912,899299.5735637943,0.035907562108623454,108.61615252088725,13.992059700923411,6.100368451365809,316.4120624934278,0.007414347780856465,-2250,2,36.0,49.0,227.0
-2250-02-06T07:14:50.982,899300.5728122912,-0.022809756261629992,108.23477327079743,14.893740550405758,6.485020162282608,317.387431811567,0.007618163089682272,-2250,2,37.0,50.0,228.0
-2250-02-07T07:14:07.695,899301.5723112893,-0.002050820586251859,107.89454129457079,15.796550316678154,6.8679696821444995,318.3625389002152,0.007816433359396394,-2250,2,38.0,51.0,229.0
-2250-02-08T07:13:24.409,899302.5718102872,0.023092176353295295,107.5523337458277,16.70033191114249,7.249020092613972,319.33712206187977,0.008006910169481579,-2250,2,39.0,52.0,230.0
-2250-02-09T07:12:19.479,899303.5710587843,-0.023072873133996388,107.16502489102011,17.60492113592022,7.627974840887017,320.31091536330916,0.00818764447866449,-2250,2,40.0,53.0,231.0
-2250-02-10T07:11:36.192,899304.5705577822,0.0105239722240863,106.81911490204996,18.51082888993971,8.004921275814407,321.2843847973804,0.008357340834446938,-2250,2,41.0,54.0,232.0
-2250-02-11T07:10:31.263,899305.5698062793,-0.027594945508159562,106.42827846817008,19.417654788879187,8.379567958329416,322.2570239093073,0.008515217776038036,-2250,2,42.0,55.0,233.0
-2250-02-12T07:09:47.976,899306.5693052772,0.014236425557166532,106.07900344281197,20.325905822181067,8.752001387898343,323.2293075422124,0.008661414505222103,-2250,2,43.0,56.0,234.0
-2250-02-13T07:08:43.046,899307.5685537743,-0.01605307820522392,105.68496120717114,21.235179809191134,9.121935629285323,324.2007407209445,0.00879662256679579,-2250,2,44.0,57.0,235.0
-2250-02-14T07:07:59.760,899308.5680527722,0.03377078254034761,105.33263738452843,22.14598807864916,9.489459405566938,325.1718064528234,0.008922231969971125,-2250,2,45.0,58.0,236.0
-2250-02-15T07:06:54.830,899309.5673012692,0.011058321588857946,104.93568620989063,23.057932529761658,9.854294342410311,326.14201615646175,0.009039863182244739,-2250,2,46.0,59.0,237.0
-2250-02-16T07:05:49.900,899310.5665497662,-0.00804512180584699,104.53738621482506,23.971302643554697,10.216441026094415,327.11161312792734,0.009151403436739786,-2250,2,47.0,60.0,238.0
-2250-02-17T07:04:44.970,899311.5657982632,-0.02361586907438425,104.13779895693305,24.886162177206405,10.575809477064615,328.0805989178548,0.009258729994566455,-2250,2,48.0,61.0,239.0
-2250-02-18T07:03:40.040,899312.5650467601,-0.03573428822603752,103.7369826778025,25.80257656229149,10.93231115582713,329.04897701158654,0.00936364516203439,-2250,2,49.0,62.0,240.0
-2250-02-19T07:02:56.754,899313.5645457582,0.032552861167011025,103.37819380029349,26.720842589383583,11.285946863311633,330.01699555313786,0.009467844963462833,-2250,2,50.0,63.0,241.0
-2250-02-20T07:01:51.824,899314.5637942551,0.02721275437383633,102.97508073664491,27.640566898393622,11.636452685669719,330.98417714790673,0.009572778342969622,-2250,2,51.0,64.0,242.0
-2250-02-21T07:00:46.894,899315.5630427522,0.0250622385240336,102.57089786152122,28.56204639176175,11.98383160322551,331.9507745699664,0.009679772915162253,-2250,2,52.0,65.0,243.0
-2250-02-22T06:59:41.964,899316.5622912492,0.026010053502206674,102.16569307704412,29.485347785882,12.327998044080351,332.91680022334236,0.009789901603850694,-2250,2,53.0,66.0,244.0
-2250-02-23T06:58:37.034,899317.5615397461,0.029962877142670544,101.75951218806243,30.410537313696228,12.6688667666136,333.8822689151776,0.009903982716038996,-2250,2,54.0,67.0,245.0
-2250-02-24T06:57:32.104,899318.5607882432,0.036825454428391496,101.35239900830155,31.337680508779073,13.006352754524503,334.8471979297937,0.010022559520216082,-2250,2,55.0,68.0,246.0
-2250-02-25T06:56:05.531,899319.5597862392,-0.031248018074172764,100.9011920680686,32.266608764242704,13.340287815621846,335.8113652994903,0.010145853199810201,-2250,2,56.0,69.0,247.0
-2250-02-26T06:55:00.601,899320.5590347361,-0.018964626899400067,100.49233578536017,33.19785125242341,13.670754536695307,336.775276521394,0.010273874308320531,-2250,2,57.0,70.0,248.0
-2250-02-27T06:53:55.671,899321.5582832331,-0.004063974329311518,100.08266817072288,34.13123700093652,13.997583712721257,337.73871347669353,0.01040622515937644,-2250,2,58.0,71.0,249.0
-2250-02-28T06:52:50.741,899322.5575317302,0.0133520363880612,99.67222748568915,35.06682569564104,14.320690055981537,338.7017008686881,0.01054221526516742,-2250,2,59.0,72.0,250.0
-2250-03-01T06:51:45.812,899323.5567802271,0.033180129592491586,99.26105160457954,36.00467457373973,14.63998790934042,339.66426338583375,0.010680835182276667,-2250,3,60.0,73.0,251.0
-2250-03-02T06:50:19.238,899324.5557782231,-0.022932459462053405,98.80597479733903,36.94460194531708,14.955312567473905,340.6261833275904,0.010820740359110006,-2250,3,61.0,74.0,252.0
-2250-03-03T06:49:14.309,899325.5550267202,0.0013197516387575415,98.39343903754094,37.88712994774676,15.26673547404614,341.58796397040663,0.010960424415655106,-2250,3,62.0,75.0,253.0
-2250-03-04T06:48:09.379,899326.5542752171,0.02767275658292195,97.9802856019175,38.83206975637028,15.574089674335138,342.54938099633443,0.011098051021023837,-2250,3,63.0,76.0,254.0
-2250-03-05T06:46:42.806,899327.5532732131,-0.022481195190347997,97.52335428623803,39.779225146163405,15.877211505643247,343.51020529012453,0.011231616625081042,-2250,3,64.0,77.0,255.0
-2250-03-06T06:45:37.876,899328.55252171,0.007684100621263862,97.10909139969444,40.729106800727024,16.176163938706097,344.47092443646693,0.011359126293967438,-2250,3,65.0,78.0,256.0
-2250-03-07T06:44:11.303,899329.551519706,-0.03901144490815673,96.65114805170683,41.68126722830626,16.47070713272923,345.4310562291107,0.011478478493840285,-2250,3,66.0,79.0,257.0
-2250-03-08T06:43:06.373,899330.5507682031,-0.005428808073095648,96.2359701276519,42.6362048062384,16.760897919001568,346.3910761949416,0.011587878357358875,-2250,3,67.0,80.0,258.0
-2250-03-09T06:42:01.443,899331.5500167,0.029751660891521568,95.82041766451194,43.59369339008598,17.046570288507233,347.3507339832909,0.011685815034666704,-2250,3,68.0,81.0,259.0
-2250-03-10T06:40:34.870,899332.549014696,-0.012404032590610792,95.36134411246672,44.55349572142994,17.327562477925685,348.3097785531818,0.011771351170618944,-2250,3,69.0,82.0,260.0
-2250-03-11T06:39:29.940,899333.5482631931,0.025643124455635446,94.94520767864988,45.516089278125804,17.60392388173033,349.26868131050026,0.011844307419066462,-2250,3,70.0,83.0,261.0
-2250-03-12T06:38:03.367,899334.5472611891,-0.013924891332975654,94.4856653764125,46.480981807472915,17.875425535325967,350.226953746707,0.0119051570927555,-2250,3,71.0,84.0,262.0
-2250-03-13T06:36:58.437,899335.546509686,0.02665146208165807,94.06917296034355,47.44864413057341,18.142114957028838,351.18507005539163,0.011955100022251782,-2250,3,72.0,85.0,263.0
-2250-03-14T06:35:31.864,899336.545507682,-0.010648153708655163,93.60938541166821,48.418576763949694,18.403772108818725,352.14254406522207,0.011995775705735331,-2250,3,73.0,86.0,264.0
-2250-03-15T06:34:26.934,899337.544756179,0.032112269197546006,93.19275412603199,49.39125213481493,18.660444351309412,353.0998506079149,0.012029157311463251,-2250,3,74.0,87.0,265.0
-2250-03-16T06:33:00.361,899338.5437541751,-0.0032579704679336517,92.73292839272304,50.366169614614996,18.911921592556315,354.05650542567264,0.012057267181535292,-2250,3,75.0,88.0,266.0
-2250-03-17T06:31:33.788,899339.542752171,-0.03781371199201315,92.2731548413348,51.34356080596278,19.15818963433166,355.0127462343492,0.012082084996940185,-2250,3,76.0,89.0,267.0
-2250-03-18T06:30:28.858,899340.542000668,0.007506488161669932,91.8566731351477,52.32366034493015,19.399230982240613,355.9688130108405,0.012105422414141188,-2250,3,77.0,90.0,268.0
-2250-03-19T06:29:02.285,899341.540998664,-0.025674102821586907,91.39712708318794,53.30596539484788,19.63484919756023,356.9242297889268,0.012128861786696025,-2250,3,78.0,91.0,269.0
-2250-03-20T06:27:57.355,899342.5402471609,0.020860093678813175,90.98095142384263,54.290956515287995,19.86508832722122,357.8794821916845,0.012153777676577396,-2250,3,79.0,92.0,270.0
-2250-03-21T06:26:30.782,899343.539245157,-0.011339945514050273,90.52178422656141,55.27812671613818,20.08976020441736,358.83410076031385,0.012181277239715235,-2250,3,80.0,93.0,271.0
-2250-03-22T06:25:25.852,899344.538493654,0.03598975677629818,90.10605736594091,56.26795656632348,20.30890602427705,359.7885766603703,0.012212238711237049,-2250,3,81.0,94.0,272.0
