local,jd,alt,az,raJ2000,decJ2000,lon,lat,year,month,daynum,daynum_utryn,daynum_dksyn
-1200-01-01T07:26:23.567,1282768.5808283233,0.011998917409738019,116.89362713372248,327.7473766536723,-13.302244790608178,280.9907591877122,-0.0011603663697512647,-1200,1,1.0,13.0,192.0
-1200-01-02T07:26:23.567,1282769.5808283233,-0.02557713682210897,116.76686093698265,328.7185177458337,-12.955879646838687,281.9979794479064,-0.0010520297482990396,-1200,1,2.0,14.0,193.0
-1200-01-03T07:26:45.210,1282770.5810788244,0.012987093815794706,116.67792721241557,329.68664040641437,-12.606033050619054,283.0048933271093,-0.0009370735971119699,-1200,1,3.0,15.0,194.0
-1200-01-04T07:26:45.210,1282771.5810788244,-0.013584275372116962,116.54045327624887,330.6513228412587,-12.252996176287219,284.0109995240343,-0.0008167247090682221,-1200,1,4.0,16.0,195.0
-1200-01-05T07:26:45.210,1282772.5810788244,-0.03463018076352816,116.39777956834945,331.61287604093775,-11.896796576074186,285.0165539901648,-0.0006924170003194453,-1200,1,5.0,17.0,196.0
-1200-01-06T07:27:06.854,1282773.5813293252,0.02082952629747121,116.29322634770223,332.5716127814868,-11.537457358413448,286.02181248011715,-0.0005658562165014793,-1200,1,6.0,18.0,197.0
-1200-01-07T07:27:06.854,1282774.5813293252,0.011029634318601612,116.1404295351834,333.52713047148694,-11.175270699089557,287.0262759169856,-0.0004390675319349084,-1200,1,7.0,19.0,198.0
-1200-01-08T07:27:06.854,1282775.5813293252,0.006849265062982464,115.98271872663547,334.4797510506459,-10.810257911423571,288.0302014601072,-0.00031411094356733075,-1200,1,8.0,20.0,199.0
-1200-01-09T07:27:06.854,1282776.5813293252,0.008311134070761386,115.82018616443867,335.4295587902348,-10.442528863012496,289.0335963167887,-0.00019307575753741075,-1200,1,9.0,21.0,200.0
-1200-01-10T07:27:06.854,1282777.5813293252,0.015435366447774573,115.65292336583094,336.37663947598656,-10.072192644032658,290.0364704338049,-7.789277444475792e-05,-1200,1,10.0,22.0,201.0
-1200-01-11T07:27:06.854,1282778.5813293252,0.028240106856864775,115.48102204968748,337.32107900622634,-9.69935791965798,291.03883652384064,2.9823820607675543e-05,-1200,1,11.0,23.0,202.0
-1200-01-12T07:26:45.210,1282779.5810788244,-0.02480524954268522,115.2613416437926,338.2627264494663,-9.324227584518665,292.0404578673089,0.0001288893263777615,-1200,1,12.0,24.0,203.0
-1200-01-13T07:26:45.210,1282780.5810788244,-0.0006984779243563279,115.08043291972656,339.20213610997934,-8.946722519611937,293.04184962978735,0.00021874251277130194,-1200,1,13.0,25.0,204.0
-1200-01-14T07:26:45.210,1282781.5810788244,0.02913384772938876,114.89517192209007,340.139151181021,-8.567045865240344,294.0427701675033,0.0002993443808747065,-1200,1,14.0,26.0,205.0
-1200-01-15T07:26:23.567,1282782.5808283233,-0.00719479842050485,114.66242245279781,341.07361391483323,-8.18540366731426,295.042971984958,0.0003712604599683058,-1200,1,15.0,27.0,206.0
-1200-01-16T07:26:23.567,1282783.5808283233,0.03401847950330699,114.46875212783223,342.00606533624784,-7.801715641199792,296.04295155657195,0.0004356555128511852,-1200,1,16.0,28.0,207.0
-1200-01-17T07:26:01.924,1282784.5805778224,0.008845374849589652,114.22780476596635,342.93610794971147,-7.4162857572819325,297.04219511689416,0.000494081697649772,-1200,1,17.0,29.0,208.0
-1200-01-18T07:25:40.281,1282785.5803273213,-0.010803865834430713,113.98292697278436,343.8640428073547,-7.029130567464708,298.0409335038077,0.0005484722917274225,-1200,1,18.0,30.0,209.0
-1200-01-19T07:25:18.637,1282786.5800768202,-0.024920596886987587,113.73422668442954,344.78993549353584,-6.64036300577528,299.0391421702834,0.0006009280796091144,-1200,1,19.0,31.0,210.0
-1200-01-20T07:24:56.994,1282787.5798263194,-0.033497791872313276,113.48181270443858,345.7138509950298,-6.250096235454695,300.03679443541677,0.0006535772142105082,-1200,1,20.0,32.0,211.0
-1200-01-21T07:24:56.994,1282788.5798263194,0.036184115671567964,113.26901186451988,346.6360855450206,-5.858345026270535,301.03411392842384,0.0007084404943133976,-1200,1,21.0,33.0,212.0
-1200-01-22T07:24:13.707,1282789.5793253174,-0.034019826187308,112.96627751217159,347.55601364821325,-5.465516920081876,302.03032794604275,0.0007672376634857354,-1200,1,22.0,34.0,213.0
-1200-01-23T07:23:52.064,1282790.5790748163,-0.025967994305938543,112.70337061652798,348.4743966835979,-5.071428964463272,303.02616623924996,0.0008314450528188984,-1200,1,23.0,35.0,214.0
-1200-01-24T07:23:30.421,1282791.5788243152,-0.012384839635761195,112.43717799910516,349.3910754936907,-4.676290480959009,304.0213638220176,0.0009021123272257444,-1200,1,24.0,36.0,215.0
-1200-01-25T07:23:08.778,1282792.5785738144,0.0067147680939899845,112.16780303969915,350.3061244979154,-4.280211437790809,305.01590944526725,0.0009799288216404728,-1200,1,25.0,37.0,216.0
-1200-01-26T07:22:47.134,1282793.5783233133,0.03131025296558192,111.89534751170571,351.219620865654,-3.883300684257722,306.0097952098029,0.001065229987556456,-1200,1,26.0,38.0,217.0
-1200-01-27T07:22:03.848,1282794.5778223113,-0.012216864076247483,111.57668570861588,352.13141601656895,-3.485765645980338,307.0027671065277,0.0011580054646335022,-1200,1,27.0,39.0,218.0
-1200-01-28T07:21:42.204,1282795.5775718102,0.023144318537882493,111.29835095365873,353.0420491367046,-3.087513610215899,307.99531973507834,0.0012580264993797175,-1200,1,28.0,40.0,219.0
-1200-01-29T07:20:58.918,1282796.5770708083,-0.009990374426421436,110.97400356586867,353.9511482598555,-2.6888495296070323,308.98695424709393,0.0013647038192657079,-1200,1,29.0,41.0,220.0
-1200-01-30T07:20:37.275,1282797.5768203072,0.03599069864031712,110.69016754688693,354.8592556960914,-2.2896778166504292,309.97816763294543,0.0014773009121649085,-1200,1,30.0,42.0,221.0
-1200-01-31T07:19:53.988,1282798.5763193052,0.013085098581480057,110.36049565644228,355.76600525789786,-1.8903014831242961,310.96846426926436,0.0015947222466491512,-1200,1,31.0,43.0,222.0
-1200-02-01T07:19:10.701,1282799.5758183033,-0.004859575708070123,110.02829725106437,356.6717160034093,-1.4907221755309679,311.9580947047859,0.0017156999695685639,-1200,2,32.0,44.0,223.0
-1200-02-02T07:18:27.415,1282800.5753173013,-0.017898047922900936,109.69365432392149,357.5764820926539,-1.0910400349838165,312.94706196781755,0.00183867695338602,-1200,2,33.0,45.0,224.0
-1200-02-03T07:17:44.128,1282801.5748162994,-0.026090083252261042,109.35664624160955,358.48040077231377,-0.6913535689731782,313.9353701783894,0.001961847350889866,-1200,2,34.0,46.0,225.0
-1200-02-04T07:17:00.842,1282802.5743152972,-0.029500283652571676,109.01734906006533,359.383572530942,-0.29175952249845066,314.92302518590475,0.0020832072005646496,-1200,2,35.0,47.0,226.0
-1200-02-05T07:16:17.555,1282803.5738142952,-0.028197571634203687,108.6758348236421,0.2861009306043613,0.107647156642527,315.91003582889806,0.002200656784726896,-1200,2,36.0,48.0,227.0
-1200-02-06T07:15:34.269,1282804.5733132933,-0.022254392274976664,108.33217115134536,1.188091953357255,0.5067731870784147,316.8964155690604,0.0023121551561349056,-1200,2,37.0,49.0,228.0
-1200-02-07T07:14:50.982,1282805.5728122913,-0.011745790341748745,107.98642151845777,2.0896528142089195,0.9055266175047583,317.8821836340452,0.0024159084993911817,-1200,2,38.0,50.0,229.0
-1200-02-08T07:14:07.695,1282806.5723112891,0.0032514626054368336,107.6386465029733,2.9908903617657843,1.3038163041862643,318.86736449593684,0.002510557969981379,-1200,2,39.0,51.0,230.0
-1200-02-09T07:13:24.409,1282807.5718102872,0.022659605274012222,107.28890581976506,3.8919093480289577,1.7015512882354886,319.8519851194553,0.002595327230781317,-1200,2,40.0,52.0,231.0
-1200-02-10T07:12:19.479,1282808.5710587841,-0.029341604529008417,106.89405212209394,4.7925851119615706,2.0985407562869978,320.8358241280137,0.00267008105941318,-1200,2,41.0,53.0,232.0
-1200-02-11T07:11:36.192,1282809.5705577822,-0.0014876122718921155,106.54055573535248,5.69346564107338,2.494891486235341,321.8193941192785,0.002735390775055297,-1200,2,42.0,54.0,233.0
-1200-02-12T07:10:52.906,1282810.5700567802,0.0305460280097526,106.18528518559889,6.594416365558673,2.8904103860355383,322.80245933416745,0.0027923422016576127,-1200,2,43.0,55.0,234.0
-1200-02-13T07:09:47.976,1282811.5693052772,-0.009493972323559814,105.78509734924855,7.495297458714709,3.2849038792959577,323.78477566948044,0.0028424734403200277,-1200,2,44.0,56.0,235.0
-1200-02-14T07:09:04.689,1282812.5688042752,0.03053578084856704,105.42648081569158,8.396641801824181,3.678473680303247,324.7668299854021,0.0028876557264363957,-1200,2,45.0,57.0,236.0
-1200-02-15T07:07:59.760,1282813.5680527722,-0.0019384292426895056,105.02309463751797,9.29807451321612,4.070825303251897,325.748118595963,0.0029298624000580944,-1200,2,46.0,58.0,237.0
-1200-02-16T07:06:54.830,1282814.5673012692,-0.030805982170247517,104.61822626571488,10.199894786973688,4.461959358088144,326.728872693536,0.0029711184301621156,-1200,2,47.0,59.0,238.0
-1200-02-17T07:06:11.543,1282815.5668002672,0.020610829751686273,104.25514540993207,11.102399345168596,4.8518744878780895,327.70932142901916,0.0030133490928325253,-1200,2,48.0,60.0,239.0
-1200-02-18T07:05:06.613,1282816.5660487642,-0.0011049404174151053,103.84752641450152,12.005204151885478,5.240275823314795,328.68895706678626,0.0030582515325019923,-1200,2,49.0,61.0,240.0
-1200-02-19T07:04:01.683,1282817.565297261,-0.01941826175746231,103.43864716361807,12.908602230300131,5.627161614422647,329.6680106196759,0.0031072813877955365,-1200,2,50.0,62.0,241.0
-1200-02-20T07:02:56.754,1282818.564545758,-0.034398862155320405,103.02857947985362,13.812659646438286,6.012432223698985,330.6464695519708,0.003161560453200148,-1200,2,51.0,63.0,242.0
-1200-02-21T07:02:13.467,1282819.564044756,0.03114047607040114,102.66059228764874,14.71766906155486,6.396084169156856,331.6245689091052,0.0032218792900391893,-1200,2,52.0,64.0,243.0
-1200-02-22T07:01:08.537,1282820.563293253,0.022730023988842264,102.24835493460692,15.623242645692828,6.777826119325412,332.601810816265,0.0032886356370069904,-1200,2,53.0,65.0,244.0
-1200-02-23T07:00:03.607,1282821.5625417503,0.017424201822139218,101.83513695045136,16.52967319937698,7.157655986403715,333.5784349778137,0.00336194235203336,-1200,2,54.0,66.0,245.0
-1200-02-24T06:58:58.677,1282822.5617902472,0.015142295725532374,101.42100389691024,17.43702718074338,7.535475940621817,334.5544375616492,0.003441594541063889,-1200,2,55.0,67.0,246.0
-1200-02-25T06:57:53.747,1282823.5610387442,0.015800577803221198,101.00601968052315,18.345371445922083,7.911188830112306,335.5298160263494,0.0035271115358796795,-1200,2,56.0,68.0,247.0
-1200-02-26T06:56:48.818,1282824.5602872411,0.019312387775721276,100.59024656044262,19.254773230840275,8.284698209118755,336.5045688080091,0.003617762107781486,-1200,2,57.0,69.0,248.0
-1200-02-27T06:55:43.888,1282825.559535738,0.025588209271040666,100.17374512954582,20.165300169563153,8.655908372923761,337.4786951067134,0.0037125846198115685,-1200,2,58.0,70.0,249.0
-1200-02-28T06:54:38.958,1282826.558784235,0.03453567916409884,99.75657423474779,21.077020395875117,9.02472441523225,338.4521947729969,0.0038103999886465166,-1200,2,59.0,71.0,250.0
-1200-02-29T06:53:12.385,1282827.5577822311,-0.03207953850721918,99.29559030027778,21.989773730040643,9.390960807127176,339.4248244995842,0.00390979216183235,-1200,2,60.0,72.0,251.0
-1200-03-01T06:52:07.455,1282828.557030728,-0.0181699262342877,98.87724625007345,22.90408784809826,9.754708250749715,340.39707340273384,0.004009211537590818,-1200,3,61.0,73.0,252.0
-1200-03-02T06:51:02.525,1282829.556279225,-0.0018800472298413262,98.45839603487616,23.81980554004095,10.115782822756273,341.36870025205593,0.004106839785979587,-1200,3,62.0,74.0,253.0
-1200-03-03T06:49:57.595,1282830.555527722,0.016684944757589693,98.0390881118534,24.737000397070723,10.474094186926761,342.33971037458724,0.004200737460535134,-1200,3,63.0,75.0,254.0
-1200-03-04T06:48:52.665,1282831.5547762192,0.03741658993411307,97.61936642584756,25.65574848938909,10.829553655642517,343.3101136242624,0.004288920086501938,-1200,3,64.0,76.0,255.0
-1200-03-05T06:47:26.092,1282832.553774215,-0.018362308190606566,97.15606768512295,26.575897414079147,11.181986298452163,344.2796836615918,0.004369499227349709,-1200,3,65.0,77.0,256.0
-1200-03-06T06:46:21.162,1282833.553022712,0.00629581106711028,96.73562494121715,27.49798894927179,11.531483598081337,345.24893189733126,0.0044409635052982815,-1200,3,66.0,78.0,257.0
-1200-03-07T06:45:16.232,1282834.5522712092,0.03278587265378038,96.31486868693942,28.421873278758376,11.87787280153353,346.21764806674247,0.004502259662321928,-1200,3,67.0,79.0,258.0
-1200-03-08T06:43:49.659,1282835.551269205,-0.01777875251943248,95.8506242216083,29.34739714085238,12.220984926694248,347.1856263695267,0.004553015828960924,-1200,3,68.0,80.0,259.0
