local,jd,alt,az,raJ2000,decJ2000,lon,lat,year,month,daynum,daynum_utryn,daynum_dksyn
-1950-01-01T07:27:28.497,1008837.5815798263,-0.008183218421466092,116.86056372364615,338.60251239145015,-9.252348845141942,282.0634082518748,7.288769151817778e-05,-1950,1,1.0,14.0,193.0
-1950-01-02T07:27:28.497,1008838.5815798263,-0.035093289543255086,116.73129339373844,339.5397501376233,-8.872985044139224,283.0636982343777,0.00020768405092238564,-1950,1,2.0,15.0,194.0
-1950-01-03T07:27:50.140,1008839.5818303273,0.014257352479667484,116.64007222915835,340.4746642308914,-8.491450391449307,284.06357493869984,0.0003385700184238957,-1950,1,3.0,16.0,195.0
-1950-01-04T07:27:50.140,1008840.5818303273,-0.0014545731015768429,116.5005373527438,341.4068617484952,-8.10804691947499,285.0625372537245,0.0004673863258049525,-1950,1,4.0,17.0,196.0
-1950-01-05T07:27:50.140,1008841.5818303273,-0.011540557832225906,116.35602553509784,342.33665707130945,-7.722788289518353,286.0608375590353,0.000595999441893516,-1950,1,5.0,18.0,197.0
-1950-01-06T07:27:50.140,1008842.5818303273,-0.015963390606480426,116.20663412862153,343.26413394023206,-7.335781805102691,287.05847907456655,0.000726108557790764,-1950,1,6.0,19.0,198.0
-1950-01-07T07:27:50.140,1008843.5818303273,-0.01469111751780465,116.05246038684243,344.18937928402073,-6.947133346119273,288.0554659211546,0.000859243160269496,-1950,1,7.0,20.0,199.0
-1950-01-08T07:27:50.140,1008844.5818303273,-0.00769662283934518,115.893601467852,345.1124827360018,-6.5569475454514965,289.05180291973744,0.0009967357357010438,-1950,1,8.0,21.0,200.0
-1950-01-09T07:27:50.140,1008845.5818303273,0.005042671069227387,115.73015440277179,346.03353626134697,-6.165327930670757,290.04749552156295,0.0011396954873969176,-1950,1,9.0,22.0,201.0
-1950-01-10T07:27:50.140,1008846.5818303273,0.02354502687199343,115.56221602517066,346.9526338649101,-5.7723770397155345,291.0425498474915,0.0012889839118350873,-1950,1,10.0,23.0,202.0
-1950-01-11T07:27:28.497,1008847.5815798263,-0.023673721717772246,115.34664734159037,347.86964178336535,-5.37829541615417,292.03672378225724,0.001445154813721294,-1950,1,11.0,24.0,203.0
-1950-01-12T07:27:28.497,1008848.5815798263,0.006287637223964646,115.1699991221258,348.7851168116983,-4.982986443214141,293.030523408668,0.0016085969393881227,-1950,1,12.0,25.0,204.0
-1950-01-13T07:27:06.854,1008849.5813293253,-0.02969541297264778,114.94591514996591,349.69869870147306,-4.586748377135859,294.0234598689532,0.0017792417949439238,-1950,1,13.0,26.0,205.0
-1950-01-14T07:27:06.854,1008850.5813293253,0.01174423933096361,114.76092777514808,350.61094455083196,-4.1894824174097,295.01604112213863,0.001956878045168811,-1950,1,14.0,27.0,206.0
-1950-01-15T07:26:45.210,1008851.5810788244,-0.013003827281919175,114.52868503604915,351.5214970483843,-3.791487015631135,296.00778164957444,0.002140800306983298,-1950,1,15.0,28.0,207.0
-1950-01-16T07:26:23.567,1008852.5808283233,-0.03221089663568801,114.292502616263,352.43068471844134,-3.3927620212725875,296.99894322875264,0.0023301159876213057,-1950,1,16.0,29.0,208.0
-1950-01-17T07:26:23.567,1008853.5808283233,0.02636657715358478,114.09568362476857,353.33883441881926,-2.9933065756290667,297.98978799575724,0.0025236299339749025,-1950,1,17.0,30.0,209.0
-1950-01-18T07:26:01.924,1008854.5805778223,0.018344629969720628,113.8518763913694,354.24558992830174,-2.593420316378277,298.97983378821635,0.0027197166400518857,-1950,1,18.0,31.0,210.0
-1950-01-19T07:25:40.281,1008855.5803273213,0.015824181009183865,113.60439493669435,355.1512763180011,-2.193103170492702,299.96934234316143,0.0029166438301017174,-1950,1,19.0,32.0,211.0
-1950-01-20T07:25:18.637,1008856.5800768203,0.018787017160185444,113.3533299242493,356.0559890498675,-1.7924557279648816,300.95832487497034,0.0031124221210592573,-1950,1,20.0,33.0,212.0
-1950-01-21T07:24:56.994,1008857.5798263194,0.027213331584334918,113.09877478940511,356.95982085706737,-1.391579527887293,301.9467884589916,0.0033049190660355454,-1950,1,21.0,34.0,213.0
-1950-01-22T07:24:13.707,1008858.5793253173,-0.031868356496039016,112.79760618097755,357.86263467670284,-0.9906778243391213,302.93448636053637,0.003491921094684353,-1950,1,22.0,35.0,214.0
-1950-01-23T07:23:52.064,1008859.5790748163,-0.012717665013150425,112.53635595950048,358.76496762173286,-0.5896538680720642,303.92190611032737,0.0036714818751313323,-1950,1,23.0,36.0,215.0
-1950-01-24T07:23:30.421,1008860.5788243153,0.011835231903074355,112.27191499890037,359.6666727494448,-0.18871386019251346,304.9087834476925,0.003841847453205871,-1950,1,24.0,37.0,216.0
-1950-01-25T07:22:47.134,1008861.5783233133,-0.03162307570032184,111.96117250584317,0.567598543619893,0.21193480874338486,305.89484694784176,0.004001821682885209,-1950,1,25.0,38.0,217.0
-1950-01-26T07:22:25.491,1008862.5780728123,0.003539852493955214,111.69065536006954,1.4682664340288123,0.6123852864429706,306.88056256300297,0.00415104257904656,-1950,1,26.0,39.0,218.0
-1950-01-27T07:21:42.204,1008863.5775718103,-0.02964578135211745,111.3740502298021,2.3682922185967032,1.0123294242528866,307.86540897577265,0.0042897741557900645,-1950,1,27.0,40.0,219.0
-1950-01-28T07:21:20.561,1008864.5773213092,0.016054948889298145,111.09787501054682,3.268193710901786,1.4118612996381872,308.8498574657186,0.004419148191339748,-1950,1,28.0,41.0,220.0
-1950-01-29T07:20:37.275,1008865.5768203073,-0.006938042284753095,110.77580659808898,4.167588181366554,1.8106762281939812,309.83339903565343,0.004540719568307141,-1950,1,29.0,42.0,221.0
-1950-01-30T07:19:53.988,1008866.5763193052,-0.0249565073660547,110.45115362742142,5.066772445179468,2.208772275044717,310.81627102439865,0.00465647514037916,-1950,1,30.0,43.0,222.0
-1950-01-31T07:19:32.345,1008867.5760688043,0.03627857998082565,110.16721490790434,5.966046842352699,2.606149188858529,311.7987148300929,0.004768507434570767,-1950,1,31.0,44.0,223.0
-1950-02-01T07:18:49.058,1008868.5755678023,0.028251618692034103,109.83764945010194,6.86503943419311,3.002510295706886,312.7802366462001,0.004878762101077962,-1950,2,32.0,45.0,224.0
-1950-02-02T07:18:05.772,1008869.5750668002,0.025070741197959528,109.50575695036008,7.764057423230023,3.397859603490631,313.7610834054148,0.004989096907367578,-1950,2,33.0,46.0,225.0
-1950-02-03T07:17:22.485,1008870.5745657983,0.026681916637122823,109.17161671321789,8.663185191591026,3.792102947977873,314.7412573953081,0.005101118039773984,-1950,2,34.0,47.0,226.0
-1950-02-04T07:16:39.198,1008871.5740647962,0.03302644043586291,108.83530553675537,9.562509039114458,4.185147376541328,315.7207622704804,0.005216191879678321,-1950,2,35.0,48.0,227.0
-1950-02-05T07:15:34.269,1008872.5733132933,-0.03104255918097353,108.45368667460556,10.461891205066461,4.57680291151741,316.69935773881036,0.00533540941222116,-1950,2,36.0,49.0,228.0
-1950-02-06T07:14:50.982,1008873.5728122912,-0.015572561394308806,108.11324856720837,11.361871465293806,4.967174801180066,317.6775407017464,0.005459700066382355,-1950,2,37.0,50.0,229.0
-1950-02-07T07:14:07.695,1008874.5723112893,0.004432969724793033,107.7708543878916,12.262314162632261,5.356074264892704,318.65507341726345,0.005589641292761699,-1950,2,38.0,51.0,230.0
-1950-02-08T07:13:24.409,1008875.5718102872,0.02890059157817065,107.42657191857555,13.163309843316897,5.743411492715568,319.63196515829935,0.005725562805127381,-1950,2,39.0,52.0,231.0
