local,jd,alt,az,raJ2000,decJ2000,lon,lat,year,month,daynum,daynum_utryn,daynum_dksyn
-2400-01-01T07:27:50.140,844477.5818303273,0.020257385231121066,117.01449806847882,343.6460937377904,-7.211935802570159,281.2790757044181,0.001023447987747414,-2400,1,1.0,13.0,192.0
-2400-01-02T07:27:50.140,844478.5818303273,-0.007036047810298402,116.89195553848083,344.5693157588442,-6.82208663676917,282.2749355223861,0.001212802188805517,-2400,1,2.0,14.0,193.0
-2400-01-03T07:27:50.140,844479.5818303273,-0.028881927793754845,116.76420121587161,345.4904390739254,-6.430739358659349,283.2701557565537,0.0014010935170921173,-2400,1,3.0,15.0,194.0
-2400-01-04T07:28:11.784,844480.5820808284,0.025468241878261612,116.67455235404172,346.4097906691874,-6.037895781209321,284.264993650331,0.0015901681463726337,-2400,1,4.0,16.0,195.0
-2400-01-05T07:28:11.784,844481.5820808284,0.01471647371351472,116.53662260363816,347.32700786194295,-5.643852416002861,285.2589598621872,0.0017816115824596578,-2400,1,5.0,17.0,196.0
-2400-01-06T07:28:11.784,844482.5820808284,0.009522193749091173,116.39374231158916,348.242419198388,-5.248610423412033,286.2523133865691,0.0019769654208268497,-2400,1,6.0,18.0,197.0
-2400-01-07T07:28:11.784,844483.5820808284,0.009916219301991306,116.24599960832556,349.1561226157997,-4.852269049916251,287.24506476311836,0.0021774908056716065,-2400,1,7.0,19.0,198.0
-2400-01-08T07:28:11.784,844484.5820808284,0.0159269921103801,116.09348418714126,350.0682156379067,-4.454927581554485,288.237225132742,0.0023841838948396813,-2400,1,8.0,20.0,199.0
-2400-01-09T07:28:11.784,844485.5820808284,0.027580445448867577,115.93628744587811,350.9787951798438,-4.056685457648791,289.22880597953406,0.002597755158959417,-2400,1,9.0,21.0,200.0
-2400-01-10T07:27:50.140,844486.5818303273,-0.026367548309380047,115.73126596413016,351.8877298313522,-3.657742406701915,290.21957062681804,0.0028185590430713065,-2400,1,10.0,22.0,201.0
-2400-01-11T07:27:50.140,844487.5818303273,-0.003462658375569326,115.56497540851076,352.7955703464904,-3.257998475581346,291.21002670031334,0.0030468069671782247,-2400,1,11.0,23.0,202.0
-2400-01-12T07:27:50.140,844488.5818303273,0.02514423232592747,115.39428544874015,353.7021830109505,-2.8576539304765958,292.1999361174595,0.003282226614091603,-2400,1,12.0,24.0,203.0
-2400-01-13T07:27:28.497,844489.5815798263,-0.012133325858410439,115.1760536596443,354.60743398243466,-2.45691019309529,293.1890597366532,0.0035242085777994563,-2400,1,13.0,25.0,204.0
-2400-01-14T07:27:28.497,844490.5815798263,0.027813521834359037,114.99684292491578,355.51186797032466,-2.0556681301039696,294.1778992064899,0.0037719786035761886,-2400,1,14.0,26.0,205.0
-2400-01-15T07:27:06.854,844491.5813293253,0.001657332314988735,114.7702882745147,356.4151205844157,-1.6542314404352398,295.1659609410771,0.004024147684120009,-2400,1,15.0,27.0,206.0
-2400-01-16T07:26:45.210,844492.5810788244,-0.018996032308543444,114.53973031244931,357.3175042782572,-1.2526036352268255,296.1534885310661,0.004279129060623711,-2400,1,16.0,28.0,207.0
-2400-01-17T07:26:23.567,844493.5808283233,-0.03414265717643907,114.3052721451283,358.2191012022826,-0.8508902859028578,297.14047002548,0.004534908942471954,-2400,1,17.0,29.0,208.0
-2400-01-18T07:26:23.567,844494.5808283233,0.028468660389480552,114.11023909564055,359.1202150775554,-0.4490980328470774,298.1271321270109,0.004789247014184249,-2400,1,18.0,30.0,209.0
-2400-01-19T07:26:01.924,844495.5805778223,0.024485562552184863,113.86830079060262,0.020468488690119375,-0.047536986839347276,299.11295333677697,0.005039569934970625,-2400,1,19.0,31.0,210.0
-2400-01-20T07:25:40.281,844496.5803273213,0.026023553651529845,113.6227923246389,0.9201579832765141,0.35378379952245337,300.0981512248518,0.005283565196921267,-2400,1,20.0,32.0,211.0
-2400-01-21T07:25:18.637,844497.5800768203,0.03308609944446903,113.37382309431807,1.8193524729419812,0.7547546498907338,301.0826991781928,0.005519162280456627,-2400,1,21.0,33.0,212.0
-2400-01-22T07:24:35.351,844498.5795758183,-0.027126050119837496,113.07827617117634,2.7178958135687976,1.1551667572024449,302.06633134899306,0.0057447533021599976,-2400,1,22.0,34.0,213.0
-2400-01-23T07:24:13.707,844499.5793253173,-0.009159191434629283,112.82269588096989,3.6163093758505083,1.5551145155319914,303.049529615833,0.00595955534808405,-2400,1,23.0,35.0,214.0
-2400-01-24T07:23:52.064,844500.5790748163,0.01431353401737535,112.56396599915387,4.514442271337455,1.954394047250469,304.0320427785862,0.006163310924826417,-2400,1,24.0,36.0,215.0
-2400-01-25T07:23:08.778,844501.5785738142,-0.029968199458511455,112.25896524001,5.412147928772782,2.3528052694439676,305.0136243971143,0.006356416014349852,-2400,1,25.0,37.0,216.0
-2400-01-26T07:22:47.134,844502.5783233133,0.00430831038207344,111.99421284858839,6.30995871824743,2.750450561810239,305.9947681743936,0.0065399351845048265,-2400,1,26.0,38.0,217.0
-2400-01-27T07:22:03.848,844503.5778223113,-0.02953239291757551,111.68337619787773,7.207510616918948,3.1470359752989654,306.9749854605216,0.006715126036437479,-2400,1,27.0,39.0,218.0
-2400-01-28T07:21:42.204,844504.5775718103,0.015411350189714644,111.41296000250667,8.10534231268737,3.542667750266723,307.9547718441573,0.006883673583329511,-2400,1,28.0,40.0,219.0
-2400-01-29T07:20:58.918,844505.5770708083,-0.008145980303317677,111.09662200065914,9.003094822921327,3.9370568292944803,308.9336419938803,0.0070472248337338375,-2400,1,29.0,41.0,220.0
-2400-01-30T07:20:15.631,844506.5765698063,-0.026711724865633314,110.77765611788757,9.901085604881777,4.330213039792905,309.9118488105084,0.007207598539534228,-2400,1,30.0,42.0,221.0
-2400-01-31T07:19:53.988,844507.5763193052,0.03381851488661958,110.49934593508073,10.799633397006394,4.722145973844361,310.8896463546255,0.007366578896618676,-2400,1,31.0,43.0,222.0
