planet,jd,date,elong
Venus,1502083.5006828704,-600-06-19T00:00:59.000,46.0975883397403
Venus,1502084.5006828704,-600-06-20T00:00:59.000,47.245934062878405
Venus,1502085.5006828704,-600-06-21T00:00:59.000,48.396089776189626
Venus,1502086.5006828704,-600-06-22T00:00:59.000,49.54803105838232
Venus,1502087.5006828704,-600-06-23T00:00:59.000,50.701734359622094
Venus,1502088.5006828704,-600-06-24T00:00:59.000,51.857176960449976
Venus,1502089.5006828704,-600-06-25T00:00:59.000,53.01433693379943
Venus,1502090.5006828704,-600-06-26T00:00:59.000,54.17319310697013
Venus,1502091.5006828704,-600-06-27T00:00:59.000,55.33372502516835
Venus,1502092.5006828704,-600-06-28T00:00:59.000,56.49591291607828
Venus,1502093.5006828704,-600-06-29T00:00:59.000,57.659737655440665
Venus,1502094.5006828704,-600-06-30T00:00:59.000,58.82518073364503
Venus,1502095.5006828704,-600-07-01T00:00:59.000,59.992224223370556
Venus,1502096.5006828704,-600-07-02T00:00:59.000,61.16085074777283
Venus,1502097.5006828704,-600-07-03T00:00:59.000,62.33104345026237
Venus,1502098.5006828704,-600-07-04T00:00:59.000,63.502785964863676
Venus,1502099.5006828704,-600-07-05T00:00:59.000,64.67606238665792
Venus,1502100.5006828704,-600-07-06T00:00:59.000,65.85085724450374
Venus,1502101.5006828704,-600-07-07T00:00:59.000,67.02715547342336
Venus,1502102.5006828704,-600-07-08T00:00:59.000,68.20494238825381
Venus,1502103.5006828704,-600-07-09T00:00:59.000,69.3842036579494
Venus,1502104.5006828704,-600-07-10T00:00:59.000,70.56492528067542
Venus,1502105.5006828704,-600-07-11T00:00:59.000,71.74709355965132
Venus,1502106.5006828704,-600-07-12T00:00:59.000,72.93069507973678
Venus,1502107.5006828704,-600-07-13T00:00:59.000,74.11571668442161
Venus,1502108.5006828704,-600-07-14T00:00:59.000,75.30214545414623
Venus,1502109.5006828704,-600-07-15T00:00:59.000,76.48996868506379
Venus,1502110.5006828704,-600-07-16T00:00:59.000,77.67917386767022
Venus,1502111.5006828704,-600-07-17T00:00:59.000,78.86974866758703
Venus,1502112.5006828704,-600-07-18T00:00:59.000,80.06168090585999
Venus,1502113.5006828704,-600-07-19T00:00:59.000,81.25495854041947
Venus,1502114.5006828704,-600-07-20T00:00:59.000,82.44956964809342
Venus,1502115.5006828704,-600-07-21T00:00:59.000,83.64550240700987
Venus,1502116.5006828704,-600-07-22T00:00:59.000,84.84274508023805
Venus,1502117.5006828704,-600-07-23T00:00:59.000,86.04128599985
Venus,1502118.5006828704,-600-07-24T00:00:59.000,87.24111355077702
Venus,1502119.5006828704,-600-07-25T00:00:59.000,88.44221615671228
Venus,1502120.5006828704,-600-07-26T00:00:59.000,89.64458226600209
Venus,1502121.5006828704,-600-07-27T00:00:59.000,90.84820033739442
Venus,1502122.5006828704,-600-07-28T00:00:59.000,92.05305882799428
Venus,1502123.5006828704,-600-07-29T00:00:59.000,93.25914618024706
Venus,1502124.5006828704,-600-07-30T00:00:59.000,94.46645081114718
Venus,1502125.5006828704,-600-07-31T00:00:59.000,95.67496110047779
Venus,1502126.5006828704,-600-08-01T00:00:59.000,96.88466538053979
Venus,1502127.5006828704,-600-08-02T00:00:59.000,98.09555192662043
Venus,1502128.5006828704,-600-08-03T00:00:59.000,99.30760894795742
Venus,1502129.5006828704,-600-08-04T00:00:59.000,100.52082457843665
Venus,1502130.5006828704,-600-08-05T00:00:59.000,101.73518686940258
Venus,1502131.5006828704,-600-08-06T00:00:59.000,102.95068378200926
Venus,1502132.5006828704,-600-08-07T00:00:59.000,104.16730318044381
Venus,1502133.5006828704,-600-08-08T00:00:59.000,105.385032825922
Venus,1502134.5006828704,-600-08-09T00:00:59.000,106.60386037074841
Venus,1502135.5006828704,-600-08-10T00:00:59.000,107.82377335414253
Venus,1502136.5006828704,-600-08-11T00:00:59.000,109.04475919711342
Venus,1502137.5006828704,-600-08-12T00:00:59.000,110.26680519881342
Venus,1502138.5006828704,-600-08-13T00:00:59.000,111.48989853363446
Venus,1502139.5006828704,-600-08-14T00:00:59.000,112.71402624835412
Venus,1502140.5006828704,-600-08-15T00:00:59.000,113.93917525999746
Venus,1502141.5006828704,-600-08-16T00:00:59.000,115.16533235445127
Venus,1502142.5006828704,-600-08-17T00:00:59.000,116.39248418507981
Venus,1502143.5006828704,-600-08-18T00:00:59.000,117.62061727306173
Venus,1502144.5006828704,-600-08-19T00:00:59.000,118.84971800670343
Venus,1502145.5006828704,-600-08-20T00:00:59.000,120.07977264209421
Venus,1502146.5006828704,-600-08-21T00:00:59.000,121.31076730497603
Venus,1502147.5006828704,-600-08-22T00:00:59.000,122.54268799122389
Venus,1502148.5006828704,-600-08-23T00:00:59.000,123.775520569788
Venus,1502149.5006828704,-600-08-24T00:00:59.000,125.0092507848496
Venus,1502150.5006828704,-600-08-25T00:00:59.000,126.24386425899422
Venus,1502151.5006828704,-600-08-26T00:00:59.000,127.47934649653439
Venus,1502152.5006828704,-600-08-27T00:00:59.000,128.71568288755816
Venus,1502153.5006828704,-600-08-28T00:00:59.000,129.95285871183864
Venus,1502154.5006828704,-600-08-29T00:00:59.000,131.19085914440552
Venus,1502155.5006828704,-600-08-30T00:00:59.000,132.42966925951475
Venus,1502156.5006828704,-600-08-31T00:00:59.000,133.66927403697463
Venus,1502157.5006828704,-600-09-01T00:00:59.000,134.90965836755936
Venus,1502158.5006828704,-600-09-02T00:00:59.000,136.1508070593219
Venus,1502159.5006828704,-600-09-03T00:00:59.000,137.39270484391272
Venus,1502160.5006828704,-600-09-04T00:00:59.000,138.6353363834117
Venus,1502161.5006828704,-600-09-05T00:00:59.000,139.87868627744092
Venus,1502162.5006828704,-600-09-06T00:00:59.000,141.1227390703874
Venus,1502163.5006828704,-600-09-07T00:00:59.000,142.36747925875966
Venus,1502164.5006828704,-600-09-08T00:00:59.000,143.61289129924768
Venus,1502165.5006828704,-600-09-09T00:00:59.000,144.85895961685264
Venus,1502166.5006828704,-600-09-10T00:00:59.000,146.10566861224692
Venus,1502167.5006828704,-600-09-11T00:00:59.000,147.35300267087143
Venus,1502168.5006828704,-600-09-12T00:00:59.000,148.60094617097388
Venus,1502169.5006828704,-600-09-13T00:00:59.000,149.8494834923353
Venus,1502170.5006828704,-600-09-14T00:00:59.000,151.09859902483942
Venus,1502171.5006828704,-600-09-15T00:00:59.000,152.34827717692747
Venus,1502172.5006828704,-600-09-16T00:00:59.000,153.59850238515935
Venus,1502173.5006828704,-600-09-17T00:00:59.000,154.84925912224708
Venus,1502174.5006828704,-600-09-18T00:00:59.000,156.10053190606163
Venus,1502175.5006828704,-600-09-19T00:00:59.000,157.35230530868557
Venus,1502176.5006828704,-600-09-20T00:00:59.000,158.6045639653869
Venus,1502177.5006828704,-600-09-21T00:00:59.000,159.8572925825871
Venus,1502178.5006828704,-600-09-22T00:00:59.000,161.11047594734964
Venus,1502179.5006828704,-600-09-23T00:00:59.000,162.3640989355788
Venus,1502180.5006828704,-600-09-24T00:00:59.000,163.6181465206928
Venus,1502181.5006828704,-600-09-25T00:00:59.000,164.8726037819065
Venus,1502182.5006828704,-600-09-26T00:00:59.000,166.12745591229054
Venus,1502183.5006828704,-600-09-27T00:00:59.000,167.38268822713974
Venus,1502184.5006828704,-600-09-28T00:00:59.000,168.63828617204786
Venus,1502185.5006828704,-600-09-29T00:00:59.000,169.89423532982335
Venus,1502186.5006828704,-600-09-30T00:00:59.000,171.15052142869445
Venus,1502187.5006828704,-600-10-01T00:00:59.000,172.4071303496646
Venus,1502188.5006828704,-600-10-02T00:00:59.000,173.66404813275767
Venus,1502189.5006828704,-600-10-03T00:00:59.000,174.9212609846777
Venus,1502190.5006828704,-600-10-04T00:00:59.000,176.17875528457694
Venus,1502191.5006828704,-600-10-05T00:00:59.000,177.43651759117347
Venus,1502192.5006828704,-600-10-06T00:00:59.000,178.69453464791377
Venus,1502193.5006828704,-600-10-07T00:00:59.000,179.95279338880528
Venus,1502194.5006828704,-600-10-08T00:00:59.000,181.2112809439845
Venus,1502195.5006828704,-600-10-09T00:00:59.000,182.46998464492208
Venus,1502196.5006828704,-600-10-10T00:00:59.000,183.72889202832826
Venus,1502197.5006828704,-600-10-11T00:00:59.000,184.98799084129536
Venus,1502198.5006828704,-600-10-12T00:00:59.000,186.2472690450544
Venus,1502199.5006828704,-600-10-13T00:00:59.000,187.50671481855247
Venus,1502200.5006828704,-600-10-14T00:00:59.000,188.76631656195505
Venus,1502201.5006828704,-600-10-15T00:00:59.000,190.02606289920797
Venus,1502202.5006828704,-600-10-16T00:00:59.000,191.28594268144985
Venus,1502203.5006828704,-600-10-17T00:00:59.000,192.54594498846166
Venus,1502204.5006828704,-600-10-18T00:00:59.000,193.80605913072674
Venus,1502205.5006828704,-600-10-19T00:00:59.000,195.0662746512368
Venus,1502206.5006828704,-600-10-20T00:00:59.000,196.32658132647546
Venus,1502207.5006828704,-600-10-21T00:00:59.000,197.58696916710494
Venus,1502208.5006828704,-600-10-22T00:00:59.000,198.84742841857047
Venus,1502209.5006828704,-600-10-23T00:00:59.000,200.10794956076003
Venus,1502210.5006828704,-600-10-24T00:00:59.000,201.36852330851806
Venus,1502211.5006828704,-600-10-25T00:00:59.000,202.62914061020476
Venus,1502212.5006828704,-600-10-26T00:00:59.000,203.88979264678503
Venus,1502213.5006828704,-600-10-27T00:00:59.000,205.15047083127087
Venus,1502214.5006828704,-600-10-28T00:00:59.000,206.4111668059041
Venus,1502215.5006828704,-600-10-29T00:00:59.000,207.6718724410283
Venus,1502216.5006828704,-600-10-30T00:00:59.000,208.9325798323572
Venus,1502217.5006828704,-600-10-31T00:00:59.000,210.19328129851294
Venus,1502218.5006828704,-600-11-01T00:00:59.000,211.45396937790744
Venus,1502219.5006828704,-600-11-02T00:00:59.000,212.71463682567605
Venus,1502220.5006828704,-600-11-03T00:00:59.000,213.97527660973813
Venus,1502221.5006828704,-600-11-04T00:00:59.000,215.23588190785983
Venus,1502222.5006828704,-600-11-05T00:00:59.000,216.49644610242993
Venus,1502223.5006828704,-600-11-06T00:00:59.000,217.75696277689988
Venus,1502224.5006828704,-600-11-07T00:00:59.000,219.01742571128455
Venus,1502225.5006828704,-600-11-08T00:00:59.000,220.27782887654837
Venus,1502226.5006828704,-600-11-09T00:00:59.000,221.53816643037266
Venus,1502227.5006828704,-600-11-10T00:00:59.000,222.79843271150153
Venus,1502228.5006828704,-600-11-11T00:00:59.000,224.058622234477
Venus,1502229.5006828704,-600-11-12T00:00:59.000,225.31872968390707
Venus,1502230.5006828704,-600-11-13T00:00:59.000,226.57874990849797
Venus,1502231.5006828704,-600-11-14T00:00:59.000,227.83867791538347
Venus,1502232.5006828704,-600-11-15T00:00:59.000,229.09850886420148
Venus,1502233.5006828704,-600-11-16T00:00:59.000,230.3582380600624
Venus,1502234.5006828704,-600-11-17T00:00:59.000,231.61786094800144
Venus,1502235.5006828704,-600-11-18T00:00:59.000,232.8773731061152
Venus,1502236.5006828704,-600-11-19T00:00:59.000,234.13677023919502
Venus,1502237.5006828704,-600-11-20T00:00:59.000,235.39604817200012
Venus,1502238.5006828704,-600-11-21T00:00:59.000,236.65520284230502
Venus,1502239.5006828704,-600-11-22T00:00:59.000,237.91423029493927
Venus,1502240.5006828704,-600-11-23T00:00:59.000,239.17312667421737
Venus,1502241.5006828704,-600-11-24T00:00:59.000,240.4318882173229
Venus,1502242.5006828704,-600-11-25T00:00:59.000,241.69051124772105
Venus,1502243.5006828704,-600-11-26T00:00:59.000,242.94899216853662
Venus,1502244.5006828704,-600-11-27T00:00:59.000,244.20732745497224
Venus,1502245.5006828704,-600-11-28T00:00:59.000,245.46551364842463
Venus,1502246.5006828704,-600-11-29T00:00:59.000,246.72354734901813
Venus,1502247.5006828704,-600-11-30T00:00:59.000,247.98142520981594
Venus,1502248.5006828704,-600-12-01T00:00:59.000,249.23914392942913
Venus,1502249.5006828704,-600-12-02T00:00:59.000,250.4967002455811
Venus,1502250.5006828704,-600-12-03T00:00:59.000,251.75409092938438
Venus,1502251.5006828704,-600-12-04T00:00:59.000,253.01131277821506
Venus,1502252.5006828704,-600-12-05T00:00:59.000,254.2683626096744
Venus,1502253.5006828704,-600-12-06T00:00:59.000,255.5252372557084
Venus,1502254.5006828704,-600-12-07T00:00:59.000,256.781933556819
Venus,1502255.5006828704,-600-12-08T00:00:59.000,258.03844835544305
Venus,1502256.5006828704,-600-12-09T00:00:59.000,259.2947784911443
Venus,1502257.5006828704,-600-12-10T00:00:59.000,260.55092079434314
Venus,1502258.5006828704,-600-12-11T00:00:59.000,261.80687208183315
Venus,1502259.5006828704,-600-12-12T00:00:59.000,263.06262915080595
Venus,1502260.5006828704,-600-12-13T00:00:59.000,264.3181887740315
Venus,1502261.5006828704,-600-12-14T00:00:59.000,265.5735476952648
Venus,1502262.5006828704,-600-12-15T00:00:59.000,266.82870262480725
Venus,1502263.5006828704,-600-12-16T00:00:59.000,268.0836502342962
Venus,1502264.5006828704,-600-12-17T00:00:59.000,269.3383871532662
Venus,1502265.5006828704,-600-12-18T00:00:59.000,270.5929099648846
Venus,1502266.5006828704,-600-12-19T00:00:59.000,271.8472152020613
Venus,1502267.5006828704,-600-12-20T00:00:59.000,273.10129934406024
Venus,1502268.5006828704,-600-12-21T00:00:59.000,274.3551588127473
Venus,1502269.5006828704,-600-12-22T00:00:59.000,275.6087899702693
Venus,1502270.5006828704,-600-12-23T00:00:59.000,276.86218911536383
Venus,1502271.5006828704,-600-12-24T00:00:59.000,278.1153524808712
Venus,1502272.5006828704,-600-12-25T00:00:59.000,279.3682762315811
Venus,1502273.5006828704,-600-12-26T00:00:59.000,280.6209564618585
Venus,1502274.5006828704,-600-12-27T00:00:59.000,281.87338919356193
Venus,1502275.5006828704,-600-12-28T00:00:59.000,283.12557037447294
Venus,1502276.5006828704,-600-12-29T00:00:59.000,284.3774958763721
Venus,1502277.5006828704,-600-12-30T00:00:59.000,285.6291614945443
Venus,1502278.5006828704,-600-12-31T00:00:59.000,286.8805629459184
Venus,1502279.5006828704,-599-01-01T00:00:59.000,288.13169586830304
Venus,1502280.5006828704,-599-01-02T00:00:59.000,289.3825558205306
Venus,1502281.5006828704,-599-01-03T00:00:59.000,290.63313828091134
Venus,1502282.5006828704,-599-01-04T00:00:59.000,291.8834386479021
Venus,1502283.5006828704,-599-01-05T00:00:59.000,293.1334522397128
Venus,1502284.5006828704,-599-01-06T00:00:59.000,294.3831742946969
Venus,1502285.5006828704,-599-01-07T00:00:59.000,295.63259997158974
Venus,1502286.5006828704,-599-01-08T00:00:59.000,296.88172435028866
Venus,1502287.5006828704,-599-01-09T00:00:59.000,298.1305424322365
Venus,1502288.5006828704,-599-01-10T00:00:59.000,299.3790491422536
Venus,1502289.5006828704,-599-01-11T00:00:59.000,300.6272393285419
Venus,1502290.5006828704,-599-01-12T00:00:59.000,301.8751077647562
Venus,1502291.5006828704,-599-01-13T00:00:59.000,303.1226491515444
Venus,1502292.5006828704,-599-01-14T00:00:59.000,304.36985811736656
Venus,1502293.5006828704,-599-01-15T00:00:59.000,305.6167292210401
Venus,1502294.5006828704,-599-01-16T00:00:59.000,306.8632569532186
