local,jd,alt,az,raJ2000,decJ2000,lon,lat,year,month,daynum,daynum_utryn,daynum_dksyn
-1800-01-01T07:27:28.497,1063623.5815798263,0.029103702147941647,116.90852883223998,336.2817939180371,-10.163758306609841,281.6611638910112,-0.0005706434066463885,-1800,1,1.0,13.0,193.0
-1800-01-02T07:27:28.497,1063624.5815798263,-0.0007310550034973166,116.78086977856405,337.22538639844737,-9.79040105206869,282.6627319111605,-0.0004393316016966631,-1800,1,2.0,14.0,194.0
-1800-01-03T07:27:28.497,1063625.5815798263,-0.025086081607175896,116.64795650072058,338.1662737406857,-9.414669734117785,283.66369286314,-0.0003006131954764892,-1800,1,3.0,15.0,195.0
-1800-01-04T07:27:50.140,1063626.5818303274,0.026863623249280637,116.55311112044505,339.1047753516207,-9.036577729276427,284.664302472327,-0.00015410825076464868,-1800,1,4.0,16.0,196.0
-1800-01-05T07:27:50.140,1063627.5818303274,0.013674898152877502,116.40995195076117,340.0405083539808,-8.656421927751605,285.66406534641726,1.6190587569712936e-07,-1800,1,5.0,17.0,197.0
-1800-01-06T07:27:50.140,1063628.5818303274,0.0060784144273311,116.26181516245312,340.97379744828095,-8.274214658745402,286.66323869761385,0.00016198249435128018,-1800,1,6.0,18.0,198.0
-1800-01-07T07:27:50.140,1063629.5818303274,0.004103550160863083,116.10879282786722,341.90473375591756,-7.890062037145925,287.661830057254,0.0003307898790753182,-1800,1,7.0,19.0,199.0
-1800-01-08T07:27:50.140,1063630.5818303274,0.007776359676101658,115.95097755053237,342.8334097695217,-7.504069698318597,288.6598481654584,0.0005057031474149312,-1800,1,8.0,20.0,200.0
-1800-01-09T07:27:50.140,1063631.5818303274,0.017119682806765117,115.78846257877233,343.7599188998103,-7.116342956075776,289.65730308110614,0.0006855323914410027,-1800,1,9.0,21.0,201.0
-1800-01-10T07:27:50.140,1063632.5818303274,0.03215326460450372,115.62134203187004,344.684354979618,-6.726986971281115,290.65420606531546,0.0008688021963461783,-1800,1,10.0,22.0,202.0
-1800-01-11T07:27:28.497,1063633.5815798263,-0.018568039025785618,115.40647252842744,345.6065808632217,-6.336205041134926,291.650319591888,0.0010537422535413926,-1800,1,11.0,23.0,203.0
-1800-01-12T07:27:28.497,1063634.5815798263,0.007788428779958893,115.23041427727675,346.52715160482705,-5.943906763955677,292.6461547007181,0.0012385214133781948,-1800,1,12.0,24.0,204.0
-1800-01-13T07:27:06.854,1063635.5813293252,-0.03182384093178056,115.00681052677446,347.4456973904159,-5.550394569014257,293.64122285651166,0.0014209862514630643,-1800,1,13.0,25.0,205.0
-1800-01-14T07:27:06.854,1063636.5813293252,0.0058965645069363375,114.82220056456289,348.36276767111576,-5.155577931026924,294.63602976328536,0.0015991176832059896,-1800,1,14.0,26.0,206.0
-1800-01-15T07:26:45.210,1063637.5810788244,-0.02257842375447461,114.59024796675178,349.27798892853787,-4.759762304738802,295.63007844737126,0.0017707969596410516,-1800,1,15.0,27.0,207.0
-1800-01-16T07:26:45.210,1063638.5810788244,0.026536951987422445,114.39750048880435,350.19190172480455,-4.362858236964445,296.62386060108275,0.0019343344256231663,-1800,1,16.0,28.0,208.0
-1800-01-17T07:26:23.567,1063639.5808283233,0.009224142189836549,114.15761725491595,351.1041254452468,-3.9651747088419484,297.6168626523543,0.002088328126606167,-1800,1,17.0,29.0,209.0
-1800-01-18T07:26:01.924,1063640.5805778224,-0.0025655400442564933,113.91393930061497,352.0149618517674,-3.5667235839411586,298.60930931630645,0.0022321402097406936,-1800,1,18.0,30.0,210.0
-1800-01-19T07:25:40.281,1063641.5803273213,-0.008824268550967275,113.66657755360768,352.9244798421837,-3.167616582997291,299.60117076470664,0.0023658463627672334,-1800,1,19.0,31.0,211.0
-1800-01-20T07:25:18.637,1063642.5800768202,-0.009544714244152893,113.41564291008879,353.83274624107247,-2.7679652211712233,300.59241638579925,0.002490283537542469,-1800,1,20.0,32.0,212.0
-1800-01-21T07:24:56.994,1063643.5798263194,-0.0047221414998699215,113.16124464754596,354.73982789819814,-2.367879972113934,301.58301936200536,0.002606936553820183,-1800,1,21.0,33.0,213.0
-1800-01-22T07:24:35.351,1063644.5795758183,0.005643407509711232,112.90348950499747,355.6457936780918,-1.9674695641215232,302.57295938672735,0.0027177348436246314,-1800,1,22.0,34.0,214.0
-1800-01-23T07:24:13.707,1063645.5793253174,0.021545467711342654,112.64248136968341,356.55071588079136,-1.566840559280084,303.56222308503555,0.0028248144467366504,-1800,1,23.0,35.0,215.0
-1800-01-24T07:23:30.421,1063646.5788243152,-0.030227720567568554,112.33510175264819,357.4544444969898,-1.1661976729530208,304.5505552571905,0.002930276475662981,-1800,1,24.0,36.0,216.0
-1800-01-25T07:23:08.778,1063647.5785738144,-0.0034418858080587328,112.06787502530128,358.35751290651575,-0.7654422420026941,305.5384478965179,0.003036138361262387,-1800,1,25.0,37.0,217.0
-1800-01-26T07:22:47.134,1063648.5783233133,0.028818282981742285,111.79768815550996,359.2597784463482,-0.36477500284746467,306.5256525931029,0.0031440920749226243,-1800,1,26.0,38.0,218.0
-1800-01-27T07:22:03.848,1063649.5778223113,-0.007123419242675378,111.48140578000869,0.16110219429707964,0.03560495944389378,307.51192350640645,0.0032555520118692453,-1800,1,27.0,39.0,219.0
-1800-01-28T07:21:42.204,1063650.5775718102,0.03583875721707307,111.20555664303357,1.062025178830337,0.4358009088949736,308.4977576463121,0.0033717410521296714,-1800,1,28.0,40.0,220.0
-1800-01-29T07:20:58.918,1063651.5770708083,0.010214929102138195,110.88378358052297,1.9621870463717024,0.8355160392509602,309.4826647604712,0.003493499034707947,-1800,1,29.0,41.0,221.0
-1800-01-30T07:20:15.631,1063652.5765698063,-0.01039883213845288,110.55939541644135,2.8619063270272886,1.2347554346234146,310.4668967760949,0.0036214858452908428,-1800,1,30.0,42.0,222.0
-1800-01-31T07:19:32.345,1063653.5760688044,-0.02605298673678349,110.23247025301248,3.761277171277945,1.6334247840851936,311.4504595995154,0.003756061148098553,-1800,1,31.0,43.0,223.0
-1800-02-01T07:18:49.058,1063654.5755678022,-0.0368018354769911,109.90308436540211,4.660395071202934,2.031430636933142,312.433360355751,0.0038973021994279356,-1800,2,32.0,44.0,224.0
-1800-02-02T07:18:27.415,1063655.5753173013,0.03187287094401906,109.61451957409975,5.559582087389479,2.428779807612101,313.4158537427166,0.0040450280157521045,-1800,2,33.0,45.0,225.0
-1800-02-03T07:17:44.128,1063656.5748162994,0.030911772871428773,109.280431974549,6.458485568383331,2.825181239062293,314.3974578437254,0.004198635445390015,-1800,2,34.0,46.0,226.0
-1800-02-04T07:17:00.842,1063657.5743152972,0.03466994532588675,108.9441022078605,7.357429740997664,3.2206432913494103,315.37843159720626,0.004357310885199986,-1800,2,35.0,47.0,227.0
-1800-02-05T07:15:55.912,1063658.5735637941,-0.03195640577006171,108.56238711218663,8.256288804013128,3.6149764025206714,316.35854463371135,0.004519842612473135,-1800,2,36.0,48.0,228.0
-1800-02-06T07:15:12.625,1063659.5730627922,-0.019116883147737372,108.22176879796318,9.155613177178976,4.008287724100807,317.33830629756227,0.004684839580397399,-1800,2,37.0,49.0,229.0
-1800-02-07T07:14:29.339,1063660.5725617902,-0.0017692366000479996,107.87910375154974,10.055276966436445,4.400387738598411,318.3174910844313,0.004850528672835876,-1800,2,38.0,50.0,230.0
-1800-02-08T07:13:46.052,1063661.5720607883,0.02001059064221014,107.53445512331197,10.95537855705721,4.791185727965962,319.2961206659411,0.005014983189258816,-1800,2,39.0,51.0,231.0
-1800-02-09T07:12:41.122,1063662.5713092852,-0.02949649324990076,107.14467628460145,11.855788732602594,5.180493125876946,320.27397150026246,0.005176128454228431,-1800,2,40.0,52.0,232.0
-1800-02-10T07:11:57.836,1063663.5708082833,0.0007709838457416993,106.79623870296491,12.757052869450883,5.568413308450095,321.2515532724986,0.005332003654442308,-1800,2,41.0,53.0,233.0
-1800-02-11T07:11:14.549,1063664.5703072813,0.03523553936573828,106.44600855856908,13.659035772003147,5.954755758443021,322.22863595092906,0.005480633761793687,-1800,2,42.0,54.0,234.0
-1800-02-12T07:10:09.619,1063665.5695557783,-0.002259591194380844,106.05083518446095,14.561597171563196,6.339330432470082,323.2049838269058,0.005620289089250254,-1800,2,43.0,55.0,235.0
-1800-02-13T07:09:04.689,1063666.5688042752,-0.0360031857270092,105.6540058875545,15.465043899942584,6.722139321520811,324.18084330343964,0.005749693999197391,-1800,2,44.0,56.0,236.0
-1800-02-14T07:08:21.403,1063667.5683032733,0.01030998034163141,105.29878395128846,16.369677838363643,7.103181323432542,325.1564524288933,0.005868085436792936,-1800,2,45.0,57.0,237.0
-1800-02-15T07:07:16.473,1063668.5675517702,-0.01599400981227654,104.89884448250065,17.275114425313337,7.482167805306671,326.1313089178809,0.005975249804469221,-1800,2,46.0,58.0,238.0
-1800-02-16T07:06:33.186,1063669.5670507683,0.03789318839203926,104.54066997326609,18.18187061143475,7.85919010560004,327.1058837601603,0.00607177833770187,-1800,2,47.0,59.0,239.0
-1800-02-17T07:05:28.257,1063670.5662992653,0.018753143888946958,104.13792234589674,19.089549813544366,8.233960016875418,328.07966925855584,0.006158820365331746,-1800,2,48.0,60.0,240.0
-1800-02-18T07:04:23.327,1063671.5655477622,0.003027125873845512,103.73388746269165,19.998433504997806,8.606473069966297,329.05289204343086,0.00623813785855852,-1800,2,49.0,61.0,241.0
-1800-02-19T07:03:18.397,1063672.5647962592,-0.009349329578269467,103.32863812056819,20.908574231743366,8.97663060245339,330.0255377756613,0.006311816668175353,-1800,2,50.0,62.0,242.0
-1800-02-20T07:02:13.467,1063673.564044756,-0.01844332025055969,102.92224489836484,21.82002437898875,9.344334992088362,330.9975960205972,0.006382075395739472,-1800,2,51.0,63.0,243.0
-1800-02-21T07:01:08.537,1063674.563293253,-0.02432576690731756,102.51477577760228,22.732837381240717,9.709489949059314,331.9690598534376,0.006451067191537962,-1800,2,52.0,64.0,244.0
-1800-02-22T07:00:03.607,1063675.5625417503,-0.02707202159976826,102.10629598120144,23.64706835236766,10.072000607940389,332.9399251223539,0.006520733278713998,-1800,2,53.0,65.0,245.0
-1800-02-23T06:58:58.677,1063676.5617902472,-0.026761922289857312,101.69686796662172,24.562774182742462,10.43177346204614,333.91018979945835,0.006592719963009617,-1800,2,54.0,66.0,246.0
-1800-02-24T06:57:53.747,1063677.5610387442,-0.02347947929919846,101.28655152174402,25.48001328077842,10.788716211615862,334.879853568151,0.00666835029737464,-1800,2,55.0,67.0,247.0
-1800-02-25T06:56:48.818,1063678.5602872411,-0.017312402812154966,100.87540391481187,26.39884516616724,11.142737592373939,335.8489176218581,0.006748629827940871,-1800,2,56.0,68.0,248.0
-1800-02-26T06:55:43.888,1063679.559535738,-0.008351629458023124,100.46348005689009,27.31933005964526,11.49374722089605,336.8173845892436,0.006834264891678797,-1800,2,57.0,69.0,249.0
-1800-02-27T06:54:38.958,1063680.558784235,0.003309051279808597,100.05083262547457,28.241528567048526,11.841655478182577,337.78525854521155,0.006925678276787861,-1800,2,58.0,70.0,250.0
-1800-02-28T06:53:34.028,1063681.5580327322,0.01757324978880074,99.63751212501913,29.165501483946606,12.186373431829066,338.752545092539,0.007023015177440859,-1800,2,59.0,71.0,251.0
-1800-03-01T06:52:29.098,1063682.5572812292,0.034342108198161574,99.22356684893975,30.091309729125445,12.527812795892425,339.71925156169266,0.007126138424071751,-1800,3,60.0,72.0,252.0
-1800-03-02T06:51:02.525,1063683.556279225,-0.024741755687367566,98.76583998659747,31.01878156015784,12.865801591408955,340.6851452401127,0.007234587527996819,-1800,3,61.0,73.0,253.0
-1800-03-03T06:49:57.595,1063684.555527722,-0.003355898869620654,98.35077643864298,31.94844337213971,13.200422301483044,341.6507225650649,0.0073476720248032016,-1800,3,62.0,74.0,254.0
-1800-03-04T06:48:52.665,1063685.5547762192,0.020227782949810976,97.9352180847156,32.8801243441242,13.53150330289857,342.6157565748265,0.007464294886513078,-1800,3,63.0,75.0,255.0
-1800-03-05T06:47:26.092,1063686.553774215,-0.032608995005189725,97.47600225459537,33.81365174829847,13.858877053727538,343.58002471384464,0.0075830310820772205,-1800,3,64.0,76.0,256.0
-1800-03-06T06:46:21.162,1063687.553022712,-0.005029456903447731,97.05956041767178,34.749555162113815,14.182622266066387,344.54403383901985,0.007702246937928964,-1800,3,65.0,77.0,257.0
-1800-03-07T06:45:16.232,1063688.5522712092,0.02442219230458307,96.64272947975084,35.68766142029198,14.50257119015072,345.5075690117331,0.007819980699893167,-1800,3,66.0,78.0,258.0
-1800-03-08T06:43:49.659,1063689.551269205,-0.0230916237823121,96.18233926211163,36.6277935552655,14.818559984932094,346.4704179964772,0.00793412875266112,-1800,3,67.0,79.0,259.0
-1800-03-09T06:42:44.729,1063690.550517702,0.009704496261526552,95.76481899865001,37.57047946000971,15.130661942406535,347.4330927560206,0.008042653844187897,-1800,3,68.0,80.0,260.0
-1800-03-10T06:41:18.156,1063691.549515698,-0.034810392086755806,95.30380452031467,38.515299084193195,15.438635145803799,348.39513697283763,0.008143528736560162,-1800,3,69.0,81.0,261.0
-1800-03-11T06:40:13.226,1063692.548764195,0.0008938456139400867,94.88572428361007,39.462773884927756,15.742548137135628,349.3570543404592,0.008235093481735189,-1800,3,70.0,82.0,262.0
-1800-03-12T06:39:08.297,1063693.548012692,0.03791419522246525,94.46742042665238,40.41270880685849,16.04223670718699,350.3186181598225,0.008316004308333702,-1800,3,71.0,83.0,263.0
-1800-03-13T06:37:41.723,1063694.547010688,-0.002853547846239936,94.00573102146885,41.36489935267046,16.33754030376433,351.2795950961936,0.008385429706614806,-1800,3,72.0,84.0,264.0
-1800-03-14T06:36:36.794,1063695.546259185,0.036434328778027734,93.58710058054493,42.31984998843617,16.628519450925474,352.2404683893799,0.008443167542478902,-1800,3,73.0,85.0,265.0
-1800-03-15T06:35:10.220,1063696.545257181,-0.0023486830428290084,93.12517585318336,43.27710087869378,16.91494029415218,353.20075276004303,0.00848956533305055,-1800,3,74.0,86.0,266.0
-1800-03-16T06:34:05.291,1063697.5445056781,0.038809948335171,92.70640574039696,44.23714312761032,17.196858252720574,354.1609232493234,0.008525620048125177,-1800,3,75.0,87.0,267.0
