local,jd,alt,az,raJ2000,decJ2000,lon,lat,year,month,daynum,daynum_utryn,daynum_dksyn
-1250-01-01T07:26:23.567,1264506.5808283233,-0.010604341085631413,116.87499997172925,328.54731885750004,-13.022356268626137,281.1351709502808,-0.0010791239011210443,-1250,1,1.0,13.0,192.0
-1250-01-02T07:26:45.210,1264507.5810788244,0.023085809862713736,116.79056907293142,329.5164899900295,-12.672864297859435,282.14272472887296,-0.0009867110809337577,-1250,1,2.0,14.0,193.0
-1250-01-03T07:26:45.210,1264508.5810788244,-0.008407038983471657,116.65744842212597,330.48229482372295,-12.320119970467603,283.14956466607356,-0.0008849566216226909,-1250,1,3.0,15.0,194.0
-1250-01-04T07:26:45.210,1264509.5810788244,-0.0344610197456253,116.51900483092524,331.44501432898136,-11.964159980650336,284.1559076440457,-0.0007741961839287216,-1250,1,4.0,16.0,195.0
-1250-01-05T07:27:06.854,1264510.5813293252,0.01586015794137377,116.41857474421462,332.4049267120609,-11.605019246830292,285.16196603299477,-0.0006554082307673642,-1250,1,5.0,17.0,196.0
-1250-01-06T07:27:06.854,1264511.5813293252,0.0009819097328455288,116.2698141831155,333.3615914660256,-11.243003599483407,286.16719871158347,-0.000530274367592387,-1250,1,6.0,18.0,197.0
-1250-01-07T07:27:06.854,1264512.5813293252,-0.008256970829698397,116.11607326414565,334.3152937245212,-10.878149083974554,287.1718284794383,-0.0004008659015361797,-1250,1,7.0,19.0,198.0
-1250-01-08T07:27:06.854,1264513.5813293252,-0.011802377538876127,115.95746370124242,335.26608358102857,-10.510579994497064,288.1758365661541,-0.0002695559060064014,-1250,1,8.0,20.0,199.0
-1250-01-09T07:27:06.854,1264514.5813293252,-0.009609150239866962,115.79409636041721,336.2140178505475,-10.140418518367067,289.1792136071886,-0.0001387594106308688,-1250,1,9.0,21.0,200.0
-1250-01-10T07:27:06.854,1264515.5813293252,-0.0016412724933736892,115.62608130692976,337.15916025014764,-9.76778426681115,290.181956682846,-1.0724994548391106e-05,-1250,1,10.0,22.0,201.0
-1250-01-11T07:27:06.854,1264516.5813293252,0.012128810486746425,115.45352759945399,338.10158094624677,-9.39279412370728,291.1840663576422,0.00011261764191485304,-1250,1,11.0,23.0,202.0
-1250-01-12T07:27:06.854,1264517.5813293252,0.03172125470522748,115.2765429639089,339.04135575017426,-9.015562325904156,292.1855446879524,0.00022974482987207095,-1250,1,12.0,24.0,203.0
-1250-01-13T07:26:45.210,1264518.5810788244,-0.014522097308642588,115.05199488234214,339.97833076805864,-8.63629595163469,293.1861436327779,0.00033954582306240666,-1250,1,13.0,25.0,204.0
-1250-01-14T07:26:45.210,1264519.5810788244,0.0166414547174519,114.86644790583506,340.9130600030405,-8.254914502362668,294.18636750693537,0.0004414310832739912,-1250,1,14.0,26.0,205.0
-1250-01-15T07:26:23.567,1264520.5808283233,-0.018266174676393673,114.63354548514195,341.8451627470642,-7.871716618627606,295.1857184895207,0.0005351280070759165,-1250,1,15.0,27.0,206.0
-1250-01-16T07:26:23.567,1264521.5808283233,0.024477760618040908,114.43983344566338,342.7751962255849,-7.48661615516924,296.1847013399489,0.0006208587641816732,-1250,1,16.0,28.0,207.0
