local,jd,alt,az,raJ2000,decJ2000,lon,lat,year,month,daynum,daynum_utryn,daynum_dksyn
-2350-01-01T07:27:50.140,862740.5818303273,-0.0020666192937292766,116.90745812807776,343.8109905645556,-7.138532237838927,282.1381971974405,0.0008681700510265836,-2350,1,1.0,14.0,193.0
-2350-01-02T07:27:50.140,862741.5818303273,-0.025526496645437317,116.77975880090254,344.73447640216204,-6.748244452781889,283.13458993945113,0.001055345203040312,-2350,1,2.0,15.0,194.0
-2350-01-03T07:28:11.784,862742.5820808284,0.027135512883582014,116.69008013547476,345.65619976526233,-6.3563323010778285,284.1307070387472,0.00124780249772813,-2350,1,3.0,16.0,195.0
-2350-01-04T07:28:11.784,862743.5820808284,0.014665471832994582,116.55205345342533,346.575767627225,-5.963104487221822,285.126026651849,0.0014469321246747785,-2350,1,4.0,17.0,196.0
-2350-01-05T07:28:11.784,862744.5820808284,0.007737969370010782,116.4090339198358,347.493478389399,-5.568576428969281,286.1207705635856,0.0016537804533841604,-2350,1,5.0,18.0,197.0
-2350-01-06T07:28:11.784,862745.5820808284,0.006409167905678514,116.26113265277259,348.40939938542283,-5.172861984324991,287.1149097470579,0.001868789726157525,-2350,1,6.0,19.0,198.0
-2350-01-07T07:28:11.784,862746.5820808284,0.010731585066546798,116.108461278228,349.32359924818087,-4.776074891917563,288.10841726777664,0.0020918412054719004,-2350,1,7.0,20.0,199.0
-2350-01-08T07:28:11.784,862747.5820808284,0.020752853808881963,115.95113124778321,350.2361489192695,-4.378328215389778,289.1012706438165,0.002322310620966543,-2350,1,8.0,21.0,200.0
-2350-01-09T07:27:50.140,862748.5818303273,-0.03474333711510689,115.74602194439548,351.14689425670457,-3.9798338521049805,290.09320443116945,0.0025591049503681847,-2350,1,9.0,22.0,201.0
-2350-01-10T07:27:50.140,862749.5818303273,-0.01330611604026587,115.5796950562478,352.0563686450186,-3.580502646272877,291.0847041329698,0.0028010151390784055,-2350,1,10.0,23.0,202.0
-2350-01-11T07:27:50.140,862750.5818303273,0.013934531962676069,115.40903704908871,352.96442372124454,-3.1805433910827503,292.07551417347923,0.003046468170044783,-2350,1,11.0,24.0,203.0
-2350-01-12T07:27:28.497,862751.5815798263,-0.02459084466791478,115.1909225171103,353.8709153035859,-2.7801639646300207,293.06538333518535,0.0032937908459853863,-2350,1,12.0,25.0,204.0
