local,jd,alt,az,raJ2000,decJ2000,lon,lat,year,month,daynum,daynum_utryn,daynum_dksyn
-1675-01-01T07:27:06.854,1109278.5813293252,0.002830497697121998,116.91626938864489,334.32115525725305,-10.915571539513815,281.3154106917715,-0.00045230836820555427,-1675,1,1.0,13.0,192.0
-1675-01-02T07:27:06.854,1109279.5813293252,-0.029737701563458036,116.78993364713533,335.27060644732256,-10.547722912519337,282.31823319078126,-0.0003519964932202633,-1675,1,2.0,14.0,193.0
-1675-01-03T07:27:28.497,1109280.5815798263,0.013823901083648064,116.70152024501756,336.21746549435426,-10.177177008054608,283.3207212203702,-0.0002543266546508087,-1675,1,3.0,15.0,194.0
-1675-01-04T07:27:28.497,1109281.5815798263,-0.0077382921800137885,116.5646511396824,337.1613407101279,-9.804226850746808,284.322377714529,-0.00015766815446769023,-1675,1,4.0,16.0,195.0
-1675-01-05T07:27:28.497,1109282.5815798263,-0.023777775451695585,116.42265730848773,338.1025537902921,-9.428886624887188,285.3234596367255,-6.031222755999816e-05,-1675,1,5.0,17.0,196.0
-1675-01-06T07:27:28.497,1109283.5815798263,-0.03425826307880721,116.27562728101078,339.04119019490884,-9.051262444949819,286.32397374983657,3.9368519343605284e-05,-1675,1,6.0,18.0,197.0
-1675-01-07T07:27:50.140,1109284.5818303274,0.03187863774866149,116.1668819745035,339.9775704681286,-8.671364647636596,287.32417822166144,0.00014291938439152092,-1675,1,7.0,19.0,198.0
-1675-01-08T07:27:50.140,1109285.5818303274,0.03271098956100503,116.01004911020841,340.9113125462614,-8.28948905505693,288.3235807301012,0.0002516533183119074,-1675,1,8.0,20.0,199.0
-1675-01-09T07:27:28.497,1109286.5815798263,-0.03202275945465697,115.80522334625168,341.84250547631007,-7.905742608464737,289.3221910495645,0.0003667341749926847,-1675,1,9.0,21.0,200.0
-1675-01-10T07:27:28.497,1109287.5815798263,-0.01995807911063439,115.6389591758165,342.77170328369397,-7.520038429588547,290.3205193584119,0.0004891522169907086,-1675,1,10.0,22.0,201.0
-1675-01-11T07:27:28.497,1109288.5815798263,-0.0021939020225281236,115.4681220665289,343.6987596262645,-7.132578040026063,291.3183250272141,0.0006195413206405592,-1675,1,11.0,23.0,202.0
-1675-01-12T07:27:28.497,1109289.5815798263,0.02128929903215734,115.29281018518932,344.62376131646636,-6.743467378412631,292.31561691778705,0.0007582581597402898,-1675,1,12.0,24.0,203.0
-1675-01-13T07:27:06.854,1109290.5813293252,-0.02115410052426216,115.06988914919535,345.54656330118365,-6.352910975723497,293.3121524433971,0.0009052768115462447,-1675,1,13.0,25.0,204.0
-1675-01-14T07:27:06.854,1109291.5813293252,0.01370637819298587,114.88591399904256,346.467712489884,-5.960820419580146,294.3084347209011,0.0010602870511259616,-1675,1,14.0,26.0,205.0
-1675-01-15T07:26:45.210,1109292.5810788244,-0.017578796049634107,114.65453847471852,347.38682968158395,-5.567500627872816,295.3039629696372,0.0012223717139603978,-1675,1,15.0,27.0,206.0
-1675-01-16T07:26:45.210,1109293.5810788244,0.028703083784051155,114.46231948206096,348.3044548711611,-5.1728646192099825,296.29922675699873,0.0013902665560659088,-1675,1,16.0,28.0,207.0
-1675-01-17T07:26:23.567,1109294.5808283233,0.008610292071595211,114.22291352516679,349.22020411261695,-4.777222099915989,297.2937087710755,0.0015620304847091594,-1675,1,17.0,29.0,208.0
-1675-01-18T07:26:01.924,1109295.5805778224,-0.005942858049249938,113.97966686645626,350.13437944586667,-4.3805882637547136,298.28763070221186,0.0017354070108861685,-1675,1,18.0,30.0,209.0
-1675-01-19T07:25:40.281,1109296.5803273213,-0.01494806251706889,113.73269295775401,351.04704955091364,-3.983078537517447,299.2809593094971,0.0019078199780351993,-1675,1,19.0,31.0,210.0
-1675-01-20T07:25:18.637,1109297.5800768202,-0.01839756287129474,113.48210528298542,351.95828120880844,-3.5848089913899877,300.2736616910455,0.002076654266168319,-1675,1,20.0,32.0,211.0
-1675-01-21T07:24:56.994,1109298.5798263194,-0.01628634650649169,113.22801560562394,352.86814128929325,-3.185895140960436,301.2657109842942,0.002239524653344911,-1675,1,21.0,33.0,212.0
-1675-01-22T07:24:35.351,1109299.5795758183,-0.00861464739274782,112.9705330700687,353.77669884127727,-2.7864507196985198,302.2570892025032,0.0023945130839631333,-1675,1,22.0,34.0,213.0
-1675-01-23T07:24:13.707,1109300.5793253174,0.004610177748857611,112.70976394621032,354.6840267212347,-2.386586733585502,303.2477865943706,0.0025403227642513382,-1675,1,23.0,35.0,214.0
-1675-01-24T07:23:52.064,1109301.5790748163,0.023372878567290097,112.4458115428598,355.59020241969984,-1.9864109827220717,304.23779908506197,0.0026763265556429784,-1675,1,24.0,36.0,215.0
-1675-01-25T07:23:08.778,1109302.5785738144,-0.025652660274876275,112.13555484822675,356.4950814279705,-1.586128384508104,305.22687795262806,0.002802491179372114,-1675,1,25.0,37.0,216.0
-1675-01-26T07:22:47.134,1109303.5783233133,0.00396889479023508,111.86551880266384,357.39920358889776,-1.1856399349754763,306.2155196719778,0.0029193981172352503,-1675,1,26.0,38.0,217.0
-1675-01-27T07:22:03.848,1109304.5778223113,-0.03456745004282928,111.5493728172178,358.3022054527912,-0.7852454497963425,307.20323052158375,0.003027908246899092,-1675,1,27.0,39.0,218.0
-1675-01-28T07:21:42.204,1109305.5775718102,0.0057717805635698755,111.27361831169848,359.2046319735173,-0.3848413214370283,308.1905082882562,0.0031292898182314153,-1675,1,28.0,40.0,219.0
-1675-01-29T07:20:58.918,1109306.5770708083,-0.02243469187252755,110.95192545764112,0.1061252523614133,0.015276438321125763,309.17686206197385,0.003224913568696798,-1675,1,29.0,41.0,220.0
-1675-01-30T07:20:37.275,1109307.5768203072,0.028443401162839665,110.670794721262,1.0072330758945276,0.4152144060702656,310.1627914470108,0.0033163878519514457,-1675,1,30.0,42.0,221.0
-1675-01-31T07:19:53.988,1109308.5763193052,0.010375172712242331,110.34387677912586,1.9076009051350933,0.81467936843149,311.14780909434,0.0034053021499383315,-1675,1,31.0,43.0,222.0
-1675-02-01T07:19:10.701,1109309.5758183033,-0.0027834236839529448,110.01446471364521,2.8075524486857604,1.2136797463100852,312.13217058959043,0.003493329225046622,-1675,2,32.0,44.0,223.0
-1675-02-02T07:18:27.415,1109310.5753173013,-0.01108877580378707,109.68262993423753,3.7071861248496036,1.6121244632940201,313.11588631780785,0.0035820750410393504,-1675,2,33.0,45.0,224.0
-1675-02-03T07:17:44.128,1109311.5748162994,-0.014600008605685433,109.34844210480135,4.606600651379506,2.0099230078960773,314.0989687091991,0.0036730505678971045,-1675,2,34.0,46.0,225.0
-1675-02-04T07:17:00.842,1109312.5743152972,-0.013378863041754821,109.01196934965176,5.505894754639934,2.4069852430065133,315.0814322331131,0.0037676266270249494,-1675,2,35.0,47.0,226.0
-1675-02-05T07:16:17.555,1109313.5738142952,-0.007489610052467882,108.67327851588651,6.4051668630492715,2.803221212092607,316.06329320858083,0.0038669917725619955,-1675,2,36.0,48.0,227.0
-1675-02-06T07:15:34.269,1109314.5733132933,0.003001002150012932,108.33243547900511,7.304514805408931,3.198540948666418,317.04456941229233,0.003972109910342384,-1675,2,37.0,49.0,228.0
-1675-02-07T07:14:50.982,1109315.5728122913,0.01802379063905646,107.98950548500902,8.204035518538666,3.592854292488643,318.02527948704784,0.004083678186455138,-1675,2,38.0,50.0,229.0
-1675-02-08T07:14:07.695,1109316.5723112891,0.037507219585851334,107.64455354621569,9.103824740908804,3.9860707075931243,319.00544214391306,0.0042020891601957655,-1675,2,39.0,51.0,230.0
-1675-02-09T07:13:02.766,1109317.5715597863,-0.01421822568016168,107.25442907581993,10.003750997583351,4.378000993040138,319.98482968401674,0.004327368000009326,-1675,2,40.0,52.0,231.0
-1675-02-10T07:12:19.479,1109318.5710587841,0.013820558823650764,106.90561915282021,10.90435765834142,4.7687497851069125,320.96394870441105,0.004459274514392957,-1675,2,41.0,53.0,232.0
-1675-02-11T07:11:14.549,1109319.5703072813,-0.02980085255457392,106.51177640258274,11.805282895576434,5.15802834687678,321.9423202776159,0.004597053424287225,-1675,2,42.0,54.0,233.0
-1675-02-12T07:10:31.263,1109320.5698062791,0.006493451635762231,106.1593738730453,12.707064851237739,5.545937617272144,322.9204414293211,0.004739669903198177,-1675,2,43.0,55.0,234.0
-1675-02-13T07:09:26.333,1109321.569054776,-0.029317786994651207,105.76208057381297,13.609333902010727,5.932187278146117,323.8978213528698,0.004885515466770688,-1675,2,44.0,56.0,235.0
-1675-02-14T07:08:43.046,1109322.5685537742,0.014926671997808123,105.40637175731464,14.512619940046061,6.316873084219951,324.8749415305172,0.005032707416570968,-1675,2,45.0,57.0,236.0
-1675-02-15T07:07:38.116,1109323.567802271,-0.013367316346395793,105.00592142281057,15.41654198574327,6.699702166480039,325.85129603876504,0.005178877851312376,-1675,2,46.0,58.0,237.0
-1675-02-16T07:06:33.186,1109324.5670507683,-0.03808005448804246,104.60401479414853,16.321392102396377,7.080669076409143,326.82710868480035,0.005321590516215391,-1675,2,47.0,59.0,238.0
-1675-02-17T07:05:49.900,1109325.566549766,0.017472509381992154,104.24392627039347,17.227457768390778,7.459764993028912,327.8026019708685,0.005458454256757512,-1675,2,48.0,60.0,239.0
-1675-02-18T07:04:44.970,1109326.5657982633,-0.000134211532440758,103.83933675452695,18.13434096662109,7.836695736450237,328.77726837847246,0.005587278562159347,-1675,2,49.0,61.0,240.0
-1675-02-19T07:03:40.040,1109327.5650467603,-0.014355651332886066,103.43352573708127,19.04232271059636,8.21145303988495,329.7513393209332,0.005706502593731272,-1675,2,50.0,62.0,241.0
