planet,jd,date,elong
Mercury,1502108.5006828704,-600-07-14T00:00:59.000,127.03274839970345
Mercury,1502109.5006828704,-600-07-15T00:00:59.000,126.67281293808423
Mercury,1502110.5006828704,-600-07-16T00:00:59.000,126.21618988694354
Mercury,1502111.5006828704,-600-07-17T00:00:59.000,125.66544871408416
Mercury,1502112.5006828704,-600-07-18T00:00:59.000,125.02510489058483
Mercury,1502113.5006828704,-600-07-19T00:00:59.000,124.30187724205894
Mercury,1502114.5006828704,-600-07-20T00:00:59.000,123.5048844781378
Mercury,1502115.5006828704,-600-07-21T00:00:59.000,122.64574784353096
Mercury,1502116.5006828704,-600-07-22T00:00:59.000,121.73856833665172
Mercury,1502117.5006828704,-600-07-23T00:00:59.000,120.79975410521598
Mercury,1502118.5006828704,-600-07-24T00:00:59.000,119.84768681808004
Mercury,1502119.5006828704,-600-07-25T00:00:59.000,118.9022338878101
Mercury,1502120.5006828704,-600-07-26T00:00:59.000,117.98413354363151
Mercury,1502121.5006828704,-600-07-27T00:00:59.000,117.11429794389221
Mercury,1502122.5006828704,-600-07-28T00:00:59.000,116.3130915971974
Mercury,1502123.5006828704,-600-07-29T00:00:59.000,115.5996454007572
Mercury,1502124.5006828704,-600-07-30T00:00:59.000,114.9912598706128
Mercury,1502125.5006828704,-600-07-31T00:00:59.000,114.50293641600922
Mercury,1502126.5006828704,-600-08-01T00:00:59.000,114.14705647191738
Mercury,1502127.5006828704,-600-08-02T00:00:59.000,113.933209240074
Mercury,1502128.5006828704,-600-08-03T00:00:59.000,113.86815334327412
Mercury,1502129.5006828704,-600-08-04T00:00:59.000,113.95588803528324
Mercury,1502130.5006828704,-600-08-05T00:00:59.000,114.197806094859
Mercury,1502131.5006828704,-600-08-06T00:00:59.000,114.59290218343864
Mercury,1502132.5006828704,-600-08-07T00:00:59.000,115.13801544433778
Mercury,1502133.5006828704,-600-08-08T00:00:59.000,115.828091428856
Mercury,1502134.5006828704,-600-08-09T00:00:59.000,116.65645432803768
Mercury,1502135.5006828704,-600-08-10T00:00:59.000,117.61508475354196
Mercury,1502136.5006828704,-600-08-11T00:00:59.000,118.6949004000582
Mercury,1502137.5006828704,-600-08-12T00:00:59.000,119.88603695071322
Mercury,1502138.5006828704,-600-08-13T00:00:59.000,121.17812515153884
Mercury,1502139.5006828704,-600-08-14T00:00:59.000,122.56055799262936
Mercury,1502140.5006828704,-600-08-15T00:00:59.000,124.022740335219
Mercury,1502141.5006828704,-600-08-16T00:00:59.000,125.55431279609058
Mercury,1502142.5006828704,-600-08-17T00:00:59.000,127.14534255641354
Mercury,1502143.5006828704,-600-08-18T00:00:59.000,128.78647584999032
Mercury,1502144.5006828704,-600-08-19T00:00:59.000,130.4690497409024
Mercury,1502145.5006828704,-600-08-20T00:00:59.000,132.185163833582
Mercury,1502146.5006828704,-600-08-21T00:00:59.000,133.92771520864642
Mercury,1502147.5006828704,-600-08-22T00:00:59.000,135.69040179671924
Mercury,1502148.5006828704,-600-08-23T00:00:59.000,137.4677004551246
Mercury,1502149.5006828704,-600-08-24T00:00:59.000,139.25482624572646
Mercury,1502150.5006828704,-600-08-25T00:00:59.000,141.04767901968944
Mercury,1502151.5006828704,-600-08-26T00:00:59.000,142.84278261385174
Mercury,1502152.5006828704,-600-08-27T00:00:59.000,144.63722095659773
Mercury,1502153.5006828704,-600-08-28T00:00:59.000,146.42857435684385
Mercury,1502154.5006828704,-600-08-29T00:00:59.000,148.21485829729102
Mercury,1502155.5006828704,-600-08-30T00:00:59.000,149.9944662410719
Mercury,1502156.5006828704,-600-08-31T00:00:59.000,151.7661173218342
Mercury,1502157.5006828704,-600-09-01T00:00:59.000,153.52880929048638
Mercury,1502158.5006828704,-600-09-02T00:00:59.000,155.28177675088762
Mercury,1502159.5006828704,-600-09-03T00:00:59.000,157.02445448069022
Mercury,1502160.5006828704,-600-09-04T00:00:59.000,158.75644548809476
Mercury,1502161.5006828704,-600-09-05T00:00:59.000,160.4774933786756
Mercury,1502162.5006828704,-600-09-06T00:00:59.000,162.187458577823
Mercury,1502163.5006828704,-600-09-07T00:00:59.000,163.88629794775966
Mercury,1502164.5006828704,-600-09-08T00:00:59.000,165.574047367086
Mercury,1502165.5006828704,-600-09-09T00:00:59.000,167.25080686560818
Mercury,1502166.5006828704,-600-09-10T00:00:59.000,168.91672794844214
Mercury,1502167.5006828704,-600-09-11T00:00:59.000,170.57200278140215
Mercury,1502168.5006828704,-600-09-12T00:00:59.000,172.21685494782434
Mercury,1502169.5006828704,-600-09-13T00:00:59.000,173.85153152086934
Mercury,1502170.5006828704,-600-09-14T00:00:59.000,175.47629623150112
Mercury,1502171.5006828704,-600-09-15T00:00:59.000,177.09142353565892
Mercury,1502172.5006828704,-600-09-16T00:00:59.000,178.69719341425866
Mercury,1502173.5006828704,-600-09-17T00:00:59.000,180.2938867554182
Mercury,1502174.5006828704,-600-09-18T00:00:59.000,181.88178119099862
Mercury,1502175.5006828704,-600-09-19T00:00:59.000,183.46114727029652
Mercury,1502176.5006828704,-600-09-20T00:00:59.000,185.0322448667001
Mercury,1502177.5006828704,-600-09-21T00:00:59.000,186.59531972207765
Mercury,1502178.5006828704,-600-09-22T00:00:59.000,188.15060004007086
Mercury,1502179.5006828704,-600-09-23T00:00:59.000,189.69829304324546
Mercury,1502180.5006828704,-600-09-24T00:00:59.000,191.23858140963085
Mercury,1502181.5006828704,-600-09-25T00:00:59.000,192.77161950741552
Mercury,1502182.5006828704,-600-09-26T00:00:59.000,194.2975293391565
Mercury,1502183.5006828704,-600-09-27T00:00:59.000,195.81639610760718
Mercury,1502184.5006828704,-600-09-28T00:00:59.000,197.32826330315004
Mercury,1502185.5006828704,-600-09-29T00:00:59.000,198.83312720846618
Mercury,1502186.5006828704,-600-09-30T00:00:59.000,200.33093070103638
Mercury,1502187.5006828704,-600-10-01T00:00:59.000,201.82155622052107
Mercury,1502188.5006828704,-600-10-02T00:00:59.000,203.30481775078766
Mercury,1502189.5006828704,-600-10-03T00:00:59.000,204.7804516462439
Mercury,1502190.5006828704,-600-10-04T00:00:59.000,206.2481061037811
Mercury,1502191.5006828704,-600-10-05T00:00:59.000,207.70732905936921
Mercury,1502192.5006828704,-600-10-06T00:00:59.000,209.1575542475747
Mercury,1502193.5006828704,-600-10-07T00:00:59.000,210.59808513056853
Mercury,1502194.5006828704,-600-10-08T00:00:59.000,212.02807635918617
Mercury,1502195.5006828704,-600-10-09T00:00:59.000,213.44651237977484
Mercury,1502196.5006828704,-600-10-10T00:00:59.000,214.8521827545311
Mercury,1502197.5006828704,-600-10-11T00:00:59.000,216.24365370893815
Mercury,1502198.5006828704,-600-10-12T00:00:59.000,217.61923536930462
