local,jd,alt,az,raJ2000,decJ2000,lon,lat,year,month,daynum,daynum_utryn,daynum_dksyn
-1300-01-01T07:26:23.567,1246244.5808283233,-0.029613699853635874,116.85084374603372,329.34644255428896,-12.739565986220569,281.2777725591776,-0.0010262250607604878,-1300,1,1.0,13.0,193.0
-1300-01-02T07:26:45.210,1246245.5810788244,0.00568762539532305,116.76631106470107,330.3122857581053,-12.387525489667151,282.28414851273163,-0.0009511945876827009,-1300,1,2.0,14.0,194.0
-1300-01-03T07:26:45.210,1246246.5810788244,-0.024189663081096293,116.63313785206002,331.2747957958778,-12.032339323531804,283.28976114357005,-0.0008666788333151231,-1300,1,3.0,15.0,195.0
-1300-01-04T07:27:06.854,1246247.5813293252,0.022154611394265156,116.53787783639602,332.2345324560702,-11.67393814984563,284.29512824716517,-0.0007722316364886762,-1300,1,4.0,16.0,196.0
-1300-01-05T07:27:06.854,1246248.5813293252,0.0032645238531625697,116.39414598544356,333.19109070411287,-11.312611669472448,285.29976036643785,-0.0006681955109170614,-1300,1,5.0,17.0,197.0
-1300-01-06T07:27:06.854,1246249.5813293252,-0.01011534461656899,116.245278014862,334.14478446095035,-10.948382415806448,286.3039208478415,-0.000555410880507394,-1300,1,6.0,18.0,198.0
-1300-01-07T07:27:06.854,1246250.5813293252,-0.017946617434458766,116.09136994898903,335.0956845999357,-10.581363843767422,287.30761673237043,-0.0004351432254945586,-1300,1,7.0,19.0,199.0
-1300-01-08T07:27:06.854,1246251.5813293252,-0.02019186992917534,115.9325224866887,336.04386021672025,-10.211670617082287,288.31084996073014,-0.00030890793819773535,-1300,1,8.0,20.0,200.0
-1300-01-09T07:27:06.854,1246252.5813293252,-0.01681507948963146,115.76884011864313,336.98937925785503,-9.839418251077593,289.3136176333064,-0.0001783546593816003,-1300,1,9.0,21.0,201.0
-1300-01-10T07:27:06.854,1246253.5813293252,-0.007782032018486319,115.60043035506884,337.9323090435724,-9.464722818591474,290.31591266293054,-4.5189913295860234e-05,-1300,1,10.0,22.0,202.0
-1300-01-11T07:27:06.854,1246254.5813293252,0.006939343752118588,115.42740312577456,338.8727166473534,-9.087700724482207,291.317724486108,8.887516567025936e-05,-1300,1,11.0,23.0,203.0
-1300-01-12T07:27:06.854,1246255.5813293252,0.027378734793356906,115.24987032771682,339.81066912483374,-8.70846854070852,292.319039660681,0.0002221669637983332,-1300,1,12.0,24.0,204.0
-1300-01-13T07:26:45.210,1246256.5810788244,-0.018124840820924467,115.02470911171858,340.745999569415,-8.327238654392598,293.319591721672,0.00035305751551367286,-1300,1,13.0,25.0,205.0
-1300-01-14T07:26:45.210,1246257.5810788244,0.013719422315027647,114.83848955328094,341.6792439948604,-7.943936549886024,294.31986430114813,0.00048013554391788504,-1300,1,14.0,26.0,206.0
-1300-01-15T07:26:23.567,1246258.5808283233,-0.020581059485016963,114.60487257393791,342.6100022977344,-7.5588705972209596,295.3193370464829,0.0006020186936889831,-1300,1,15.0,27.0,207.0
-1300-01-16T07:26:23.567,1246259.5808283233,0.022748837322353967,114.41041627753854,343.5388086366828,-7.171963934014571,296.3184907957942,0.0007176455947771468,-1300,1,16.0,28.0,208.0
-1300-01-17T07:26:01.924,1246260.5805778224,-0.0002841427650779243,114.16878310810733,344.465265770339,-6.78352605488549,297.3168049496059,0.0008260736483984801,-1300,1,17.0,29.0,209.0
-1300-01-18T07:25:40.281,1246261.5803273213,-0.01773612203569824,113.92331276259223,345.3896752905769,-6.393575295837785,298.3145107295751,0.0009267288580629619,-1300,1,18.0,30.0,210.0
-1300-01-19T07:25:18.637,1246262.5800768202,-0.02960098269968891,113.67411191863675,346.3121066636949,-6.002225917655937,299.3115907074124,0.0010193304472744305,-1300,1,19.0,31.0,211.0
-1300-01-20T07:24:56.994,1246263.5798263194,-0.03587630801041244,113.42128662371849,347.2326304512526,-5.609591188688592,300.308029837665,0.0011039554310572186,-1300,1,20.0,32.0,212.0
-1300-01-21T07:24:56.994,1246264.5798263194,0.03618504404204549,113.20816007637734,348.1515486213022,-5.215684347630941,301.30406531045014,0.00118107894460211,-1300,1,21.0,33.0,213.0
-1300-01-22T07:24:13.707,1246265.5793253174,-0.031670219202529465,112.90518200625873,349.0682451310499,-4.82091242040486,302.2989395656855,0.0012514903721077865,-1300,1,22.0,34.0,214.0
-1300-01-23T07:23:52.064,1246266.5790748163,-0.021207078495721,112.64210912557566,349.98348607708624,-4.425087838075894,303.2933944082646,0.0013164748546241965,-1300,1,23.0,35.0,215.0
-1300-01-24T07:23:30.421,1246267.5788243152,-0.005192005034902641,112.37582409544089,350.8971206011415,-4.028416269594813,304.28717636869214,0.0013776137342574573,-1300,1,24.0,36.0,216.0
-1300-01-25T07:23:08.778,1246268.5785738144,0.016351174735689738,112.10642545108968,351.8092313832616,-3.6310022610860404,305.28028330010926,0.0014368389460551311,-1300,1,25.0,37.0,217.0
