planet,jd,date,elong
Mars,1501992.5006828704,-600-03-20T00:00:59.000,278.1170415801247
Mars,1501993.5006828704,-600-03-21T00:00:59.000,278.80612126799446
Mars,1501994.5006828704,-600-03-22T00:00:59.000,279.49463083409216
Mars,1501995.5006828704,-600-03-23T00:00:59.000,280.1825462784835
Mars,1501996.5006828704,-600-03-24T00:00:59.000,280.86984304316763
Mars,1501997.5006828704,-600-03-25T00:00:59.000,281.5564960003644
Mars,1501998.5006828704,-600-03-26T00:00:59.000,282.2424794402409
Mars,1501999.5006828704,-600-03-27T00:00:59.000,282.9277670587505
Mars,1502000.5006828704,-600-03-28T00:00:59.000,283.6123319452055
Mars,1502001.5006828704,-600-03-29T00:00:59.000,284.2961465691416
Mars,1502002.5006828704,-600-03-30T00:00:59.000,284.97918276730115
Mars,1502003.5006828704,-600-03-31T00:00:59.000,285.6614117303213
Mars,1502004.5006828704,-600-04-01T00:00:59.000,286.34280398867685
Mars,1502005.5006828704,-600-04-02T00:00:59.000,287.02332939871434
Mars,1502006.5006828704,-600-04-03T00:00:59.000,287.70295712817125
Mars,1502007.5006828704,-600-04-04T00:00:59.000,288.3816556415911
Mars,1502008.5006828704,-600-04-05T00:00:59.000,289.05939268474174
Mars,1502009.5006828704,-600-04-06T00:00:59.000,289.73613526933497
Mars,1502010.5006828704,-600-04-07T00:00:59.000,290.411849657253
Mars,1502011.5006828704,-600-04-08T00:00:59.000,291.08650134379496
Mars,1502012.5006828704,-600-04-09T00:00:59.000,291.76005504118484
Mars,1502013.5006828704,-600-04-10T00:00:59.000,292.43247466150643
Mars,1502014.5006828704,-600-04-11T00:00:59.000,293.10372329873866
Mars,1502015.5006828704,-600-04-12T00:00:59.000,293.77376321082124
Mars,1502016.5006828704,-600-04-13T00:00:59.000,294.44255580126054
Mars,1502017.5006828704,-600-04-14T00:00:59.000,295.11006159969764
Mars,1502018.5006828704,-600-04-15T00:00:59.000,295.7762402424961
Mars,1502019.5006828704,-600-04-16T00:00:59.000,296.44105045281424
Mars,1502020.5006828704,-600-04-17T00:00:59.000,297.10445001957225
Mars,1502021.5006828704,-600-04-18T00:00:59.000,297.7663957764479
Mars,1502022.5006828704,-600-04-19T00:00:59.000,298.4268435799575
Mars,1502023.5006828704,-600-04-20T00:00:59.000,299.08574828729587
Mars,1502024.5006828704,-600-04-21T00:00:59.000,299.74306373286527
Mars,1502025.5006828704,-600-04-22T00:00:59.000,300.3987427048121
Mars,1502026.5006828704,-600-04-23T00:00:59.000,301.05273692087576
Mars,1502027.5006828704,-600-04-24T00:00:59.000,301.7049970029209
Mars,1502028.5006828704,-600-04-25T00:00:59.000,302.3554724514137
Mars,1502029.5006828704,-600-04-26T00:00:59.000,303.00411161915923
Mars,1502030.5006828704,-600-04-27T00:00:59.000,303.65086168365366
