nid	naks	gname	lon	lat	year	date	jd
N20-PAsh	पूर्वाषाढा	λ Sgr	239.583	-1.636	-650	-0650-12-31T18:00:00	1484010.034468
N21-UAsh	उत्तराषाढा	τ Sgr	248.144	-4.590	-650	-0650-12-31T18:00:00	1484010.034468
N27-Rev	रेवती	ξ Psc	350.664	-8.083	-650	-0650-12-31T18:00:00	1484010.034468
N06-Ard	आर्द्रा	α Ori	52.628	-16.380	-600	-0600-12-31T06:00:00	1502272.534468
N10-Mag	मघाः	α Leo	113.914	0.315	-600	-0600-12-31T06:00:00	1502272.534468
N18-Jye	ज्येष्ठा	α Sco	213.675	-4.229	-600	-0600-12-31T06:00:00	1502272.534468
N19-Mul	मूलं	λ Sco	228.491	-13.423	-600	-0600-12-31T06:00:00	1502272.534468
N20-PAsh	पूर्वाषाढा	λ Sgr	240.273	-1.645	-600	-0600-12-31T06:00:00	1502272.534468
N21-UAsh	उत्तराषाढा	τ Sgr	248.833	-4.600	-600	-0600-12-31T06:00:00	1502272.534468
N27-Rev	रेवती	ξ Psc	351.356	-8.081	-600	-0600-12-31T06:00:00	1502272.534468
N06-Ard	आर्द्रा	α Ori	53.319	-16.373	-550	-0550-12-31T18:00:00	1520535.034468
N10-Mag	मघाः	α Leo	114.601	0.319	-550	-0550-12-31T18:00:00	1520535.034468
N18-Jye	ज्येष्ठा	α Sco	214.365	-4.236	-550	-0550-12-31T18:00:00	1520535.034468
N19-Mul	मूलं	λ Sco	229.181	-13.430	-550	-0550-12-31T18:00:00	1520535.034468
N20-PAsh	पूर्वाषाढा	λ Sgr	240.963	-1.655	-550	-0550-12-31T18:00:00	1520535.034468
N21-UAsh	उत्तराषाढा	τ Sgr	249.521	-4.610	-550	-0550-12-31T18:00:00	1520535.034468
N27-Rev	रेवती	ξ Psc	352.048	-8.078	-550	-0550-12-31T18:00:00	1520535.034468
N06-Ard	आर्द्रा	α Ori	54.011	-16.366	-500	-0500-12-31T06:00:00	1538797.534468
N10-Mag	मघाः	α Leo	115.288	0.322	-500	-0500-12-31T06:00:00	1538797.534468
N18-Jye	ज्येष्ठा	α Sco	215.056	-4.242	-500	-0500-12-31T06:00:00	1538797.534468
N19-Mul	मूलं	λ Sco	229.872	-13.437	-500	-0500-12-31T06:00:00	1538797.534468
N20-PAsh	पूर्वाषाढा	λ Sgr	241.652	-1.664	-500	-0500-12-31T06:00:00	1538797.534468
N21-UAsh	उत्तराषाढा	τ Sgr	250.210	-4.619	-500	-0500-12-31T06:00:00	1538797.534468
N27-Rev	रेवती	ξ Psc	352.740	-8.076	-500	-0500-12-31T06:00:00	1538797.534468
N06-Ard	आर्द्रा	α Ori	54.703	-16.359	-450	-0450-12-31T18:00:00	1557060.034468
N10-Mag	मघाः	α Leo	115.976	0.326	-450	-0450-12-31T18:00:00	1557060.034468
N18-Jye	ज्येष्ठा	α Sco	215.747	-4.249	-450	-0450-12-31T18:00:00	1557060.034468
N19-Mul	मूलं	λ Sco	230.563	-13.444	-450	-0450-12-31T18:00:00	1557060.034468
N20-PAsh	पूर्वाषाढा	λ Sgr	242.342	-1.674	-450	-0450-12-31T18:00:00	1557060.034468
N21-UAsh	उत्तराषाढा	τ Sgr	250.899	-4.629	-450	-0450-12-31T18:00:00	1557060.034468
N27-Rev	रेवती	ξ Psc	353.433	-8.073	-450	-0450-12-31T18:00:00	1557060.034468
N06-Ard	आर्द्रा	α Ori	55.394	-16.352	-400	-0400-12-31T06:00:00	1575322.534468
N10-Mag	मघाः	α Leo	116.663	0.329	-400	-0400-12-31T06:00:00	1575322.534468
N18-Jye	ज्येष्ठा	α Sco	216.438	-4.255	-400	-0400-12-31T06:00:00	1575322.534468
N19-Mul	मूलं	λ Sco	231.254	-13.451	-400	-0400-12-31T06:00:00	1575322.534468
N20-PAsh	पूर्वाषाढा	λ Sgr	243.032	-1.684	-400	-0400-12-31T06:00:00	1575322.534468
N21-UAsh	उत्तराषाढा	τ Sgr	251.589	-4.639	-400	-0400-12-31T06:00:00	1575322.534468
N27-Rev	रेवती	ξ Psc	354.125	-8.071	-400	-0400-12-31T06:00:00	1575322.534468
N06-Ard	आर्द्रा	α Ori	56.086	-16.345	-350	-0350-12-31T18:00:00	1593585.034468
N10-Mag	मघाः	α Leo	117.351	0.333	-350	-0350-12-31T18:00:00	1593585.034468
N18-Jye	ज्येष्ठा	α Sco	217.129	-4.261	-350	-0350-12-31T18:00:00	1593585.034468
N19-Mul	मूलं	λ Sco	231.945	-13.458	-350	-0350-12-31T18:00:00	1593585.034468
N20-PAsh	पूर्वाषाढा	λ Sgr	243.723	-1.693	-350	-0350-12-31T18:00:00	1593585.034468
N21-UAsh	उत्तराषाढा	τ Sgr	252.278	-4.648	-350	-0350-12-31T18:00:00	1593585.034468
N27-Rev	रेवती	ξ Psc	354.818	-8.068	-350	-0350-12-31T18:00:00	1593585.034468
N06-Ard	आर्द्रा	α Ori	56.779	-16.339	-300	-0300-12-31T06:00:00	1611847.534468
N10-Mag	मघाः	α Leo	118.039	0.336	-300	-0300-12-31T06:00:00	1611847.534468
N18-Jye	ज्येष्ठा	α Sco	217.820	-4.268	-300	-0300-12-31T06:00:00	1611847.534468
N19-Mul	मूलं	λ Sco	232.636	-13.465	-300	-0300-12-31T06:00:00	1611847.534468
N20-PAsh	पूर्वाषाढा	λ Sgr	244.413	-1.703	-300	-0300-12-31T06:00:00	1611847.534468
N21-UAsh	उत्तराषाढा	τ Sgr	252.967	-4.658	-300	-0300-12-31T06:00:00	1611847.534468
N27-Rev	रेवती	ξ Psc	355.511	-8.066	-300	-0300-12-31T06:00:00	1611847.534468
N06-Ard	आर्द्रा	α Ori	57.471	-16.332	-250	-0250-12-31T18:00:00	1630110.034468
N10-Mag	मघाः	α Leo	118.727	0.339	-250	-0250-12-31T18:00:00	1630110.034468
N18-Jye	ज्येष्ठा	α Sco	218.511	-4.274	-250	-0250-12-31T18:00:00	1630110.034468
N19-Mul	मूलं	λ Sco	233.327	-13.472	-250	-0250-12-31T18:00:00	1630110.034468
N20-PAsh	पूर्वाषाढा	λ Sgr	245.103	-1.712	-250	-0250-12-31T18:00:00	1630110.034468
N21-UAsh	उत्तराषाढा	τ Sgr	253.657	-4.667	-250	-0250-12-31T18:00:00	1630110.034468
N27-Rev	रेवती	ξ Psc	356.204	-8.063	-250	-0250-12-31T18:00:00	1630110.034468
N06-Ard	आर्द्रा	α Ori	58.163	-16.325	-200	-0200-12-31T06:00:00	1648372.534468
N10-Mag	मघाः	α Leo	119.415	0.343	-200	-0200-12-31T06:00:00	1648372.534468
N18-Jye	ज्येष्ठा	α Sco	219.203	-4.281	-200	-0200-12-31T06:00:00	1648372.534468
N19-Mul	मूलं	λ Sco	234.019	-13.479	-200	-0200-12-31T06:00:00	1648372.534468
N20-PAsh	पूर्वाषाढा	λ Sgr	245.794	-1.722	-200	-0200-12-31T06:00:00	1648372.534468
N21-UAsh	उत्तराषाढा	τ Sgr	254.347	-4.677	-200	-0200-12-31T06:00:00	1648372.534468
N27-Rev	रेवती	ξ Psc	356.897	-8.060	-200	-0200-12-31T06:00:00	1648372.534468
N06-Ard	आर्द्रा	α Ori	58.856	-16.318	-150	-0150-12-31T18:00:00	1666635.034468
N10-Mag	मघाः	α Leo	120.104	0.346	-150	-0150-12-31T18:00:00	1666635.034468
N18-Jye	ज्येष्ठा	α Sco	219.894	-4.287	-150	-0150-12-31T18:00:00	1666635.034468
N19-Mul	मूलं	λ Sco	234.711	-13.486	-150	-0150-12-31T18:00:00	1666635.034468
N20-PAsh	पूर्वाषाढा	λ Sgr	246.485	-1.731	-150	-0150-12-31T18:00:00	1666635.034468
N21-UAsh	उत्तराषाढा	τ Sgr	255.037	-4.687	-150	-0150-12-31T18:00:00	1666635.034468
N27-Rev	रेवती	ξ Psc	357.590	-8.058	-150	-0150-12-31T18:00:00	1666635.034468
N06-Ard	आर्द्रा	α Ori	59.549	-16.311	-100	-0100-12-31T06:00:00	1684897.534468
N10-Mag	मघाः	α Leo	120.792	0.349	-100	-0100-12-31T06:00:00	1684897.534468
N18-Jye	ज्येष्ठा	α Sco	220.586	-4.294	-100	-0100-12-31T06:00:00	1684897.534468
N19-Mul	मूलं	λ Sco	235.402	-13.494	-100	-0100-12-31T06:00:00	1684897.534468
N20-PAsh	पूर्वाषाढा	λ Sgr	247.176	-1.741	-100	-0100-12-31T06:00:00	1684897.534468
N21-UAsh	उत्तराषाढा	τ Sgr	255.727	-4.696	-100	-0100-12-31T06:00:00	1684897.534468
N27-Rev	रेवती	ξ Psc	358.283	-8.055	-100	-0100-12-31T06:00:00	1684897.534468
N06-Ard	आर्द्रा	α Ori	60.241	-16.304	-50	-0050-12-31T18:00:00	1703160.034468
N10-Mag	मघाः	α Leo	121.481	0.353	-50	-0050-12-31T18:00:00	1703160.034468
N18-Jye	ज्येष्ठा	α Sco	221.278	-4.300	-50	-0050-12-31T18:00:00	1703160.034468
N19-Mul	मूलं	λ Sco	236.094	-13.501	-50	-0050-12-31T18:00:00	1703160.034468
N20-PAsh	पूर्वाषाढा	λ Sgr	247.867	-1.750	-50	-0050-12-31T18:00:00	1703160.034468
N21-UAsh	उत्तराषाढा	τ Sgr	256.417	-4.706	-50	-0050-12-31T18:00:00	1703160.034468
N27-Rev	रेवती	ξ Psc	358.977	-8.052	-50	-0050-12-31T18:00:00	1703160.034468
N06-Ard	आर्द्रा	α Ori	60.934	-16.298	0	0000-12-31T06:00:00	1721422.534468
N10-Mag	मघाः	α Leo	122.170	0.356	0	0000-12-31T06:00:00	1721422.534468
N18-Jye	ज्येष्ठा	α Sco	221.970	-4.306	0	0000-12-31T06:00:00	1721422.534468
N19-Mul	मूलं	λ Sco	236.787	-13.508	0	0000-12-31T06:00:00	1721422.534468
N20-PAsh	पूर्वाषाढा	λ Sgr	248.558	-1.760	0	0000-12-31T06:00:00	1721422.534468
N21-UAsh	उत्तराषाढा	τ Sgr	257.108	-4.715	0	0000-12-31T06:00:00	1721422.534468
N27-Rev	रेवती	ξ Psc	359.670	-8.050	0	0000-12-31T06:00:00	1721422.534468
N06-Ard	आर्द्रा	α Ori	61.627	-16.291	50	0050-12-31T18:00:00	1739685.034468
N10-Mag	मघाः	α Leo	122.859	0.359	50	0050-12-31T18:00:00	1739685.034468
N18-Jye	ज्येष्ठा	α Sco	222.662	-4.313	50	0050-12-31T18:00:00	1739685.034468
N19-Mul	मूलं	λ Sco	237.479	-13.515	50	0050-12-31T18:00:00	1739685.034468
N20-PAsh	पूर्वाषाढा	λ Sgr	249.250	-1.770	50	0050-12-31T18:00:00	1739685.034468
N21-UAsh	उत्तराषाढा	τ Sgr	257.798	-4.725	50	0050-12-31T18:00:00	1739685.034468
N27-Rev	रेवती	ξ Psc	0.364	-8.047	50	0050-12-31T18:00:00	1739685.034468
N06-Ard	आर्द्रा	α Ori	62.321	-16.284	100	0100-12-31T06:00:00	1757947.534468
N10-Mag	मघाः	α Leo	123.548	0.362	100	0100-12-31T06:00:00	1757947.534468
N18-Jye	ज्येष्ठा	α Sco	223.355	-4.319	100	0100-12-31T06:00:00	1757947.534468
N19-Mul	मूलं	λ Sco	238.171	-13.522	100	0100-12-31T06:00:00	1757947.534468
N20-PAsh	पूर्वाषाढा	λ Sgr	249.941	-1.779	100	0100-12-31T06:00:00	1757947.534468
N21-UAsh	उत्तराषाढा	τ Sgr	258.489	-4.734	100	0100-12-31T06:00:00	1757947.534468
N27-Rev	रेवती	ξ Psc	1.058	-8.044	100	0100-12-31T06:00:00	1757947.534468
N06-Ard	आर्द्रा	α Ori	63.014	-16.277	150	0150-12-31T18:00:00	1776210.034468
N10-Mag	मघाः	α Leo	124.237	0.365	150	0150-12-31T18:00:00	1776210.034468
N18-Jye	ज्येष्ठा	α Sco	224.047	-4.326	150	0150-12-31T18:00:00	1776210.034468
N19-Mul	मूलं	λ Sco	238.864	-13.529	150	0150-12-31T18:00:00	1776210.034468
N20-PAsh	पूर्वाषाढा	λ Sgr	250.633	-1.789	150	0150-12-31T18:00:00	1776210.034468
N21-UAsh	उत्तराषाढा	τ Sgr	259.180	-4.744	150	0150-12-31T18:00:00	1776210.034468
N27-Rev	रेवती	ξ Psc	1.752	-8.041	150	0150-12-31T18:00:00	1776210.034468
N06-Ard	आर्द्रा	α Ori	63.708	-16.270	200	0200-12-31T06:00:00	1794472.534468
N10-Mag	मघाः	α Leo	124.926	0.369	200	0200-12-31T06:00:00	1794472.534468
N18-Jye	ज्येष्ठा	α Sco	224.740	-4.332	200	0200-12-31T06:00:00	1794472.534468
N19-Mul	मूलं	λ Sco	239.557	-13.536	200	0200-12-31T06:00:00	1794472.534468
N20-PAsh	पूर्वाषाढा	λ Sgr	251.325	-1.798	200	0200-12-31T06:00:00	1794472.534468
N21-UAsh	उत्तराषाढा	τ Sgr	259.871	-4.754	200	0200-12-31T06:00:00	1794472.534468
N27-Rev	रेवती	ξ Psc	2.446	-8.038	200	0200-12-31T06:00:00	1794472.534468
N06-Ard	आर्द्रा	α Ori	64.401	-16.263	250	0250-12-31T18:00:00	1812735.034468
N10-Mag	मघाः	α Leo	125.616	0.372	250	0250-12-31T18:00:00	1812735.034468
N18-Jye	ज्येष्ठा	α Sco	225.433	-4.339	250	0250-12-31T18:00:00	1812735.034468
N19-Mul	मूलं	λ Sco	240.249	-13.543	250	0250-12-31T18:00:00	1812735.034468
N20-PAsh	पूर्वाषाढा	λ Sgr	252.017	-1.808	250	0250-12-31T18:00:00	1812735.034468
N21-UAsh	उत्तराषाढा	τ Sgr	260.562	-4.763	250	0250-12-31T18:00:00	1812735.034468
N27-Rev	रेवती	ξ Psc	3.140	-8.036	250	0250-12-31T18:00:00	1812735.034468
N06-Ard	आर्द्रा	α Ori	65.095	-16.257	300	0300-12-31T06:00:00	1830997.534468
N10-Mag	मघाः	α Leo	126.305	0.375	300	0300-12-31T06:00:00	1830997.534468
N18-Jye	ज्येष्ठा	α Sco	226.125	-4.345	300	0300-12-31T06:00:00	1830997.534468
N19-Mul	मूलं	λ Sco	240.943	-13.550	300	0300-12-31T06:00:00	1830997.534468
N20-PAsh	पूर्वाषाढा	λ Sgr	252.709	-1.817	300	0300-12-31T06:00:00	1830997.534468
N21-UAsh	उत्तराषाढा	τ Sgr	261.253	-4.773	300	0300-12-31T06:00:00	1830997.534468
N27-Rev	रेवती	ξ Psc	3.835	-8.033	300	0300-12-31T06:00:00	1830997.534468
N06-Ard	आर्द्रा	α Ori	65.789	-16.250	350	0350-12-31T18:00:00	1849260.034468
N10-Mag	मघाः	α Leo	126.995	0.378	350	0350-12-31T18:00:00	1849260.034468
N18-Jye	ज्येष्ठा	α Sco	226.819	-4.352	350	0350-12-31T18:00:00	1849260.034468
N19-Mul	मूलं	λ Sco	241.636	-13.557	350	0350-12-31T18:00:00	1849260.034468
N20-PAsh	पूर्वाषाढा	λ Sgr	253.401	-1.827	350	0350-12-31T18:00:00	1849260.034468
N21-UAsh	उत्तराषाढा	τ Sgr	261.945	-4.782	350	0350-12-31T18:00:00	1849260.034468
N27-Rev	रेवती	ξ Psc	4.530	-8.030	350	0350-12-31T18:00:00	1849260.034468
N06-Ard	आर्द्रा	α Ori	66.483	-16.243	400	0400-12-31T06:00:00	1867522.534468
N10-Mag	मघाः	α Leo	127.685	0.381	400	0400-12-31T06:00:00	1867522.534468
N18-Jye	ज्येष्ठा	α Sco	227.512	-4.358	400	0400-12-31T06:00:00	1867522.534468
N19-Mul	मूलं	λ Sco	242.329	-13.564	400	0400-12-31T06:00:00	1867522.534468
N20-PAsh	पूर्वाषाढा	λ Sgr	254.093	-1.836	400	0400-12-31T06:00:00	1867522.534468
N21-UAsh	उत्तराषाढा	τ Sgr	262.636	-4.792	400	0400-12-31T06:00:00	1867522.534468
N27-Rev	रेवती	ξ Psc	5.224	-8.027	400	0400-12-31T06:00:00	1867522.534468
N06-Ard	आर्द्रा	α Ori	67.177	-16.236	450	0450-12-31T18:00:00	1885785.034468
N10-Mag	मघाः	α Leo	128.375	0.384	450	0450-12-31T18:00:00	1885785.034468
N18-Jye	ज्येष्ठा	α Sco	228.205	-4.365	450	0450-12-31T18:00:00	1885785.034468
N19-Mul	मूलं	λ Sco	243.023	-13.571	450	0450-12-31T18:00:00	1885785.034468
N20-PAsh	पूर्वाषाढा	λ Sgr	254.786	-1.846	450	0450-12-31T18:00:00	1885785.034468
N21-UAsh	उत्तराषाढा	τ Sgr	263.328	-4.801	450	0450-12-31T18:00:00	1885785.034468
N27-Rev	रेवती	ξ Psc	5.919	-8.024	450	0450-12-31T18:00:00	1885785.034468
N06-Ard	आर्द्रा	α Ori	67.872	-16.229	500	0500-12-31T06:00:00	1904047.534468
N10-Mag	मघाः	α Leo	129.065	0.387	500	0500-12-31T06:00:00	1904047.534468
N18-Jye	ज्येष्ठा	α Sco	228.899	-4.372	500	0500-12-31T06:00:00	1904047.534468
N19-Mul	मूलं	λ Sco	243.716	-13.578	500	0500-12-31T06:00:00	1904047.534468
N20-PAsh	पूर्वाषाढा	λ Sgr	255.479	-1.855	500	0500-12-31T06:00:00	1904047.534468
N21-UAsh	उत्तराषाढा	τ Sgr	264.020	-4.810	500	0500-12-31T06:00:00	1904047.534468
N27-Rev	रेवती	ξ Psc	6.614	-8.021	500	0500-12-31T06:00:00	1904047.534468
