nid	naks	gname	lon	lat	year	date	jd
M08-Vis	विशाखे	α2 Lib	189.729	0.638	-550	-0550-12-31T18:00:00	1520535.034468
M09-Jye	ज्येष्ठा	α Sco	214.365	-4.236	-550	-0550-12-31T18:00:00	1520535.034468
M10-PAsh	पूर्वाषाढा	λ Sgr	240.963	-1.655	-550	-0550-12-31T18:00:00	1520535.034468
M11-Dha	धनिष्ठा	β Del	280.998	32.215	-550	-0550-12-31T18:00:00	1520535.034468
M12-PBha	पूर्वाभाद्रपदा	α Peg	318.162	19.492	-550	-0550-12-31T18:00:00	1520535.034468
M01-Rev	रेवती	ε Psc	342.856	0.955	-500	-0500-12-31T06:00:00	1538797.534468
M02-Bha	भरणी	* 41 Ari	13.503	10.297	-500	-0500-12-31T06:00:00	1538797.534468
M03-Mrg	मृगशीर्षः	λ Ori	48.979	-13.697	-500	-0500-12-31T06:00:00	1538797.534468
M04-Pun	पुनर्वसू	β Gem	78.899	6.571	-500	-0500-12-31T06:00:00	1538797.534468
M05-Mag	मघाः	α Leo	115.288	0.322	-500	-0500-12-31T06:00:00	1538797.534468
M06-PPal	पूर्वफल्गुनी	δ Leo	126.382	14.254	-500	-0500-12-31T06:00:00	1538797.534468
M07-Chi	चित्रा	α Vir	169.151	-1.891	-500	-0500-12-31T06:00:00	1538797.534468
M08-Vis	विशाखे	α2 Lib	190.419	0.632	-500	-0500-12-31T06:00:00	1538797.534468
M09-Jye	ज्येष्ठा	α Sco	215.056	-4.242	-500	-0500-12-31T06:00:00	1538797.534468
M10-PAsh	पूर्वाषाढा	λ Sgr	241.652	-1.664	-500	-0500-12-31T06:00:00	1538797.534468
M11-Dha	धनिष्ठा	β Del	281.688	32.209	-500	-0500-12-31T06:00:00	1538797.534468
M12-PBha	पूर्वाभाद्रपदा	α Peg	318.851	19.490	-500	-0500-12-31T06:00:00	1538797.534468
M01-Rev	रेवती	ε Psc	343.546	0.957	-450	-0450-12-31T18:00:00	1557060.034468
M02-Bha	भरणी	* 41 Ari	14.194	10.300	-450	-0450-12-31T18:00:00	1557060.034468
M03-Mrg	मृगशीर्षः	λ Ori	49.671	-13.690	-450	-0450-12-31T18:00:00	1557060.034468
M04-Pun	पुनर्वसू	β Gem	79.582	6.573	-450	-0450-12-31T18:00:00	1557060.034468
M05-Mag	मघाः	α Leo	115.976	0.326	-450	-0450-12-31T18:00:00	1557060.034468
M06-PPal	पूर्वफल्गुनी	δ Leo	127.078	14.256	-450	-0450-12-31T18:00:00	1557060.034468
M07-Chi	चित्रा	α Vir	169.842	-1.893	-450	-0450-12-31T18:00:00	1557060.034468
M08-Vis	विशाखे	α2 Lib	191.108	0.627	-450	-0450-12-31T18:00:00	1557060.034468
M09-Jye	ज्येष्ठा	α Sco	215.747	-4.249	-450	-0450-12-31T18:00:00	1557060.034468
M10-PAsh	पूर्वाषाढा	λ Sgr	242.342	-1.674	-450	-0450-12-31T18:00:00	1557060.034468
M11-Dha	धनिष्ठा	β Del	282.378	32.202	-450	-0450-12-31T18:00:00	1557060.034468
M12-PBha	पूर्वाभाद्रपदा	α Peg	319.540	19.488	-450	-0450-12-31T18:00:00	1557060.034468
M01-Rev	रेवती	ε Psc	344.236	0.959	-400	-0400-12-31T06:00:00	1575322.534468
M02-Bha	भरणी	* 41 Ari	14.885	10.302	-400	-0400-12-31T06:00:00	1575322.534468
M03-Mrg	मृगशीर्षः	λ Ori	50.362	-13.684	-400	-0400-12-31T06:00:00	1575322.534468
M04-Pun	पुनर्वसू	β Gem	80.265	6.576	-400	-0400-12-31T06:00:00	1575322.534468
M05-Mag	मघाः	α Leo	116.663	0.329	-400	-0400-12-31T06:00:00	1575322.534468
M06-PPal	पूर्वफल्गुनी	δ Leo	127.773	14.259	-400	-0400-12-31T06:00:00	1575322.534468
M07-Chi	चित्रा	α Vir	170.532	-1.896	-400	-0400-12-31T06:00:00	1575322.534468
M08-Vis	विशाखे	α2 Lib	191.799	0.621	-400	-0400-12-31T06:00:00	1575322.534468
M09-Jye	ज्येष्ठा	α Sco	216.438	-4.255	-400	-0400-12-31T06:00:00	1575322.534468
M10-PAsh	पूर्वाषाढा	λ Sgr	243.032	-1.684	-400	-0400-12-31T06:00:00	1575322.534468
M11-Dha	धनिष्ठा	β Del	283.068	32.196	-400	-0400-12-31T06:00:00	1575322.534468
M12-PBha	पूर्वाभाद्रपदा	α Peg	320.230	19.485	-400	-0400-12-31T06:00:00	1575322.534468
M01-Rev	रेवती	ε Psc	344.926	0.961	-350	-0350-12-31T18:00:00	1593585.034468
M02-Bha	भरणी	* 41 Ari	15.575	10.305	-350	-0350-12-31T18:00:00	1593585.034468
M03-Mrg	मृगशीर्षः	λ Ori	51.054	-13.677	-350	-0350-12-31T18:00:00	1593585.034468
M04-Pun	पुनर्वसू	β Gem	80.948	6.579	-350	-0350-12-31T18:00:00	1593585.034468
M05-Mag	मघाः	α Leo	117.351	0.333	-350	-0350-12-31T18:00:00	1593585.034468
M06-PPal	पूर्वफल्गुनी	δ Leo	128.469	14.261	-350	-0350-12-31T18:00:00	1593585.034468
M07-Chi	चित्रा	α Vir	171.223	-1.899	-350	-0350-12-31T18:00:00	1593585.034468
M08-Vis	विशाखे	α2 Lib	192.489	0.615	-350	-0350-12-31T18:00:00	1593585.034468
M09-Jye	ज्येष्ठा	α Sco	217.129	-4.261	-350	-0350-12-31T18:00:00	1593585.034468
M10-PAsh	पूर्वाषाढा	λ Sgr	243.723	-1.693	-350	-0350-12-31T18:00:00	1593585.034468
M11-Dha	धनिष्ठा	β Del	283.758	32.190	-350	-0350-12-31T18:00:00	1593585.034468
M12-PBha	पूर्वाभाद्रपदा	α Peg	320.919	19.483	-350	-0350-12-31T18:00:00	1593585.034468
M01-Rev	रेवती	ε Psc	345.617	0.964	-300	-0300-12-31T06:00:00	1611847.534468
M02-Bha	भरणी	* 41 Ari	16.266	10.308	-300	-0300-12-31T06:00:00	1611847.534468
M03-Mrg	मृगशीर्षः	λ Ori	51.746	-13.671	-300	-0300-12-31T06:00:00	1611847.534468
M04-Pun	पुनर्वसू	β Gem	81.632	6.581	-300	-0300-12-31T06:00:00	1611847.534468
M05-Mag	मघाः	α Leo	118.039	0.336	-300	-0300-12-31T06:00:00	1611847.534468
M06-PPal	पूर्वफल्गुनी	δ Leo	129.164	14.263	-300	-0300-12-31T06:00:00	1611847.534468
M07-Chi	चित्रा	α Vir	171.914	-1.901	-300	-0300-12-31T06:00:00	1611847.534468
M08-Vis	विशाखे	α2 Lib	193.179	0.610	-300	-0300-12-31T06:00:00	1611847.534468
M09-Jye	ज्येष्ठा	α Sco	217.820	-4.268	-300	-0300-12-31T06:00:00	1611847.534468
M10-PAsh	पूर्वाषाढा	λ Sgr	244.413	-1.703	-300	-0300-12-31T06:00:00	1611847.534468
M11-Dha	धनिष्ठा	β Del	284.449	32.183	-300	-0300-12-31T06:00:00	1611847.534468
M12-PBha	पूर्वाभाद्रपदा	α Peg	321.609	19.481	-300	-0300-12-31T06:00:00	1611847.534468
M01-Rev	रेवती	ε Psc	346.307	0.966	-250	-0250-12-31T18:00:00	1630110.034468
M02-Bha	भरणी	* 41 Ari	16.958	10.310	-250	-0250-12-31T18:00:00	1630110.034468
M03-Mrg	मृगशीर्षः	λ Ori	52.437	-13.664	-250	-0250-12-31T18:00:00	1630110.034468
M04-Pun	पुनर्वसू	β Gem	82.315	6.584	-250	-0250-12-31T18:00:00	1630110.034468
M05-Mag	मघाः	α Leo	118.727	0.339	-250	-0250-12-31T18:00:00	1630110.034468
M06-PPal	पूर्वफल्गुनी	δ Leo	129.860	14.265	-250	-0250-12-31T18:00:00	1630110.034468
M07-Chi	चित्रा	α Vir	172.605	-1.904	-250	-0250-12-31T18:00:00	1630110.034468
M08-Vis	विशाखे	α2 Lib	193.870	0.604	-250	-0250-12-31T18:00:00	1630110.034468
M09-Jye	ज्येष्ठा	α Sco	218.511	-4.274	-250	-0250-12-31T18:00:00	1630110.034468
M10-PAsh	पूर्वाषाढा	λ Sgr	245.103	-1.712	-250	-0250-12-31T18:00:00	1630110.034468
M11-Dha	धनिष्ठा	β Del	285.139	32.177	-250	-0250-12-31T18:00:00	1630110.034468
M12-PBha	पूर्वाभाद्रपदा	α Peg	322.299	19.479	-250	-0250-12-31T18:00:00	1630110.034468
M01-Rev	रेवती	ε Psc	346.998	0.968	-200	-0200-12-31T06:00:00	1648372.534468
M02-Bha	भरणी	* 41 Ari	17.649	10.313	-200	-0200-12-31T06:00:00	1648372.534468
M03-Mrg	मृगशीर्षः	λ Ori	53.130	-13.658	-200	-0200-12-31T06:00:00	1648372.534468
M04-Pun	पुनर्वसू	β Gem	82.999	6.586	-200	-0200-12-31T06:00:00	1648372.534468
M05-Mag	मघाः	α Leo	119.415	0.343	-200	-0200-12-31T06:00:00	1648372.534468
M06-PPal	पूर्वफल्गुनी	δ Leo	130.556	14.267	-200	-0200-12-31T06:00:00	1648372.534468
M07-Chi	चित्रा	α Vir	173.296	-1.907	-200	-0200-12-31T06:00:00	1648372.534468
M08-Vis	विशाखे	α2 Lib	194.560	0.599	-200	-0200-12-31T06:00:00	1648372.534468
M09-Jye	ज्येष्ठा	α Sco	219.203	-4.281	-200	-0200-12-31T06:00:00	1648372.534468
M10-PAsh	पूर्वाषाढा	λ Sgr	245.794	-1.722	-200	-0200-12-31T06:00:00	1648372.534468
M11-Dha	धनिष्ठा	β Del	285.830	32.171	-200	-0200-12-31T06:00:00	1648372.534468
M12-PBha	पूर्वाभाद्रपदा	α Peg	322.989	19.476	-200	-0200-12-31T06:00:00	1648372.534468
M01-Rev	रेवती	ε Psc	347.689	0.971	-150	-0150-12-31T18:00:00	1666635.034468
M02-Bha	भरणी	* 41 Ari	18.340	10.316	-150	-0150-12-31T18:00:00	1666635.034468
M03-Mrg	मृगशीर्षः	λ Ori	53.822	-13.651	-150	-0150-12-31T18:00:00	1666635.034468
M04-Pun	पुनर्वसू	β Gem	83.683	6.589	-150	-0150-12-31T18:00:00	1666635.034468
M05-Mag	मघाः	α Leo	120.104	0.346	-150	-0150-12-31T18:00:00	1666635.034468
M06-PPal	पूर्वफल्गुनी	δ Leo	131.252	14.269	-150	-0150-12-31T18:00:00	1666635.034468
M07-Chi	चित्रा	α Vir	173.988	-1.910	-150	-0150-12-31T18:00:00	1666635.034468
M08-Vis	विशाखे	α2 Lib	195.251	0.593	-150	-0150-12-31T18:00:00	1666635.034468
M09-Jye	ज्येष्ठा	α Sco	219.894	-4.287	-150	-0150-12-31T18:00:00	1666635.034468
M10-PAsh	पूर्वाषाढा	λ Sgr	246.485	-1.731	-150	-0150-12-31T18:00:00	1666635.034468
M11-Dha	धनिष्ठा	β Del	286.521	32.165	-150	-0150-12-31T18:00:00	1666635.034468
M12-PBha	पूर्वाभाद्रपदा	α Peg	323.679	19.474	-150	-0150-12-31T18:00:00	1666635.034468
M01-Rev	रेवती	ε Psc	348.380	0.973	-100	-0100-12-31T06:00:00	1684897.534468
M02-Bha	भरणी	* 41 Ari	19.032	10.319	-100	-0100-12-31T06:00:00	1684897.534468
M03-Mrg	मृगशीर्षः	λ Ori	54.514	-13.645	-100	-0100-12-31T06:00:00	1684897.534468
M04-Pun	पुनर्वसू	β Gem	84.367	6.591	-100	-0100-12-31T06:00:00	1684897.534468
M05-Mag	मघाः	α Leo	120.792	0.349	-100	-0100-12-31T06:00:00	1684897.534468
M06-PPal	पूर्वफल्गुनी	δ Leo	131.949	14.272	-100	-0100-12-31T06:00:00	1684897.534468
M07-Chi	चित्रा	α Vir	174.679	-1.913	-100	-0100-12-31T06:00:00	1684897.534468
M08-Vis	विशाखे	α2 Lib	195.942	0.587	-100	-0100-12-31T06:00:00	1684897.534468
M09-Jye	ज्येष्ठा	α Sco	220.586	-4.294	-100	-0100-12-31T06:00:00	1684897.534468
M10-PAsh	पूर्वाषाढा	λ Sgr	247.176	-1.741	-100	-0100-12-31T06:00:00	1684897.534468
M11-Dha	धनिष्ठा	β Del	287.212	32.158	-100	-0100-12-31T06:00:00	1684897.534468
M12-PBha	पूर्वाभाद्रपदा	α Peg	324.370	19.472	-100	-0100-12-31T06:00:00	1684897.534468
M01-Rev	रेवती	ε Psc	349.071	0.975	-50	-0050-12-31T18:00:00	1703160.034468
M02-Bha	भरणी	* 41 Ari	19.724	10.321	-50	-0050-12-31T18:00:00	1703160.034468
M03-Mrg	मृगशीर्षः	λ Ori	55.207	-13.638	-50	-0050-12-31T18:00:00	1703160.034468
M04-Pun	पुनर्वसू	β Gem	85.051	6.594	-50	-0050-12-31T18:00:00	1703160.034468
M05-Mag	मघाः	α Leo	121.481	0.353	-50	-0050-12-31T18:00:00	1703160.034468
M06-PPal	पूर्वफल्गुनी	δ Leo	132.645	14.274	-50	-0050-12-31T18:00:00	1703160.034468
M07-Chi	चित्रा	α Vir	175.371	-1.916	-50	-0050-12-31T18:00:00	1703160.034468
M08-Vis	विशाखे	α2 Lib	196.633	0.581	-50	-0050-12-31T18:00:00	1703160.034468
M09-Jye	ज्येष्ठा	α Sco	221.278	-4.300	-50	-0050-12-31T18:00:00	1703160.034468
M10-PAsh	पूर्वाषाढा	λ Sgr	247.867	-1.750	-50	-0050-12-31T18:00:00	1703160.034468
M11-Dha	धनिष्ठा	β Del	287.903	32.152	-50	-0050-12-31T18:00:00	1703160.034468
M12-PBha	पूर्वाभाद्रपदा	α Peg	325.060	19.470	-50	-0050-12-31T18:00:00	1703160.034468
M01-Rev	रेवती	ε Psc	349.763	0.978	0	0000-12-31T06:00:00	1721422.534468
M02-Bha	भरणी	* 41 Ari	20.416	10.324	0	0000-12-31T06:00:00	1721422.534468
M03-Mrg	मृगशीर्षः	λ Ori	55.899	-13.631	0	0000-12-31T06:00:00	1721422.534468
M04-Pun	पुनर्वसू	β Gem	85.735	6.596	0	0000-12-31T06:00:00	1721422.534468
M05-Mag	मघाः	α Leo	122.170	0.356	0	0000-12-31T06:00:00	1721422.534468
M06-PPal	पूर्वफल्गुनी	δ Leo	133.342	14.276	0	0000-12-31T06:00:00	1721422.534468
M07-Chi	चित्रा	α Vir	176.062	-1.919	0	0000-12-31T06:00:00	1721422.534468
M08-Vis	विशाखे	α2 Lib	197.325	0.576	0	0000-12-31T06:00:00	1721422.534468
M09-Jye	ज्येष्ठा	α Sco	221.970	-4.306	0	0000-12-31T06:00:00	1721422.534468
M10-PAsh	पूर्वाषाढा	λ Sgr	248.558	-1.760	0	0000-12-31T06:00:00	1721422.534468
M11-Dha	धनिष्ठा	β Del	288.594	32.146	0	0000-12-31T06:00:00	1721422.534468
M12-PBha	पूर्वाभाद्रपदा	α Peg	325.751	19.468	0	0000-12-31T06:00:00	1721422.534468
M01-Rev	रेवती	ε Psc	350.454	0.980	50	0050-12-31T18:00:00	1739685.034468
M02-Bha	भरणी	* 41 Ari	21.108	10.327	50	0050-12-31T18:00:00	1739685.034468
M03-Mrg	मृगशीर्षः	λ Ori	56.592	-13.625	50	0050-12-31T18:00:00	1739685.034468
M04-Pun	पुनर्वसू	β Gem	86.419	6.599	50	0050-12-31T18:00:00	1739685.034468
M05-Mag	मघाः	α Leo	122.859	0.359	50	0050-12-31T18:00:00	1739685.034468
M06-PPal	पूर्वफल्गुनी	δ Leo	134.039	14.278	50	0050-12-31T18:00:00	1739685.034468
M07-Chi	चित्रा	α Vir	176.754	-1.921	50	0050-12-31T18:00:00	1739685.034468
M08-Vis	विशाखे	α2 Lib	198.016	0.570	50	0050-12-31T18:00:00	1739685.034468
M09-Jye	ज्येष्ठा	α Sco	222.662	-4.313	50	0050-12-31T18:00:00	1739685.034468
M10-PAsh	पूर्वाषाढा	λ Sgr	249.250	-1.770	50	0050-12-31T18:00:00	1739685.034468
M11-Dha	धनिष्ठा	β Del	289.285	32.140	50	0050-12-31T18:00:00	1739685.034468
M12-PBha	पूर्वाभाद्रपदा	α Peg	326.442	19.466	50	0050-12-31T18:00:00	1739685.034468
M01-Rev	रेवती	ε Psc	351.146	0.982	100	0100-12-31T06:00:00	1757947.534468
M02-Bha	भरणी	* 41 Ari	21.800	10.330	100	0100-12-31T06:00:00	1757947.534468
M03-Mrg	मृगशीर्षः	λ Ori	57.285	-13.618	100	0100-12-31T06:00:00	1757947.534468
M04-Pun	पुनर्वसू	β Gem	87.104	6.601	100	0100-12-31T06:00:00	1757947.534468
M05-Mag	मघाः	α Leo	123.548	0.362	100	0100-12-31T06:00:00	1757947.534468
M06-PPal	पूर्वफल्गुनी	δ Leo	134.735	14.280	100	0100-12-31T06:00:00	1757947.534468
M07-Chi	चित्रा	α Vir	177.446	-1.924	100	0100-12-31T06:00:00	1757947.534468
M08-Vis	विशाखे	α2 Lib	198.708	0.564	100	0100-12-31T06:00:00	1757947.534468
M09-Jye	ज्येष्ठा	α Sco	223.355	-4.319	100	0100-12-31T06:00:00	1757947.534468
M10-PAsh	पूर्वाषाढा	λ Sgr	249.941	-1.779	100	0100-12-31T06:00:00	1757947.534468
M11-Dha	धनिष्ठा	β Del	289.977	32.134	100	0100-12-31T06:00:00	1757947.534468
M12-PBha	पूर्वाभाद्रपदा	α Peg	327.132	19.464	100	0100-12-31T06:00:00	1757947.534468
M01-Rev	रेवती	ε Psc	351.838	0.985	150	0150-12-31T18:00:00	1776210.034468
M02-Bha	भरणी	* 41 Ari	22.492	10.333	150	0150-12-31T18:00:00	1776210.034468
M03-Mrg	मृगशीर्षः	λ Ori	57.978	-13.612	150	0150-12-31T18:00:00	1776210.034468
M04-Pun	पुनर्वसू	β Gem	87.788	6.604	150	0150-12-31T18:00:00	1776210.034468
M05-Mag	मघाः	α Leo	124.237	0.365	150	0150-12-31T18:00:00	1776210.034468
M06-PPal	पूर्वफल्गुनी	δ Leo	135.433	14.282	150	0150-12-31T18:00:00	1776210.034468
M07-Chi	चित्रा	α Vir	178.139	-1.927	150	0150-12-31T18:00:00	1776210.034468
M08-Vis	विशाखे	α2 Lib	199.399	0.558	150	0150-12-31T18:00:00	1776210.034468
M09-Jye	ज्येष्ठा	α Sco	224.047	-4.326	150	0150-12-31T18:00:00	1776210.034468
M10-PAsh	पूर्वाषाढा	λ Sgr	250.633	-1.789	150	0150-12-31T18:00:00	1776210.034468
M11-Dha	धनिष्ठा	β Del	290.668	32.128	150	0150-12-31T18:00:00	1776210.034468
M12-PBha	पूर्वाभाद्रपदा	α Peg	327.824	19.461	150	0150-12-31T18:00:00	1776210.034468
M01-Rev	रेवती	ε Psc	352.530	0.987	200	0200-12-31T06:00:00	1794472.534468
M02-Bha	भरणी	* 41 Ari	23.185	10.336	200	0200-12-31T06:00:00	1794472.534468
M03-Mrg	मृगशीर्षः	λ Ori	58.671	-13.605	200	0200-12-31T06:00:00	1794472.534468
M04-Pun	पुनर्वसू	β Gem	88.473	6.606	200	0200-12-31T06:00:00	1794472.534468
M05-Mag	मघाः	α Leo	124.926	0.369	200	0200-12-31T06:00:00	1794472.534468
M06-PPal	पूर्वफल्गुनी	δ Leo	136.130	14.284	200	0200-12-31T06:00:00	1794472.534468
M07-Chi	चित्रा	α Vir	178.831	-1.930	200	0200-12-31T06:00:00	1794472.534468
M08-Vis	विशाखे	α2 Lib	200.091	0.553	200	0200-12-31T06:00:00	1794472.534468
M09-Jye	ज्येष्ठा	α Sco	224.740	-4.332	200	0200-12-31T06:00:00	1794472.534468
M10-PAsh	पूर्वाषाढा	λ Sgr	251.325	-1.798	200	0200-12-31T06:00:00	1794472.534468
M11-Dha	धनिष्ठा	β Del	291.360	32.122	200	0200-12-31T06:00:00	1794472.534468
M12-PBha	पूर्वाभाद्रपदा	α Peg	328.515	19.459	200	0200-12-31T06:00:00	1794472.534468
M01-Rev	रेवती	ε Psc	353.222	0.990	250	0250-12-31T18:00:00	1812735.034468
M02-Bha	भरणी	* 41 Ari	23.877	10.339	250	0250-12-31T18:00:00	1812735.034468
M03-Mrg	मृगशीर्षः	λ Ori	59.364	-13.599	250	0250-12-31T18:00:00	1812735.034468
M04-Pun	पुनर्वसू	β Gem	89.158	6.609	250	0250-12-31T18:00:00	1812735.034468
M05-Mag	मघाः	α Leo	125.616	0.372	250	0250-12-31T18:00:00	1812735.034468
M06-PPal	पूर्वफल्गुनी	δ Leo	136.827	14.285	250	0250-12-31T18:00:00	1812735.034468
M07-Chi	चित्रा	α Vir	179.523	-1.933	250	0250-12-31T18:00:00	1812735.034468
M08-Vis	विशाखे	α2 Lib	200.783	0.547	250	0250-12-31T18:00:00	1812735.034468
M09-Jye	ज्येष्ठा	α Sco	225.433	-4.339	250	0250-12-31T18:00:00	1812735.034468
M10-PAsh	पूर्वाषाढा	λ Sgr	252.017	-1.808	250	0250-12-31T18:00:00	1812735.034468
M11-Dha	धनिष्ठा	β Del	292.052	32.116	250	0250-12-31T18:00:00	1812735.034468
M12-PBha	पूर्वाभाद्रपदा	α Peg	329.206	19.458	250	0250-12-31T18:00:00	1812735.034468
M01-Rev	रेवती	ε Psc	353.914	0.992	300	0300-12-31T06:00:00	1830997.534468
M02-Bha	भरणी	* 41 Ari	24.570	10.342	300	0300-12-31T06:00:00	1830997.534468
M03-Mrg	मृगशीर्षः	λ Ori	60.058	-13.592	300	0300-12-31T06:00:00	1830997.534468
M04-Pun	पुनर्वसू	β Gem	89.843	6.611	300	0300-12-31T06:00:00	1830997.534468
M05-Mag	मघाः	α Leo	126.305	0.375	300	0300-12-31T06:00:00	1830997.534468
M06-PPal	पूर्वफल्गुनी	δ Leo	137.525	14.287	300	0300-12-31T06:00:00	1830997.534468
M07-Chi	चित्रा	α Vir	180.216	-1.937	300	0300-12-31T06:00:00	1830997.534468
M08-Vis	विशाखे	α2 Lib	201.475	0.541	300	0300-12-31T06:00:00	1830997.534468
M09-Jye	ज्येष्ठा	α Sco	226.125	-4.345	300	0300-12-31T06:00:00	1830997.534468
M10-PAsh	पूर्वाषाढा	λ Sgr	252.709	-1.817	300	0300-12-31T06:00:00	1830997.534468
M11-Dha	धनिष्ठा	β Del	292.744	32.109	300	0300-12-31T06:00:00	1830997.534468
M12-PBha	पूर्वाभाद्रपदा	α Peg	329.898	19.456	300	0300-12-31T06:00:00	1830997.534468
M01-Rev	रेवती	ε Psc	354.606	0.995	350	0350-12-31T18:00:00	1849260.034468
M02-Bha	भरणी	* 41 Ari	25.263	10.344	350	0350-12-31T18:00:00	1849260.034468
M03-Mrg	मृगशीर्षः	λ Ori	60.751	-13.585	350	0350-12-31T18:00:00	1849260.034468
M04-Pun	पुनर्वसू	β Gem	90.529	6.613	350	0350-12-31T18:00:00	1849260.034468
M05-Mag	मघाः	α Leo	126.995	0.378	350	0350-12-31T18:00:00	1849260.034468
M06-PPal	पूर्वफल्गुनी	δ Leo	138.222	14.289	350	0350-12-31T18:00:00	1849260.034468
M07-Chi	चित्रा	α Vir	180.909	-1.940	350	0350-12-31T18:00:00	1849260.034468
M08-Vis	विशाखे	α2 Lib	202.168	0.535	350	0350-12-31T18:00:00	1849260.034468
M09-Jye	ज्येष्ठा	α Sco	226.819	-4.352	350	0350-12-31T18:00:00	1849260.034468
M10-PAsh	पूर्वाषाढा	λ Sgr	253.401	-1.827	350	0350-12-31T18:00:00	1849260.034468
M11-Dha	धनिष्ठा	β Del	293.436	32.103	350	0350-12-31T18:00:00	1849260.034468
M12-PBha	पूर्वाभाद्रपदा	α Peg	330.589	19.454	350	0350-12-31T18:00:00	1849260.034468
M01-Rev	रेवती	ε Psc	355.299	0.998	400	0400-12-31T06:00:00	1867522.534468
M02-Bha	भरणी	* 41 Ari	25.956	10.347	400	0400-12-31T06:00:00	1867522.534468
M03-Mrg	मृगशीर्षः	λ Ori	61.445	-13.579	400	0400-12-31T06:00:00	1867522.534468
M04-Pun	पुनर्वसू	β Gem	91.214	6.616	400	0400-12-31T06:00:00	1867522.534468
M05-Mag	मघाः	α Leo	127.685	0.381	400	0400-12-31T06:00:00	1867522.534468
M06-PPal	पूर्वफल्गुनी	δ Leo	138.920	14.291	400	0400-12-31T06:00:00	1867522.534468
M07-Chi	चित्रा	α Vir	181.602	-1.943	400	0400-12-31T06:00:00	1867522.534468
M08-Vis	विशाखे	α2 Lib	202.860	0.529	400	0400-12-31T06:00:00	1867522.534468
M09-Jye	ज्येष्ठा	α Sco	227.512	-4.358	400	0400-12-31T06:00:00	1867522.534468
M10-PAsh	पूर्वाषाढा	λ Sgr	254.093	-1.836	400	0400-12-31T06:00:00	1867522.534468
M11-Dha	धनिष्ठा	β Del	294.128	32.097	400	0400-12-31T06:00:00	1867522.534468
M12-PBha	पूर्वाभाद्रपदा	α Peg	331.281	19.452	400	0400-12-31T06:00:00	1867522.534468
M01-Rev	रेवती	ε Psc	355.992	1.000	450	0450-12-31T18:00:00	1885785.034468
M02-Bha	भरणी	* 41 Ari	26.650	10.350	450	0450-12-31T18:00:00	1885785.034468
M03-Mrg	मृगशीर्षः	λ Ori	62.139	-13.572	450	0450-12-31T18:00:00	1885785.034468
M04-Pun	पुनर्वसू	β Gem	91.900	6.618	450	0450-12-31T18:00:00	1885785.034468
M05-Mag	मघाः	α Leo	128.375	0.384	450	0450-12-31T18:00:00	1885785.034468
M06-PPal	पूर्वफल्गुनी	δ Leo	139.618	14.293	450	0450-12-31T18:00:00	1885785.034468
M07-Chi	चित्रा	α Vir	182.295	-1.946	450	0450-12-31T18:00:00	1885785.034468
M08-Vis	विशाखे	α2 Lib	203.553	0.523	450	0450-12-31T18:00:00	1885785.034468
M09-Jye	ज्येष्ठा	α Sco	228.205	-4.365	450	0450-12-31T18:00:00	1885785.034468
M10-PAsh	पूर्वाषाढा	λ Sgr	254.786	-1.846	450	0450-12-31T18:00:00	1885785.034468
M11-Dha	धनिष्ठा	β Del	294.821	32.091	450	0450-12-31T18:00:00	1885785.034468
M12-PBha	पूर्वाभाद्रपदा	α Peg	331.973	19.450	450	0450-12-31T18:00:00	1885785.034468
M01-Rev	रेवती	ε Psc	356.684	1.003	500	0500-12-31T06:00:00	1904047.534468
M02-Bha	भरणी	* 41 Ari	27.343	10.353	500	0500-12-31T06:00:00	1904047.534468
M03-Mrg	मृगशीर्षः	λ Ori	62.833	-13.566	500	0500-12-31T06:00:00	1904047.534468
M04-Pun	पुनर्वसू	β Gem	92.586	6.620	500	0500-12-31T06:00:00	1904047.534468
M05-Mag	मघाः	α Leo	129.065	0.387	500	0500-12-31T06:00:00	1904047.534468
M06-PPal	पूर्वफल्गुनी	δ Leo	140.316	14.294	500	0500-12-31T06:00:00	1904047.534468
M07-Chi	चित्रा	α Vir	182.988	-1.949	500	0500-12-31T06:00:00	1904047.534468
M08-Vis	विशाखे	α2 Lib	204.245	0.518	500	0500-12-31T06:00:00	1904047.534468
M09-Jye	ज्येष्ठा	α Sco	228.899	-4.372	500	0500-12-31T06:00:00	1904047.534468
M10-PAsh	पूर्वाषाढा	λ Sgr	255.479	-1.855	500	0500-12-31T06:00:00	1904047.534468
M11-Dha	धनिष्ठा	β Del	295.513	32.086	500	0500-12-31T06:00:00	1904047.534468
M12-PBha	पूर्वाभाद्रपदा	α Peg	332.665	19.448	500	0500-12-31T06:00:00	1904047.534468
