iter	fits	jd	sun_ra	sun_dec	sun_lon	sun_lat	moon_ra	moon_dec	moon_lon	moon_lat	phase	jd_diff	yr	stel_jd	sun_naks	moon_naks	eqnx_1_tol	eqnx_2_tol	eqnx_3_tol	eqnx_4_tol	sun_न	moon_न	moon_phase	_season	season
2	-01884-03-02T10:29:44.473	1033003.937320295	32.79661381450835	13.50731326885325	341.3783967927823	0.0081030696085439	213.2962179339216	-11.521029878697446	161.15510099164393	2.025308881119216	179.78153486267783	29.469569486333057	-1883	1032987.9373148148	N01-Ash/β Ari	N16-Vis/α1 Lib	False	False	False	False	N01-Ash	N16-Vis	1	1	1
3	-01884-03-31T21:45:55.277	1033033.4068897814	61.33884748069514	21.29245569335541	9.657340781091472	0.0096404361031388	240.96043384362795	-21.7327850669347	189.3894505633405	-0.5105264687270158	179.7413464133592	29.49392477388028	-1883	1033017.406886574	N04-Roh/γ Tau	N17-Anu/β1 Sco	False	False	False	False	N04-Roh	N17-Anu	1	1	1
3	-01884-04-30T09:37:10.378	1033062.9008145552	91.6705384646865	23.95816034760238	37.7301928942622	0.0090291498386051	270.9447556564331	-26.819101405556285	217.0382875484486	-2.864165571007276	179.31953979898157	29.63465141283814	-1883	1033046.9008101852	N05-Mrg/α Ori	N20-PAsh/γ Sgr	False	False	False	False	N05-Mrg	N20-PAsh	1	2	2
4	-01884-05-30T00:51:04.260	1033092.535465968	122.01934994691408	20.669459764039622	65.94550402616781	0.0064449358962846	302.9009405130202	-25.12316453208975	245.75775793547183	-4.530227215320217	179.82319505932273	29.63802262512036	-1883	1033076.5354629628	N07-Pun/β Gem	N22-Shr/α Aql	False	False	False	False	N07-Pun	N22-Shr	1	2	2
4	-01884-06-28T16:09:49.414	1033122.1734885932	150.48368979500825	12.385660337707938	94.4122561970296	0.0024767134367649	332.0960344123795	-17.10305456607523	274.1801429397192	-4.96602186522009	179.77569416451456	29.68160874175373	-1883	1033106.1734837964	N10-Mag/η Leo	N23-Dha/γ2 Del	False	False	False	False	N10-Mag	N23-Dha	1	3	3
4	-01884-07-28T08:31:20.410	1033151.855097335	177.41538773415274	1.1880532424485195	123.35949555635496	-0.0019662998236604	358.8753798513885	-4.976233466958583	303.15006976727284	-4.052093647587308	179.79325325910264	29.62321890401654	-1883	1033135.8550925924	N12-UPal/β Leo	N25-PBha/β Peg	False	False	False	False	N12-UPal	N25-PBha	1	3	3
3	-01884-08-26T23:28:46.523	1033181.478316239	204.5790943458101	-10.440125499399988	152.7790501166503	-0.0057474587894059	24.420452727954167	8.175599503729545	331.7989909244692	-2.0404931649733475	179.01681341674558	29.70779082283844	-1883	1033165.4783101853	N15-Swa/α Boo	N01-Ash/γ Ari	False	False	False	False	N15-Swa	N01-Ash	1	4	4
3	-01884-09-25T16:27:59.650	1033211.1861070618	234.16223453857265	-19.795658473692008	182.7718961418701	-0.0078680916132075	53.4785023751852	20.34905514896755	2.2897640442955027	0.6994051030871443	179.50955151762852	29.63443184399512	-1883	1033195.1860995372	N17-Anu/δ Sco	N03-Kri/* 17 Tau	False	False	True	True	N17-Anu	N03-Kri	1	4	4
3	-01884-10-25T07:41:34.561	1033240.8205389058	266.49931405764016	-23.92298338295007	213.00004217007185	-0.007745910868995	86.34423949708935	27.150452874193668	32.95543547179891	3.237851431659231	179.9441256588902	29.480529339867644	-1883	1033224.8205324074	N19-Mul/κ Sco	N05-Mrg/α Ori	False	False	False	False	N19-Mul	N05-Mrg	1	5	5
2	-01884-11-23T19:13:32.296	1033270.3010682455	299.0486506997158	-21.25143501702601	243.1074414855412	-0.0054007332855415	119.47297585894384	26.00369840117692	62.5573905023039	4.740340894729538	179.43882148948074	29.47005911474116	-1883	1033254.3010648148	N22-Shr/α Aql	N07-Pun/β Gem	False	False	False	False	N22-Shr	N07-Pun	1	5	5
3	-01884-12-23T06:30:25.404	1033299.7711273604	329.08960819787666	-12.89362407589579	272.9597944495921	-0.0014011263262937	150.68793300075066	17.50524562548352	92.7910818748182	4.860416019367369	179.82326944726162	29.37994415604044	-1883	1033283.7711226852	N23-Dha/γ2 Del	N10-Mag/ζ Leo	False	False	False	False	N23-Dha	N10-Mag	1	0	0
3	-01883-01-21T15:37:32.579	1033329.1510715164	356.417801279753	-1.6290257205596976	302.2738093752203	0.0031737796384284	177.6052930247912	5.027337318920668	121.98112315470163	3.5834406522499616	179.704412726619	29.367911868495867	-1882	1033313.1510648148	N25-PBha/α Peg	N12-UPal/β Leo	False	False	False	False	N25-PBha	N12-UPal	1	0	0
3	-01883-02-20T00:27:20.164	1033358.518983385	22.94139656170227	9.795635411377395	331.0533502164179	0.0070878373926375	203.2689129397575	-8.497491166781527	150.86515904536833	1.31770665263635	179.81467471357925	29.369982660049573	-1882	1033342.5189814814	N27-Rev/ε Psc	N15-Swa/α Boo	False	False	False	False	N27-Rev	N15-Swa	1	1	1
3	-01883-03-21T09:20:06.666	1033387.888966045	50.651868495633046	18.948591171356483	359.36936652757095	0.0093708355623619	230.278273285302	-20.167930738510893	179.3373145372557	-1.2781726272731964	179.9758044894978	29.35137425735593	-1882	1033371.8889583332	N02-Bha/* 39 Ari	N16-Vis/α2 Lib	True	True	True	True	N02-Bha	N16-Vis	1	1	1
2	-01883-04-19T17:46:05.402	1033417.2403403023	80.32580973522424	23.65757156967128	27.36389129011613	0.0095686845165345	259.57306881588585	-27.0740351964546	206.9189019344772	-3.4658034342576767	179.5659392762454	29.45472338795662	-1882	1033401.2403356482	N05-Mrg/γ Ori	N19-Mul/ζ2 Sco	False	False	False	False	N05-Mrg	N19-Mul	1	1	1
3	-01883-05-19T04:40:53.503	1033446.6950636904	110.81698273208973	22.57489517309699	55.37640349053636	0.00769520243694	291.3326102709133	-27.343775736511063	235.13291398154388	-4.793870300654834	179.76796489544765	29.491205483675003	-1882	1033430.6950578704	N07-Pun/α Gem	N21-UAsh/τ Sgr	False	False	False	False	N07-Pun	N21-UAsh	1	2	2
3	-01883-06-17T16:28:13.657	1033476.186269174	139.9335407736582	15.995084003982443	83.5839240045518	0.0041655545103156	320.9071433988032	-20.820294583410973	262.9411472072533	-4.876309170741188	179.3665274361255	29.67322297161445	-1882	1033460.186261574	N09-Asl/ζ Hya	N23-Dha/β Del	False	False	False	False	N09-Asl	N23-Dha	1	2	2
4	-01883-07-17T08:37:40.121	1033505.8594921456	167.2903355123948	5.623974307248448	112.33983883196608	-0.0002550128729699	348.5746456275178	-9.029045756615863	292.15131423137973	-3.6308968122569865	179.8162598303212	29.72443464945536	-1882	1033489.8594907408	N11-PPal/θ Leo	N24-Sha/λ Aqr	False	False	False	False	N11-PPal	N24-Sha	1	3	3
4	-01883-08-16T02:00:51.275	1033535.583926795	194.17680094431023	-6.174932073000968	141.65574732606595	-0.0044707004016989	14.47843826356642	4.8244043060787645	321.40111476851695	-1.355338136245831	179.7443799147081	29.780619169701826	-1882	1033519.5839236112	N13-Has/δ Crv	N26-UBha/α And	False	False	False	False	N13-Has	N26-UBha	1	3	3
4	-01883-09-14T20:44:56.771	1033565.3645459648	222.76268981016617	-16.76689121669618	171.5510299747516	-0.0073658901610249	42.10468601664082	17.9951895467024	351.32732830782487	1.3676370016046102	179.76968938459422	29.688919401844032	-1882	1033549.3645370372	N16-Vis/α2 Lib	N02-Bha/* 35 Ari	False	False	False	False	N16-Vis	N02-Bha	1	4	4
3	-01883-10-14T13:16:59.408	1033595.0534653666	254.23296235767089	-23.15053566084228	201.7464785220103	-0.0081481977786291	72.70655989668619	26.657120622838548	20.789099415152283	3.652003259401472	179.03214640546702	29.721268061432056	-1882	1033579.0534606482	N18-Jye/ε Sco	N04-Roh/α Tau	False	False	False	False	N18-Jye	N04-Roh	1	4	4
3	-01883-11-13T06:35:36.968	1033624.774733428	287.319791547785	-23.003083703031432	232.11987558343824	-0.0065854129243379	107.55480806180302	27.921790876164973	51.745418386474064	4.914711026055805	179.61401831733338	29.596008376567625	-1882	1033608.7747222222	N21-UAsh/τ Sgr	N07-Pun/α Gem	False	False	False	False	N21-UAsh	N07-Pun	1	5	5
3	-01883-12-12T20:53:52.092	1033654.3707418046	318.5820523597164	-16.412820459362297	262.2186184603626	-0.003066205556637	140.07759673728745	20.84029839434084	82.2129634577041	4.651402000296836	179.98491665855067	29.45979165600147	-1882	1033638.3707407408	N23-Dha/β Del	N09-Asl/ζ Hya	False	False	False	False	N23-Dha	N09-Asl	1	5	5
2	-01882-01-11T07:55:58.091	1033683.8305334606	346.7814329686073	-5.840745208577154	291.7916547217415	0.0014312176186498	167.8537438997598	8.698132437089763	111.6409900710116	3.043245573653905	179.84445375173578	29.391329923644665	-1881	1033667.8305324074	N24-Sha/λ Aqr	N11-PPal/θ Leo	False	False	False	False	N24-Sha	N11-PPal	1	0	0
3	-01882-02-09T17:19:28.996	1033713.2218633842	13.363794002211648	5.829094730567922	320.7847027068199	0.0057038890272023	193.4625027182157	-5.217944691148628	140.63264585222112	0.5944861891225366	179.84876393159607	29.324542636284605	-1881	1033697.221851852	N26-UBha/α And	N13-Has/δ Crv	False	False	False	False	N26-UBha	N13-Has	1	0	0
3	-01882-03-11T01:06:49.480	1033742.5464060204	40.42645205888589	16.052823397242427	349.21283319333827	0.0086702869949706	219.53434410415548	-17.833880428656936	168.9507527035251	-1.9667831228617343	179.74413135487683	29.30489931534976	-1881	1033726.546400463	N02-Bha/* 35 Ari	N16-Vis/α1 Lib	False	False	False	False	N02-Bha	N16-Vis	1	1	1
3	-01882-04-09T08:25:52.781	1033771.851305336	69.37464901242812	22.576937732887743	17.251202042666144	0.0096937139682126	248.52061883009176	-26.48261999465211	197.045166751928	-3.986831113369093	179.8040560415628	29.32058539974969	-1881	1033755.8512962963	N04-Roh/α Tau	N18-Jye/α Sco	False	False	False	False	N04-Roh	N18-Jye	1	1	1
3	-01882-05-08T16:07:31.360	1033801.1718907356	99.72980939524044	23.664966467906464	45.13896481336207	0.0086255358172688	280.0628025184049	-28.608985741658262	225.08326873146183	-4.9614663154713545	179.95590381672102	29.36276353755966	-1881	1033785.171886574	N06-Ard/γ Gem	N21-UAsh/φ Sgr	False	False	False	False	N06-Ard	N21-UAsh	1	2	2
2	-01882-06-07T00:49:54.129	1033830.5346542732	129.41837595264718	18.97502952484033	73.13894147884977	0.0057200917220683	310.6063288193854	-23.49354769235189	253.0185145107843	-4.65673636367366	179.88995222436455	29.462853896664456	-1881	1033814.5346527778	N08-Pus/δ Cnc	N22-Shr/β Aql	False	False	False	False	N08-Pus	N22-Shr	1	2	2
3	-01882-07-06T11:56:24.706	1033859.99750817	157.21333094281505	9.803890990785382	101.53228740037996	0.001594311799714	338.1835445054491	-12.797954344414624	281.2825428235749	-3.133986132053619	179.75693913900463	29.565094010555185	-1881	1033843.9975	N10-Mag/α Leo	N24-Sha/λ Aqr	False	False	False	False	N10-Mag	N24-Sha	1	3	3
3	-01882-08-05T01:30:08.828	1033889.5626021804	183.9054338296112	-1.69429349474793	130.49001835832323	-0.0027925071629335	3.545693292487635	0.6969191432660795	309.75569769115174	-0.7633305753415395	179.26699524024832	29.77953720639925	-1881	1033873.5625925926	N13-Has/γ Crv	N25-PBha/β Peg	False	False	False	False	N13-Has	N25-PBha	1	3	3
4	-01882-09-03T20:12:40.843	1033919.3421393868	211.6194153557013	-13.085691022070511	160.1907657922121	-0.0063236331696518	30.71047740265608	14.844587283515835	339.9802314153808	1.9623873398554657	179.78486008410303	29.80105840030592	-1881	1033903.3421296296	N15-Swa/α Boo	N01-Ash/β Ari	False	False	False	False	N15-Swa	N01-Ash	1	4	4
4	-01882-10-03T15:26:12.289	1033949.1431977872	242.0622440426271	-21.42313315850637	190.37216184642605	-0.0080227029973408	60.91931156182038	25.36961993338896	10.12041319301066	4.083367866156609	179.73892013839588	29.808737120125443	-1881	1033933.1431944444	N17-Anu/ω1 Sco	N04-Roh/γ Tau	False	False	False	False	N17-Anu	N04-Roh	1	4	4
4	-01882-11-02T10:50:47.176	1033978.9519349072	275.0115635402186	-23.885987322189624	220.8113619433877	-0.0074139596334909	94.97461418029084	28.861485617194084	40.616878060883934	4.978827210061983	179.79395798694514	29.68262784997933	-1881	1033962.9519328704	N20-PAsh/δ Sgr	N06-Ard/γ Gem	False	False	False	False	N20-PAsh	N06-Ard	1	5	5
3	-01882-12-02T03:13:46.222	1034008.6345627572	307.31574227135934	-19.48971249755349	251.08483921537976	-0.0046263025446773	127.5751715839222	23.957176340294964	70.22645869791964	4.393383820529867	179.13103355354428	29.681133073405363	-1881	1033992.6345601853	N22-Shr/β Aql	N08-Pus/δ Cnc	False	False	False	False	N22-Shr	N08-Pus	1	5	5
3	-01882-12-31T19:34:36.120	1034038.3156958306	336.7548428911392	-9.984387566734751	281.0464808669893	-0.0003818170290018	157.35414179567758	12.408631620781678	100.69227154563318	2.4684482154073315	179.63901917420148	29.5445918017067	-1881	1034022.3156944443	N24-Sha/λ Aqr	N10-Mag/α Leo	False	False	False	False	N24-Sha	N10-Mag	1	0	0
3	-01881-01-30T08:38:48.851	1034067.8602876324	3.803465434486229	1.6505948867259794	310.38517302409906	0.0041400759514418	183.7259118056694	-1.7738112444731524	130.3654993769778	-0.1481724568912566	179.97905968420665	29.39033448556438	-1880	1034051.8602777778	N25-PBha/β Peg	N13-Has/γ Crv	False	False	False	False	N25-PBha	N13-Has	1	0	0
2	-01881-02-28T18:00:53.751	1034097.250622118	30.5104313393864	12.685656302171193	339.0498638323074	0.0077287394732149	209.36707134257213	-15.073390465758289	158.84791806259824	-2.6331342270260656	179.80244773260068	29.31627587042749	-1880	1034081.250613426	N01-Ash/γ Ari	N15-Swa/α Boo	False	False	False	False	N01-Ash	N15-Swa	1	1	1
3	-01881-03-30T01:36:19.986	1034126.5668979884	58.72758575927987	20.785761760034816	7.213022572108594	0.0095597020653768	237.50704043637683	-25.028383831603698	187.01944854669537	-4.394348275296091	179.81536810784718	29.260473763919435	-1880	1034110.566886574	N03-Kri/* 27 Tau	N17-Anu/δ Sco	False	False	False	False	N03-Kri	N17-Anu	1	1	1
3	-01881-04-28T07:51:24.919	1034155.8273717522	88.717354991577	23.959924793332974	35.07649581761142	0.0093099847329366	268.2969110860478	-28.948909295765	214.7446743157516	-5.002100421969962	179.6795424762686	29.283689083182253	-1880	1034139.8273611112	N05-Mrg/α Ori	N19-Mul/ι1 Sco	False	False	False	False	N05-Mrg	N19-Mul	1	2	2
3	-01881-05-27T14:39:55.656	1034185.1110608354	118.82838945434112	21.293793808817508	62.946513283490006	0.007080574664802	299.5234319518722	-25.57525698618096	242.71438861116528	-4.330219249238389	179.77900241956553	29.350540486280806	-1880	1034169.1110532408	N07-Pun/β Gem	N22-Shr/α Aql	False	False	False	False	N07-Pun	N22-Shr	1	2	2
3	-01881-06-25T23:04:42.354	1034214.4616013216	147.25190664132046	13.552153856049776	91.09901958046936	0.0033424133243551	328.1119057929478	-15.914711993304351	271.06187694064687	-2.50800272687972	179.97112798463826	29.39860337448772	-1880	1034198.4615972224	N10-Mag/ζ Leo	N23-Dha/γ2 Del	False	False	False	False	N10-Mag	N23-Dha	1	3	3
2	-01881-07-25T08:38:41.686	1034243.8602046962	174.03442587646842	2.6848066943580857	119.70909271729506	-0.0010349766141281	353.5530127844241	-2.9418128634652785	299.162006177376	-0.0400422246685603	179.456341902068	29.58112550247461	-1880	1034227.8601967592	N12-UPal/β Leo	N25-PBha/α Peg	False	False	False	False	N12-UPal	N25-PBha	1	3	3
3	-01881-08-23T22:35:30.929	1034273.4413301988	200.997187967882	-9.013059451115714	149.01642164617897	-0.0049661607402535	19.71490543396097	11.24445367928502	328.7020226076904	2.549236247032552	179.68315458217432	29.64328883215785	-1880	1034257.4413194444	N14-Chi/α Vir	N27-Rev/ε Psc	False	False	False	False	N14-Chi	N27-Rev	1	3	3
3	-01881-09-22T14:01:51.084	1034303.0846190308	230.1279812366696	-18.813231020765524	178.88498204522594	-0.0074360717947649	48.06333076682326	22.826215388730603	358.1023857247368	4.3898662911946245	179.2096712083978	29.830228357808664	-1880	1034287.0846180556	N16-Vis/α2 Lib	N02-Bha/* 39 Ari	False	True	True	True	N16-Vis	N02-Bha	1	4	4
4	-01881-10-22T09:57:22.814	1034332.9148473886	262.39007337502574	-23.772253475504726	209.2835510278817	-0.0077737092607294	81.84372979925801	28.712934844750883	29.08407116602425	4.9683785905719	179.78945097067668	29.815977857098915	-1880	1034316.914837963	N19-Mul/ν Sco	N05-Mrg/λ Ori	False	False	False	False	N19-Mul	N05-Mrg	1	4	4
4	-01881-11-21T05:32:23.301	1034362.7308252456	295.4458552763588	-21.88320291476376	239.74245061927604	-0.0058371113564993	115.9404559413593	25.872394779293465	59.49826037687145	4.012365688972728	179.74452391914303	29.79680743580684	-1880	1034346.7308217592	N22-Shr/α Aql	N07-Pun/β Gem	False	False	False	False	N22-Shr	N07-Pun	1	5	5
4	-01881-12-21T00:39:47.464	1034392.5276326817	326.15420078920425	-13.93503227384812	269.96481802401894	-0.0021060032704251	146.5936716512793	15.736034284195082	89.76470404511534	1.8406263524999749	179.79144629022534	29.64040143613238	-1880	1034376.5276273148	N23-Dha/γ2 Del	N10-Mag/μ Leo	False	False	False	False	N23-Dha	N10-Mag	1	5	5
