nid,gname,mag,localdt,jd,epoch,year,month,daynum,daynum_utryn,daynum_dksyn,sun_alt,sun_az,sun_lon,sun_lat,alt,az,ra,dec,lon,lat
N01-Ash,β Ari,2.6,-2300-01-01T07:27:50.140,881002.5818303273,-2300,-2300,1,1,14,193,0.009383544370994,116.91895406080604,282.0033423979711,0.0006266420387235,-32.89749514615107,72.76704412064834,333.4202248714889,-2.426446416604058,334.52337105366826,8.211046264325704
N01-Ash,α Ari,2.0,-2300-01-01T07:27:50.140,881002.5818303273,-2300,-2300,1,1,14,193,0.009383544370994,116.91895406080604,282.0033423979711,0.0006266420387235,-33.74076344375051,68.16921692209849,336.2779618992898,0.2762812794687533,338.2261462117945,9.65700050197758
N01-Ash,γ Ari,4.5,-2300-01-01T07:27:50.140,881002.5818303273,-2300,-2300,1,1,14,193,0.009383544370994,116.91895406080604,282.0033423979711,0.0006266420387235,-33.4994150987821,74.45661224709173,333.1669046089046,-3.9419334759706826,333.72646478401043,6.893076670560922
N02-Bha,* 41 Ari,3.6,-2300-01-01T07:27:50.140,881002.5818303273,-2300,-2300,1,1,14,193,0.009383544370994,116.91895406080604,282.0033423979711,0.0006266420387235,-38.28987461985886,56.611582652981184,345.6921218340516,4.684545661833122,348.76028323986054,10.057767496839851
N02-Bha,* 39 Ari,4.5,-2300-01-01T07:27:50.140,881002.5818303273,-2300,-2300,1,1,14,193,0.009383544370994,116.91895406080604,282.0033423979711,0.0006266420387235,-36.49546827241681,55.39358789160682,345.03764346831787,6.616175531734241,348.9401580657377,12.08873622253502
N02-Bha,* 35 Ari,4.65,-2300-01-01T07:27:50.140,881002.5818303273,-2300,-2300,1,1,14,193,0.009383544370994,116.91895406080604,282.0033423979711,0.0006266420387235,-36.98556146436642,57.58764256150396,344.2022177027532,4.991377522669614,347.49999408278717,10.931224673739198
N03-Kri,η Tau,2.85,-2300-01-01T07:27:50.140,881002.5818303273,-2300,-2300,1,1,14,193,0.009383544370994,116.91895406080604,282.0033423979711,0.0006266420387235,-48.20800880772007,44.3249680523066,358.9958561000705,3.473162637969952,0.495858531500603,3.5807336010961603
N03-Kri,* 17 Tau,3.7,-2300-01-01T07:27:50.140,881002.5818303273,-2300,-2300,1,1,14,193,0.009383544370994,116.91895406080604,282.0033423979711,0.0006266420387235,-47.92818933818778,45.11154667511718,358.40876591463376,3.367983145706393,359.916487339654,3.723029462398299
N03-Kri,* 19 Tau,4.3,-2300-01-01T07:27:50.140,881002.5818303273,-2300,-2300,1,1,14,193,0.009383544370994,116.91895406080604,282.0033423979711,0.0006266420387235,-47.649292581331444,44.76803879964299,358.41650512996216,3.7298703083355425,0.07112850397960925,4.0504975275386865
N03-Kri,* 20 Tau,3.85,-2300-01-01T07:27:50.140,881002.5818303273,-2300,-2300,1,1,14,193,0.009383544370994,116.91895406080604,282.0033423979711,0.0006266420387235,-47.80233308270286,44.649898979323446,358.57392230149435,3.6587800513196065,0.1859886612100914,3.9216335626400873
