nid,gname,mag,localdt,jd,epoch,year,month,daynum,daynum_utryn,daynum_dksyn,sun_alt,sun_az,sun_lon,sun_lat,alt,az,ra,dec,lon,lat
N01-Ash,β Ari,2.6,-1200-01-01T07:26:23.567,1282768.5808283233,-1200,-1200,1,1,13,192,0.011998917409738,116.89362713372248,280.9907591877122,-0.0011603663697512,-41.0789351853912,55.48190786870031,347.20801361484763,3.411821354226974,349.6290632023715,8.266106021735526
N01-Ash,α Ari,2.0,-1200-01-01T07:26:23.567,1282768.5808283233,-1200,-1200,1,1,13,192,0.011998917409738,116.89362713372248,280.9907591877122,-0.0011603663697512,-41.025819982889004,50.265947478396654,349.9816333071187,6.20998364446597,353.3288251053563,9.721077447580377
N01-Ash,γ Ari,4.5,-1200-01-01T07:26:23.567,1282768.5808283233,-1200,-1200,1,1,13,192,0.011998917409738,116.89362713372248,280.9907591877122,-0.0011603663697512,-41.97492579870587,57.14943335084543,347.0105797545723,1.8880838676671563,348.8353801283752,6.946167613834797
N02-Bha,* 41 Ari,3.6,-1200-01-01T07:26:23.567,1282768.5808283233,-1200,-1200,1,1,13,192,0.011998917409738,116.89362713372248,280.9907591877122,-0.0011603663697512,-43.03124484443002,36.52981783286762,359.3880007557909,10.83234495769813,3.864440970289573,10.145924710567074
N02-Bha,* 39 Ari,4.5,-1200-01-01T07:26:23.567,1282768.5808283233,-1200,-1200,1,1,13,192,0.011998917409738,116.89362713372248,280.9907591877122,-0.0011603663697512,-41.040946478943205,35.935369465386515,358.69340322548584,12.754083463109428,4.039824080559778,12.177276130666707
N02-Bha,* 35 Ari,4.65,-1200-01-01T07:26:23.567,1282768.5808283233,-1200,-1200,1,1,13,192,0.011998917409738,116.89362713372248,280.9907591877122,-0.0011603663697512,-41.98654840758681,38.020383570795836,357.87105462912064,11.11596412288211,2.601835207418869,11.016639997425232
N03-Kri,η Tau,2.85,-1200-01-01T07:26:23.567,1282768.5808283233,-1200,-1200,1,1,13,192,0.011998917409738,116.89362713372248,280.9907591877122,-0.0011603663697512,-49.739898370890955,19.764780822834993,12.875303762247318,9.640353545842661,15.615483837489906,3.692197133522546
N03-Kri,* 17 Tau,3.7,-1200-01-01T07:26:23.567,1282768.5808283233,-1200,-1200,1,1,13,192,0.011998917409738,116.89362713372248,280.9907591877122,-0.0011603663697512,-49.653438513523504,20.67561817603818,12.279846127990753,9.541441479753969,15.035782487136968,3.833444988852781
N03-Kri,* 19 Tau,4.3,-1200-01-01T07:26:23.567,1282768.5808283233,-1200,-1200,1,1,13,192,0.011998917409738,116.89362713372248,280.9907591877122,-0.0011603663697512,-49.31334612382906,20.484692890145944,12.291404542104521,9.903231747336525,15.189846566058241,4.161193286130905
N03-Kri,* 20 Tau,3.85,-1200-01-01T07:26:23.567,1282768.5808283233,-1200,-1200,1,1,13,192,0.011998917409738,116.89362713372248,280.9907591877122,-0.0011603663697512,-49.43098075675862,20.291045975155033,12.45010149967374,9.830527448403247,15.304956781350791,4.032537558448801
N03-Kri,* 23 Tau,4.1,-1200-01-01T07:26:23.567,1282768.5808283233,-1200,-1200,1,1,13,192,0.011998917409738,116.89362713372248,280.9907591877122,-0.0011603663697512,-49.86178759812483,20.20218122087555,12.64018202562262,9.438418643255062,15.32209496139728,3.59825634592635
N03-Kri,* 27 Tau,3.6,-1200-01-01T07:26:23.567,1282768.5808283233,-1200,-1200,1,1,13,192,0.011998917409738,116.89362713372248,280.9907591877122,-0.0011603663697512,-49.83642193688248,19.185162370149595,13.26680230093631,9.659206164339727,15.978332058385,3.5572646819187574
N04-Roh,α Tau,0.85,-1200-01-01T07:26:23.567,1282768.5808283233,-1200,-1200,1,1,13,192,0.011998917409738,116.89362713372248,280.9907591877122,-0.0011603663697512,-56.80076711998089,0.08521587567515518,25.63429423966939,4.527184461191422,25.380905905905955,-5.860441090479417
N04-Roh,γ Tau,3.65,-1200-01-01T07:26:23.567,1282768.5808283233,-1200,-1200,1,1,13,192,0.011998917409738,116.89362713372248,280.9907591877122,-0.0011603663697512,-58.315437260194116,6.937905267936366,22.03940030785843,2.819139985356439,21.393723544177238,-6.112973625820621
N04-Roh,δ Tau,3.77,-1200-01-01T07:26:23.567,1282768.5808283233,-1200,-1200,1,1,13,192,0.011998917409738,116.89362713372248,280.9907591877122,-0.0011603663697512,-56.32627695323108,5.962202554918168,22.367856162558994,4.8503562519310774,22.46521070325716,-4.353637056428493
N04-Roh,ε Tau,3.5,-1200-01-01T07:26:23.567,1282768.5808283233,-1200,-1200,1,1,13,192,0.011998917409738,116.89362713372248,280.9907591877122,-0.0011603663697512,-54.5130475735291,4.020936726688945,23.33212370330512,6.742391332823199,24.064666475209133,-2.956212542038147
N04-Roh,θ2 Tau,3.4,-1200-01-01T07:26:23.567,1282768.5808283233,-1200,-1200,1,1,13,192,0.011998917409738,116.89362713372248,280.9907591877122,-0.0011603663697512,-57.77471569843939,3.00933031902167,24.074023256168367,3.5163356148047447,23.55116369483972,-6.226159966253053
N05-Mrg,λ Ori,3.5,-1200-01-01T07:26:23.567,1282768.5808283233,-1200,-1200,1,1,13,192,0.011998917409738,116.89362713372248,280.9907591877122,-0.0011603663697512,-56.1143599794408,331.24565602736357,41.24465627903811,1.7508165854374855,39.29968619568815,-13.790935224010564
N05-Mrg,γ Ori,1.6,-1200-01-01T07:26:23.567,1282768.5808283233,-1200,-1200,1,1,13,192,0.011998917409738,116.89362713372248,280.9907591877122,-0.0011603663697512,-60.446228409959,330.35687037058386,39.81210040331915,-2.363546367669529,36.528853484488344,-17.234014528416363
N05-Mrg,α Ori,0.45,-1200-01-01T07:26:23.567,1282768.5808283233,-1200,-1200,1,1,13,192,0.011998917409738,116.89362713372248,280.9907591877122,-0.0011603663697512,-54.41149643012851,321.94963894504673,46.70072217539436,0.6823148727430989,44.355245274724524,-16.45260840100413
N06-Ard,γ Gem,1.9,-1200-01-01T07:26:23.567,1282768.5808283233,-1200,-1200,1,1,13,192,0.011998917409738,116.89362713372248,280.9907591877122,-0.0011603663697512,-40.66795035456773,322.20984910003506,54.08540675335073,12.311770691977435,54.71944698331086,-7.1660641675331895
N07-Pun,β Gem,1.15,-1200-01-01T07:26:23.567,1282768.5808283233,-1200,-1200,1,1,13,192,0.011998917409738,116.89362713372248,280.9907591877122,-0.0011603663697512,-21.212954938590865,322.431343835881,65.90317331726374,28.338700691621984,68.807408280344,6.285017732530194
