nid,gname,mag,localdt,jd,epoch,year,month,daynum,daynum_utryn,daynum_dksyn,sun_alt,sun_az,sun_lon,sun_lat,alt,az,ra,dec,lon,lat
N01-Ash,β Ari,2.6,-1600-01-01T07:27:06.854,1136671.5813293252,-1600.0,-1600,1,1,13,192,0.0275306978510774,116.94232443584708,281.1114318078129,-0.0006604861653354,-38.635818476617104,62.05521395737169,342.2071361870107,1.2349920664594707,344.1375745252811,8.244752947739764
N01-Ash,α Ari,2.0,-1600-01-01T07:27:06.854,1136671.5813293252,-1600.0,-1600,1,1,13,192,0.0275306978510774,116.94232443584708,281.1114318078129,-0.0006604861653354,-38.93670513961153,57.02352076687759,345.00030321732066,4.006827143136168,347.8383975863078,9.696505004967458
N01-Ash,γ Ari,4.5,-1600-01-01T07:27:06.854,1136671.5813293252,-1600.0,-1600,1,1,13,192,0.0275306978510774,116.94232443584708,281.1114318078129,-0.0006604861653354,-39.41951109024884,63.756664060171126,341.9939797316531,-0.28659938175515637,343.3427413342419,6.925517640391155
N02-Bha,* 41 Ari,3.6,-1600-01-01T07:27:06.854,1136671.5813293252,-1600.0,-1600,1,1,13,192,0.0275306978510774,116.94232443584708,281.1114318078129,-0.0006604861653354,-41.94014232524656,43.94382315964308,354.3839370963649,8.578968529547433,358.3734342838669,10.112790798113842
N02-Bha,* 39 Ari,4.5,-1600-01-01T07:27:06.854,1136671.5813293252,-1600.0,-1600,1,1,13,192,0.0275306978510774,116.94232443584708,281.1114318078129,-0.0006604861653354,-40.00605813627355,43.089987447678524,353.6991794385183,10.502345054771192,358.55040755635633,12.144007788330276
N02-Bha,* 35 Ari,4.65,-1600-01-01T07:27:06.854,1136671.5813293252,-1600.0,-1600,1,1,13,192,0.0275306978510774,116.94232443584708,281.1114318078129,-0.0006604861653354,-40.787391750751915,45.256008891637514,352.87808489591674,8.86660319288526,357.11165703232757,10.984478264533523
N03-Kri,η Tau,2.85,-1600-01-01T07:27:06.854,1136671.5813293252,-1600.0,-1600,1,1,13,192,0.0275306978510774,116.94232443584708,281.1114318078129,-0.0006604861653354,-49.92090283461974,28.523362137929777,7.789552112557683,7.420239100452715,10.11897431909323,3.6508452843763943
N03-Kri,* 17 Tau,3.7,-1600-01-01T07:27:06.854,1136671.5813293252,-1600.0,-1600,1,1,13,192,0.0275306978510774,116.94232443584708,281.1114318078129,-0.0006604861653354,-49.762664895115215,29.41351765533717,7.198234513469288,7.317254961604548,9.539390234046058,3.7924605244082406
N03-Kri,* 19 Tau,4.3,-1600-01-01T07:27:06.854,1136671.5813293252,-1600.0,-1600,1,1,13,192,0.0275306978510774,116.94232443584708,281.1114318078129,-0.0006604861653354,-49.44031142811374,29.159340405567576,7.207264575619349,7.679113816759871,9.693656219305202,4.120110698977745
N03-Kri,* 20 Tau,3.85,-1600-01-01T07:27:06.854,1136671.5813293252,-1600.0,-1600,1,1,13,192,0.0275306978510774,116.94232443584708,281.1114318078129,-0.0006604861653354,-49.57246488516953,28.988740287402695,7.365511112530943,7.607474803028752,9.808678441594996,3.9913819279443583
N03-Kri,* 23 Tau,4.1,-1600-01-01T07:27:06.854,1136671.5813293252,-1600.0,-1600,1,1,13,192,0.0275306978510774,116.94232443584708,281.1114318078129,-0.0006604861653354,-50.00707716035783,28.982246332050753,7.5572207509479945,7.21667183767439,9.825539275706182,3.5570899383036227
N03-Kri,* 27 Tau,3.6,-1600-01-01T07:27:06.854,1136671.5813293252,-1600.0,-1600,1,1,13,192,0.0275306978510774,116.94232443584708,281.1114318078129,-0.0006604861653354,-50.06279066731129,27.96422146554728,8.178631641063696,7.441899863391101,10.48172087306745,3.515685038393195
N04-Roh,α Tau,0.85,-1600-01-01T07:27:06.854,1136671.5813293252,-1600.0,-1600,1,1,13,192,0.0275306978510774,116.94232443584708,281.1114318078129,-0.0006604861653354,-58.461160941754436,10.15200962895823,20.555282639596083,2.4513081340476943,19.879135089144906,-5.907316605749501
N04-Roh,γ Tau,3.65,-1600-01-01T07:27:06.854,1136671.5813293252,-1600.0,-1600,1,1,13,192,0.0275306978510774,116.94232443584708,281.1114318078129,-0.0006604861653354,-59.432098018925515,17.626516917391246,16.99126136385479,0.6920567468154898,15.891482980875303,-6.157748896346265
N04-Roh,δ Tau,3.77,-1600-01-01T07:27:06.854,1136671.5813293252,-1600.0,-1600,1,1,13,192,0.0275306978510774,116.94232443584708,281.1114318078129,-0.0006604861653354,-57.5399354638335,16.078956572462506,17.292120863836796,2.727444303019654,16.964018126718877,-4.3989987217967625
N04-Roh,ε Tau,3.5,-1600-01-01T07:27:06.854,1136671.5813293252,-1600.0,-1600,1,1,13,192,0.0275306978510774,116.94232443584708,281.1114318078129,-0.0006604861653354,-55.893950864811906,13.639037592006304,18.227346415659113,4.63245769098482,18.564297456621343,-3.0024197482512065
N04-Roh,θ2 Tau,3.4,-1600-01-01T07:27:06.854,1136671.5813293252,-1600.0,-1600,1,1,13,192,0.0275306978510774,116.94232443584708,281.1114318078129,-0.0006604861653354,-59.20214528881217,13.440548017989787,19.01328888939961,1.4172624290010452,18.049046368812192,-6.272099218958993
N05-Mrg,λ Ori,3.5,-1600-01-01T07:27:06.854,1136671.5813293252,-1600.0,-1600,1,1,13,192,0.0275306978510774,116.94232443584708,281.1114318078129,-0.0006604861653354,-59.6737826619793,339.157567082992,36.19817715685118,-0.009927119417244655,33.79681232718987,-13.843306930529451
N05-Mrg,γ Ori,1.6,-1600-01-01T07:27:06.854,1136671.5813293252,-1600.0,-1600,1,1,13,192,0.0275306978510774,116.94232443584708,281.1114318078129,-0.0006604861653354,-64.03056831954785,339.08768943427486,34.86506286731221,-4.1578413858528585,31.024133061560708,-17.285529138733807
